	SRR24197676	SRR24197677	SRR24197678	SRR24197679	SRR24197680	SRR24197681	SRR24197682	SRR24197683	SRR24197684	SRR24197685	SRR24197686	SRR24197687	SRR24197688	SRR24197689	SRR24197690	SRR24197691	SRR24197692	SRR24197693	SRR24197694	SRR24197695	SRR24197696	SRR24197697	SRR24197698	SRR24197699	SRR24197700	SRR24197701	SRR24197702	SRR24197703	SRR24197704	SRR24197705	SRR24197706	SRR24197707	SRR24197708	SRR24197709	SRR24197710	SRR24197711	SRR24197712	SRR24197713	SRR24197714	SRR24197715	SRR24197716	SRR24197717	SRR24197718	SRR24197719	SRR24197720
ENSG00000001460.18	0.080361547740315	0.204466194869705	0.136735178810971	0.0222205460187629	0.274319071732419	0.269905303004878	4.65465061622999	5.7371834680519	5.68970665638299	16.1370748459241	14.9538580322294	13.0288451875074	7.27356214352738	7.4339562943329	8.80486895165297	3.52529029853416	2.86347527205231	3.12910065874401	4.61088466404971	5.41846887398788	5.06361883117558	2.37117091334946	1.62872044541034	1.95366475150456	6.79898347745107	6.43885342062642	5.87203745312759	10.5938731732556	9.48719926371233	9.92271330180485	8.44730635586838	7.77216932010693	8.29975638260114	3.00446591510298	2.14990868088315	2.859883881292	0.0229253068542854	0.0636456877346996	0.0251067123492341	4.73230178178859	5.8544380252393	4.17154240204121	2.07843020503322	1.66964013412098	1.63460102356015
ENSG00000001461.17	3.09524165424583	1.61534471637855	1.95412116672088	5.64368047600594	1.38666047965234	1.11004327377408	8.85616897522256	10.7765688754188	11.6653423074818	31.1593203715955	32.472637560763	25.8610992840061	24.1685421497711	24.3065034211746	22.958433965627	3.5185525752153	2.63414938808189	3.71334543149291	3.75017783229071	4.2761678655526	3.95199562054553	2.89936175606786	3.22096237479166	3.47941117037283	4.45049583202785	6.8881218630066	7.90801835472937	5.94408810306999	5.52087561489978	5.43555806720596	3.08237529961239	2.62698194775638	4.09707086113881	3.63140179718244	3.52440753963696	4.65787595294292	3.27800936801457	3.54062734392944	3.28368837010894	12.4359856502184	11.8297261407957	10.1177640320806	0.699780903594882	0.732976172793645	1.30763881433778
ENSG00000001497.18	53.0665044717043	64.1012104305093	60.4418034944708	55.741635389171	57.2946542061686	64.224408463243	70.8649537070632	73.846782394042	70.7139610922086	53.099494369351	54.5278393069535	53.2168428835425	50.1630982676602	49.6654930292697	43.4297343413246	60.7620444381699	59.3443218365748	60.3509283812247	43.4964604706502	42.1070511534775	42.7932249392503	31.748262062984	29.8580548716625	26.2035386087983	66.1514990667217	59.721932104086	55.4545074725994	55.0287119008894	51.862167428122	50.5698029370346	67.2244237273156	64.5732915888206	61.9279140446944	40.694806620038	46.318185238406	39.455196166792	75.5304858235434	67.2556600079997	71.9352169824533	49.1449407862399	46.5588200842689	42.5582296757282	71.1302415528492	69.5830737725556	63.5743444118546
ENSG00000001561.7	0	0	0	0	0	0	5.56936908499405	6.4153597266336	6.99816535800406	5.83542120708196	6.55003477502029	8.05371888946958	2.41889782295517	3.47181655938303	4.06049938531089	3.36764850160008	2.88383146150665	3.66413999612902	6.52957806594986	6.27054499414753	6.1146124255654	0.440167290874552	0.522677540279156	0.544930363509159	0.0350148797940947	0.222746080692632	0.223127489487147	0.0546161277949531	0.0110321549953534	0.0487401552343491	2.78889193118988	3.00470671904014	3.11997769767376	0.233509062629563	0.195619004687183	0.119519855786829	0	0.00632403707299171	0	1.93050901596548	2.48041513458757	3.38557348886003	0.0111926479893633	0.0196800787752655	0.0156370757583066
ENSG00000001617.12	13.6069184824187	10.3204878771175	7.04664601321493	18.8156012513628	15.2223664278171	12.6190407325999	29.9693600607089	36.4337889920703	45.7459256805385	1.50187224735942	1.50626620384399	2.01953942368972	40.4095258880128	33.2793086781466	38.7211043150233	2.28613265927449	2.25943546184008	2.98087458302594	7.95047435232669	7.978624263728	6.70359324338021	4.4872157315733	4.96897481358277	5.8472249745961	19.1067161982642	13.622667495991	12.3282684444466	8.89460034419042	9.15046888124996	15.0061807589714	17.1309403670452	15.7343859365791	17.751395119403	13.0748038127217	10.4980040867998	12.7868581626956	9.16692083373219	8.32065354723091	8.0489592095604	7.09735008579412	7.95051398100721	2.97788194514117	11.4284249242684	9.40605547772652	11.87055371591
ENSG00000001626.18	0	0	0	0	0	0	0.0182230445092776	0	0.196186546475481	0.101041276344006	0.121382738733398	0.0386592884298408	0.0142310147787432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.169977403965707	0.0275159906926482	0.0303766110079919	0.0111564072792228	0.115369020333866	0	0.0530641679980703	0.0233856569839992	0.191564733334048	0	0.0216800717505144	0.0135285912954559	0.0301025501852126	0.0200106110667144	0.592128248284471	0.0187548436217734	0	0.039347323321444
ENSG00000001629.10	21.7702545657809	9.84898720931237	11.483713421431	24.3092757945663	11.1783524061906	12.6278311574425	18.8703288159707	33.5032271756089	39.7055610280357	42.2899366153907	43.8694038090664	38.9017613959496	11.5044810863092	16.0239693254844	14.5435765070369	11.6716304648314	14.6604066310509	14.5733001440612	9.88553320971057	11.9137272365486	12.9737225574579	29.7709451639608	33.5817398308827	32.6737492861338	6.99178813195376	21.1544994384601	25.4060511652109	24.881753245712	16.2775536793578	26.0237228986301	26.0172540930363	20.7765832922991	22.7169499726694	32.5685528126204	24.2096891715555	21.8608085145545	26.5287891918756	21.0515013995922	21.0641073401605	21.8218331798634	23.5639818386185	26.6685403753097	21.9500312729253	18.6209817775446	28.8406454926091
ENSG00000001630.18	33.4544623653988	50.4069493482698	40.5534321652833	31.3456099320158	32.9444296659799	37.2908811060081	52.0753715051538	56.3388379333488	78.7949431304629	73.631684744341	76.8294619490596	84.98328967427	17.554095294118	21.0188618166455	15.3580368905977	31.4571278859098	34.5902612093708	45.0333979307333	38.5940831635246	48.0199509321294	40.1410696623221	42.5108951726496	39.7877015948165	48.8403919822007	41.5859480756244	113.030171553084	127.754861212788	101.253182665802	86.8471864891881	88.7407286115082	46.6277919492692	46.1273425138168	50.3480044925733	48.6516547587957	50.3002907802823	41.8248102163435	54.1420141537969	79.1962922854291	64.0134070368599	69.4710962080007	69.7838266955472	59.4364413863761	74.175661836204	67.6649111136643	93.3268934910705
ENSG00000001631.17	14.7245435473642	7.01374046348374	7.91717095442997	18.9865601881949	6.35076488571721	8.68564449652556	13.8817465626305	19.034280035247	19.8722031058083	22.6280650078047	25.963008076977	26.9951844510276	13.0280044767241	16.1914690797122	18.7499173522419	10.9930121272967	10.0172182004068	8.92060929031009	10.3282912333007	10.5708464518787	9.98310686889995	16.2819747183248	16.1270058113923	15.2248677139578	9.54639513240637	18.5076967208086	24.7025807157275	25.4812336107063	20.6302092104801	27.6083578959328	23.9411728646873	24.74973262066	25.0609146443508	21.9807891532238	22.187162595994	21.1599906397361	25.3881270498243	25.1710997649581	28.4844170519016	20.0872621532444	17.2244866734573	21.9135150475306	21.6183841302642	16.9139937331626	21.8442194524428
ENSG00000002016.18	23.2523521857783	3.94591311279471	3.94532152483124	22.8759135675077	3.55490253575516	4.97830686617533	16.7274465771276	15.4099630516227	14.8374365926405	11.5639805743718	13.5161277545797	12.7563928371513	11.034969719151	10.0536574079869	7.29349886928534	11.552923351738	12.6066391379153	17.3607588664902	21.6562597194315	21.9084999027038	19.5198417156702	14.2771154504798	12.2109373212534	14.6865277645712	3.28817631401838	4.53125326144484	6.32146044842877	14.0800088334894	13.0225302669166	20.9451669055783	15.1012448514222	15.8403686523087	14.4123338902536	14.5635525636937	20.6170748208985	15.024321532107	13.996180676477	12.7000214921037	17.0471201645056	11.9287461774898	14.8402436169178	21.2645831236807	13.2202827328676	9.94006710542143	13.4574838667265
ENSG00000002330.14	62.3814571054943	69.162478735135	61.1267200782082	76.5710033365375	63.1671853624273	68.7558750248648	82.6410965144828	71.5580047542373	68.678540289804	59.6935383953658	68.3684978841455	59.7693680875475	83.8432497209283	65.5909410584867	86.6494103330824	29.4451606001982	26.1476053841232	23.7071174062044	23.3229679496564	22.1392178176295	18.4045323005629	125.337072870597	125.389190801661	130.396755062457	79.6690498352283	54.9136054344861	55.9243428770466	66.6103667218366	66.3821942216587	69.7378464525932	94.5837267289773	112.378059692784	122.474169021093	43.0960471264995	53.4043164076283	49.6476476276529	45.2873125640232	48.9375289884515	44.3481252223859	58.1091347812009	58.6020430324212	58.6025318296912	52.2041790492268	56.7828112489602	55.9037057610003
ENSG00000002549.13	47.031273137709	44.6844181188148	40.3585447663422	41.8812820849681	43.2747357116134	45.5638817354751	40.8688840413509	41.4313337978682	39.9714827758535	105.100848110273	101.467111713461	92.6797102672731	36.3676048996114	41.170086442167	39.4913304168023	34.73638095811	36.1381637912235	36.3420813896486	49.0155861234667	51.5391984224431	54.0171826920574	139.398809656743	132.365696592626	102.790654679631	46.2150645119354	47.5956190353816	46.5729703118514	53.4456306149882	51.7173459346932	51.3699756365645	52.6128178245868	53.2234409555278	50.9661864639744	106.846604975766	47.0571571625736	41.1421121537177	59.2779773782467	48.1758180755206	55.4339150062702	48.0210606563903	51.8091086855421	42.7940960893295	58.4412887316543	61.4033370913623	57.6930626579794
ENSG00000002586.20	1443.75365939246	1547.89183226456	1446.41769419597	1711.46026589863	1520.5726154913	1393.69672045532	91.9657460967427	81.2633937714208	94.5355410808776	439.827985511819	438.744922470586	518.47277238464	788.437379512924	706.294424381527	716.625095043961	158.293362478299	177.072388610322	174.012088468858	185.30980163148	203.080548457725	172.312953752236	504.075444720123	561.836660559938	660.166975998475	508.561148573779	433.198981215336	420.918294761527	457.135147789017	467.190942843003	456.272314514851	1454.68817682704	1236.79147592445	1180.41498478671	346.31157210588	346.738182076749	379.773007539804	233.235420672613	212.877405975375	211.061983952205	1019.59097208215	1102.09048013659	1029.30823453481	1310.84069817389	1197.04332795102	1432.09171593632
ENSG00000002587.10	0	0	0	0	0	0	0	0	0	0	0	0	0.475680400139627	0.396822687965956	0.593276819507252	0	0	0	0	0	0.0118145264321086	30.6015595481688	37.2104217972338	31.7071382980799	0	0	0.00529453633516022	0.00591724804758207	0.00730198652938218	0	0	0.012774838389374	0	0	0.00937219832272956	0	0	0.00413352247491904	0	0.0161593243233924	0.0242414310394353	0.108397034072568	0	0	0
ENSG00000002726.21	0	0	0	0	0	0	0	0.132963400633271	0.0586604882219272	0	0	0	0	0	0	0	0	0	0.0514532935680282	0.0183516370827944	0	0	0	0	0	0	0	0	0	0	0	0.0550392469661665	0	0	0	0.0459261262896173	0	0.0372238111373542	0	0	0	0	0.0439127186963689	0	0
ENSG00000002745.13	0	0	0	0	0	0	0	0	0	0.0724595146619254	0.097681924339579	0.292920535083949	0	0	0	0.265371912077719	0.245266841302415	0.209189296232576	0	0.0422264003976623	0.0271505810875955	0.183508366679374	0.113717187380658	0.226775793541098	0	0	0	0.0773186039044794	0.0466358075690972	0.102363551336174	0	0	0	0	0	0	0	0.0267397557816557	0.0162857022319672	0	0	0.0331885628290798	0	0	0.0235091223448631
ENSG00000002746.15	0	0.185848721480095	0.331341297813845	0.104613678979162	0.0237672129506407	0.018543802704665	5.281095044395	4.01063229133659	3.43766915537052	9.94400351656023	9.24427385280919	7.32713925740411	4.71913731678792	5.1791529720809	8.18560407340036	6.86873996138541	9.93934987165558	6.12736547205861	6.51689500004267	4.69976566981604	5.24862315713691	7.42765270020667	7.02490786010247	5.67975810801487	0	0.00866736271404346	0.00713081919517649	0	0	0	0.0178682560110041	0.00856486314346125	0.013236715138693	0.172770604246587	0	0.00578610723344446	0.027023315670572	0.174255283497986	0.444288725692471	0.280086402738779	0.221303817350455	0.0282552590707088	0.02003206431401	0.0588279708643023	0.415318964712281
ENSG00000002822.16	14.4004716898458	28.1814372717287	21.5292658608603	14.4248193332469	22.3923983545927	28.3432345282645	56.529945214837	47.4687950110956	47.1920579108264	18.8339013556531	20.3762894565336	18.5995989201634	19.9536467336097	18.7309595727542	19.9945507781924	42.8683002223906	38.9343244013335	37.946195308824	25.6170409302433	23.2307313363938	21.8335140031215	449.122796538206	447.307875725116	396.081265434342	24.9730294376975	20.5983052811841	20.0461019665664	29.076301884022	26.6346993006693	25.543579452918	34.3717768440075	31.5083773400093	29.7191698096552	10.38053605993	12.7990052030569	12.7907039766682	26.2085681171014	19.6590441331786	20.7281108557036	11.3141891436813	12.53778665867	12.5245289993128	21.0690322737976	23.1813204499503	22.9902825683551
ENSG00000002834.18	64.8699054883531	126.188690779619	132.717410954096	64.4635713818551	90.2939007693242	128.915411127372	228.925686402774	251.120181610333	240.153678217746	103.504880498668	103.802063057918	101.494045161144	226.53506039455	211.978202736123	202.758578811305	119.750011359018	123.595525473617	108.677834795881	191.660465409191	187.324885096187	145.088014163893	115.693484666634	118.976417170356	127.238034440291	41.0585054236058	56.1063610242416	54.9830735392763	74.3775573210706	71.9879832285885	80.4611918596414	134.19196699631	111.788046663357	112.619809114588	57.4831741200986	72.1217236426124	57.0665767474073	131.630607806617	110.667156475928	121.032097272824	74.911916258623	73.737997920709	65.3877985720952	103.354323972526	108.865655838547	96.3914327927604
ENSG00000002919.15	13.3794018877204	15.2302175351366	13.9135845268772	15.0562742889095	17.2070361245762	14.6676242671591	15.2749554097528	19.346209014778	19.0884288028404	19.194435309531	18.693609851828	19.5841322696361	16.0184914376045	15.1287347683409	13.4513964945783	13.4920399968591	15.17227645881	15.1339589614457	14.3646390096959	15.4398098487073	15.5716867037964	20.9747735704913	19.2656017730772	20.1481608129889	20.2344294824767	30.4307337462526	27.7190731093503	29.7738179034038	23.46042958336	24.0927928338629	19.5704482944553	23.0649338873337	21.7788387298702	31.963263910861	32.8436452261878	30.0636969570037	18.5615469057702	17.7321522099364	17.5613027978221	14.9900033079113	14.8763583008319	15.5627728683654	16.9161216188099	16.8414971307437	19.9776092253957
