	C_1_8_siA1	C_1_8_siA2	C_1_8_siA3	C_1_8_siC1	C_1_8_siC2	C_1_8_siC3	C_4_2_siA1	C_4_2_siA2	C_4_2_siA3	C_4_2_siC1	C_4_2_siC2	C_4_2_siC3	C_Ctrl_siA1	C_Ctrl_siA2	C_Ctrl_siA3	C_Ctrl_siC1	C_Ctrl_siC2	C_Ctrl_siC3	P_siA1	P_siA2	P_siA3	P_siC1	P_siC2	P_siC3
ENSG00000186579.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186583.12	0.0413473907195288	0.0411535121035548	0	0.0443973876467315	0.0324426524927977	0.0387937600954678	0	0.0924166185003464	0	0.0334943122855877	0.0929256379780011	0.0473445731604383	0.0406867564880758	0	0	0.0422727437395542	0	0	0	0	0.147927258100179	0.135661808531311	0.0415132541734338	0
ENSG00000186591.13	50.5594449708037	59.039579511582	52.1352021251082	45.5535825811481	49.6515444578149	56.6339836312335	53.9449378207196	50.3358975187324	49.9967924315389	42.1098818733179	47.4921529402401	47.312851684487	49.6108088587915	52.3153896118167	47.1630116982526	43.9365585551166	46.8406389867906	54.2912198793708	66.9168720092958	59.6172190242643	74.0267850199469	47.7260680618297	44.4620368043703	46.0293182252413
ENSG00000186594.16	3.77520909612576	3.55542030146523	3.19164703846213	3.93445070112726	2.63290048572391	3.87619991157073	3.31253445701631	3.83617632063193	2.78639968782884	3.08413904727939	2.87092047220816	2.70146086290743	4.32994771282362	3.30482303643075	4.20618021712192	2.83565436969279	3.65091577740147	3.60288735363329	6.24584303361032	6.05288414776401	3.85149501431334	3.00567789270645	3.52164500664923	4.70337934919324
ENSG00000186599.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186603.7	7.46382945812414	8.68766457000078	9.12539347626346	7.75176964611721	7.85063799217277	9.45186142513953	8.80912998510892	10.8940628649023	8.59494718105656	10.6713930481898	8.42026310648318	9.94744684181582	18.382975083226	16.6939670222202	18.734437250342	15.5111460245848	15.9844034169291	17.472869375148	8.07495741496992	8.76614470281367	6.67683077125629	8.43131143415661	8.10872161009522	9.11537305637116
ENSG00000186615.12	3.50146666784775	5.09274077721024	4.36644495739686	3.60576725932551	3.7987032508466	3.72834885459307	4.97758583166376	4.1383227778485	5.33601384015286	5.57489486341602	4.68495724640475	6.31849697983754	6.91371111315996	5.61592445344293	4.99137516718828	6.11079018516135	7.22062137090866	6.28385175263109	3.88797680754814	1.33097613715324	2.08012016418197	1.97776647178593	3.46493039085509	2.59097651381975
ENSG00000186625.14	11.7778524421931	11.2215343022029	10.9339729454229	9.62608724479552	9.89945588172486	9.96198201535065	9.73065516329561	10.0041419228529	11.8004715634252	10.5086697249212	13.1171671453337	11.1492206114413	12.5790791169759	13.9860274972986	13.1779979881427	14.2730755853757	13.8250718200815	16.1774901833885	24.7027041440713	27.7481394530286	23.9934523377008	24.937230573885	23.759441711881	26.3946349759467
ENSG00000186628.12	0.0391447971500046	0.0590813770252539	0.0407774595598043	0.0689382934393043	0.0591115061666214	0.085075065926629	0.0569341696026611	0.0717295989671284	0.0191327498088623	0	0.0605496920842465	0.0668004996670636	0.0519653132475596	0.0376515938403869	0	0	0.0255175646575912	0.121095006576379	0	0	0.0144693531314444	0.0174160008628769	0.0175604533329586	0.0521527576216803
ENSG00000186635.15	31.1149898736396	29.3638750961981	30.8135575075383	24.1695690271005	24.6431509484378	30.5456410245141	23.4443016116155	27.9839034237054	34.2367196589818	28.0428363152383	25.9325490116101	27.2167570531378	26.0798198900407	24.8700548872825	24.1194895722526	23.2650021585423	24.3780344685494	25.6397851634977	37.7537279026694	39.5833020229152	39.6488514826455	29.9682148862756	33.9727803562311	30.8739362798663
ENSG00000186638.17	2.55851368577278	2.83723681164467	2.64488676146098	1.91958974952497	1.70751989903689	2.04191184283944	1.34885818308898	2.08515334361693	1.52034682651415	2.52850955282818	1.83167925609559	1.55814135539469	1.75947827554203	1.58210146740709	1.18801646048372	1.53147169553753	2.06515862424587	1.36406884434772	2.68621044537117	3.23029653466096	2.72639259337782	3.10274707030723	2.48185301792857	2.31485170488535
ENSG00000186642.16	0.955860073648298	1.04006937754002	0.372513664805164	0.639766106035791	1.64065385151702	0.437473744016553	0.455693237007461	0.542829106663857	0.28949948415309	0.757856802790207	0.183157952590149	1.37795335126093	0.201763881609143	0.488324376931414	0.332892192018467	0.384420385925567	0.919168081327407	1.05266810390335	25.3489581568459	19.3500483722085	19.4020863867627	15.3745243363786	14.4563694730918	14.1282407308411
ENSG00000186645.11	0	0	0	0	0	0	0	0	0	0.0396267230300102	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186648.15	0.310648196242703	0.372638285774363	0.604854387026086	0.205562863060688	0.30519832438133	0.395424368505749	0.395752429138572	0.795298430666299	0.722900605251166	0.178515933222934	0.367662498162362	0.77379034676333	0.898164873980089	0.589798304594716	0.711406032420119	0.27462244141244	0.573958452508026	0.597109951616197	0.0155934227271214	0	0.0130792679263019	0.0170978854025664	0.627734630513272	0.0303063033024966
ENSG00000186652.10	0	0	0	0.431754301251325	0	0.0859946770553311	0.403287540501652	0	0.352745165093776	0	0	0.247919905808869	0	0	0.176472194476842	0	0	0.153563524993053	0.145451227905261	0.516565992595439	0	1.27678698704228	0.422633905923254	0.164928590380085
ENSG00000186654.21	8.74322207481115	8.20053337655731	7.76097513030278	7.92390119881742	7.72504962407362	8.85811031802959	5.00891179164283	8.55627485377229	7.8740439466293	6.40420090811919	5.8546707291304	6.70772627454176	8.13107424762217	6.86960210953678	5.38064861500443	7.00765495352829	8.14504504905881	6.63873261269087	5.40950937309038	4.84850287041624	4.81125311574761	5.2979425099713	6.79707178375719	5.54373174421273
ENSG00000186660.15	60.3794252980715	57.2828418255063	58.6044455843126	55.9438048255812	60.9576096489435	61.7802106499204	50.2552911794495	55.8554135587274	50.3120537280783	55.0943489541594	59.1563129825162	60.0788603009814	46.1481532117309	47.9401466000309	41.7375932868143	56.8714770597715	53.9222464507405	57.6015653217432	76.2447364021477	70.6629179809175	74.0026680566813	94.6892775658564	92.033096430624	93.8664411667237
ENSG00000186665.10	14.6934483995169	13.8335447648741	12.9703323164219	14.8497159594099	15.5404564144025	14.4837341963599	15.9531670750932	18.9025163881929	15.391745363366	18.1762179700447	17.9796993976868	17.9619711394776	9.29928449573557	11.4942990622154	11.5029988686428	14.9547892267296	14.9639552747585	16.2551884133866	13.1727985078973	10.9900646268026	13.8487607311025	15.6984855882227	15.4544163077843	17.4683541671861
ENSG00000186666.6	3.66673264525899	3.6559289291125	2.58000800053563	3.22661595171766	3.00061451665423	3.53767092840078	3.14370708761918	3.34086485392615	3.76550794125207	3.83510608991429	3.89915506423213	3.16681588697757	3.28201139156356	3.78366012534708	3.66117773839545	3.77310501334189	3.38738941850423	3.6442981359538	0.82193567193445	0.867434164986441	1.06617250604931	0.870833283328036	1.14452782348873	0.884424226383543
ENSG00000186675.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186684.14	0.0152673226743036	0.0916184674152039	0	0.0329291108733901	0.0899147323997474	0	0.145009652552775	0.0685496868549702	0	0	0.0284354141267649	0.0351028237683148	0.090638546163692	0.0152530053515056	0.0606845578003306	0.0313125404838388	0.15526728025246	0.184199051275929	0	0	0.0273456227418424	0	0	0
ENSG00000186687.16	6.36171396997162	4.11438995917702	6.31921988089006	5.54169731418707	4.0628985255235	9.82651937082775	10.2295259427913	7.24773653529739	9.70047828300038	6.48598012598578	10.9882820069113	5.73026984944469	8.04606918066277	3.37518087224929	9.76534216330897	3.40495806723081	7.34521690609404	8.98085306738951	8.96275884475793	8.07291845167582	12.4203097041332	7.87960163295268	8.24626818451109	5.5070280134499
