gene_id	baseMean	log2FC_MLE	lfcSE	stat	pvalue	padj	log2FC_shr	delta_counts	median_TPM_A	median_TPM_B
ENSG00000003987.14	ENSG00000003987.14	20.4797869787324	-0.421159813825534	0.565248394155266	0.554581085410078	0.456451883102017	NA	-0.00538374550462602	0.583862787774763	0.298470760339742	0.276952492173283
ENSG00000003989.18	ENSG00000003989.18	887.717639976876	0.281377659101675	0.094060412899571	8.94355523709497	0.00278450239520008	0.0692872675441141	0.210754026691823	191.140551138906	9.38254638219719	7.00786887247586
ENSG00000004059.11	ENSG00000004059.11	1578.09408510934	-0.106373830056183	0.082921485521048	1.64507959543687	0.199629949699923	0.611639517924103	-0.0443405981078037	-142.771776757597	151.281960398949	154.774272840334
ENSG00000004139.14	ENSG00000004139.14	625.8001007065	-0.177515418201991	0.0987431634570743	3.2312546987242	0.0722453174220043	0.406708659873109	-0.0735292845219433	-84.361257044848	10.7870771317839	11.5487350357256
ENSG00000004142.12	ENSG00000004142.12	4331.6513520271	-0.0902684445791845	0.0668517206969592	1.82286275945408	0.176972892209839	0.584422109158074	-0.048999380634566	-510.621318436082	123.626197778884	130.397849854209
ENSG00000004399.13	ENSG00000004399.13	186.826044937891	-0.249584327356061	0.24717941464636	1.02541797950899	0.311237287482379	0.706904907589536	-0.0162501275381003	-46.0448531833939	3.90309816036814	4.68806177256557
ENSG00000004455.18	ENSG00000004455.18	4897.99560176102	-0.0842059312690924	0.0583115840956458	2.08508207349182	0.148744227916048	0.544934993913282	-0.0522905802647211	-234.370964089951	269.532244213036	269.400706280515
ENSG00000004478.8	ENSG00000004478.8	6410.67837618089	-0.144059012757476	0.058689957207653	6.02235007517581	0.0141258245523291	0.178669871119127	-0.106434184552921	-723.261425196728	118.766243002101	126.564393830172
ENSG00000004487.18	ENSG00000004487.18	1711.48223129305	-0.00139390808720945	0.0748885624627125	0.000346947381885343	0.985139043721473	0.993095952310362	-0.000564021141454978	14.1266096878192	39.8013086726804	37.6464107057165
ENSG00000004534.15	ENSG00000004534.15	914.623383943294	0.118353904615485	0.0915472220523563	1.67054091649405	0.196186098827159	0.608971714517412	0.0452768869333668	75.3823250969164	25.8724560469556	22.5140815006321
ENSG00000004660.15	ENSG00000004660.15	91.7571343583895	0.0119641076051463	0.2450630404671	0.00244322560083532	0.960577421292179	NA	0.000804329018833247	5.61417746460485	1.88928210566444	1.69583487252014
ENSG00000004700.16	ENSG00000004700.16	1098.01610425678	0.115210200795225	0.101497398023844	1.28794974180639	0.256426131167564	0.661070010762352	0.036517277985411	91.4178093615803	32.8727706269134	27.7047976027012
ENSG00000004766.17	ENSG00000004766.17	2124.55346791032	0.200791532496165	0.075729316079336	7.02517634401696	0.00803715561161694	0.130084661495016	0.144110568490091	303.371317377707	72.1728230790628	57.8961086691909
ENSG00000004777.19	ENSG00000004777.19	36.5916029948654	0.186415831840733	0.45885357869669	0.175450260491999	0.675312727779855	NA	0.00360081565286696	1.34283969377925	1.50991924730931	1.37212680343532
ENSG00000004779.10	ENSG00000004779.10	2208.82974322052	-0.120301708362106	0.0639678334272915	3.5360249561791	0.060049209507169	0.370738597826869	-0.0761396169482417	-131.37892168292	349.145014654652	367.401504311413
ENSG00000004799.8	ENSG00000004799.8	127.010425653833	-0.0778415608051559	0.207325220735454	0.140953619370308	0.707334820123356	NA	-0.0066476092709649	-8.02547062402222	2.39936227028602	2.48201638895914
ENSG00000004848.8	ENSG00000004848.8	26.5282293797843	-0.660885481611785	0.481274879239309	1.88238630974005	0.170063175775183	NA	-0.0118041512360051	-10.9419984567852	0.600198542131826	0.856959716054026
ENSG00000004864.14	ENSG00000004864.14	1754.84543827466	-0.127429892342164	0.0700814605591251	3.30564698214937	0.0690421526350556	0.399185084453497	-0.0748169946074777	-147.915025430992	41.7266352205206	44.562835007759
ENSG00000004866.22	ENSG00000004866.22	623.201301707321	-0.205860867224166	0.116702505371647	3.10957452827543	0.0778332902729349	0.420950963126071	-0.0650109333851481	-76.4023785885688	20.9365293934219	23.9435837388272
ENSG00000004897.12	ENSG00000004897.12	3738.70396852758	0.0386805100913694	0.0570272560990872	0.460038644073762	0.497605913372759	0.830132457877751	0.0223218221384951	93.8073538388776	96.3402353236929	86.6263506346055
ENSG00000004961.15	ENSG00000004961.15	858.204417588934	-0.0596201931390572	0.09230191931848	0.417210451457876	0.51833226686459	0.840858894456647	-0.0201557322671607	-68.2406282807278	33.2091768656691	33.606581253807
ENSG00000004975.12	ENSG00000004975.12	587.781074607855	-0.0231788193647885	0.107509597136458	0.0465152359642005	0.829241938485843	0.956876879238682	-0.00628773312330354	-26.1727512506841	17.7011344108062	17.5209903208775
ENSG00000005001.10	ENSG00000005001.10	501.995663411349	0.0762641764641183	0.122149385398323	0.389758168071438	0.532426546242666	0.846117488660672	0.0169779702316901	36.8524151128642	36.4989056041267	31.6310866786535
ENSG00000005007.14	ENSG00000005007.14	3612.06249535261	-0.0708003985092945	0.0550000674591703	1.65690836690409	0.198021267446966	0.610414133090314	-0.044337749909497	-185.365478648557	47.3465851357664	47.3543123917525
ENSG00000005020.13	ENSG00000005020.13	2676.40216584851	0.245610816187367	0.0662575425760689	13.7291456300641	0.000211152196564361	0.0122700396163498	0.210526758776321	446.676126910087	57.9849735194668	45.8546887888291
ENSG00000005022.6	ENSG00000005022.6	4969.73326966195	-0.0950347343713055	0.0668661670166725	2.01958090996138	0.155281993655891	0.552340034268527	-0.0526975245325674	-382.389453788414	306.180713648288	303.100313216576
ENSG00000005059.16	ENSG00000005059.16	542.692681957422	0.0838472181289524	0.123239584882331	0.463439563775381	0.496020860481294	0.829109228380353	0.0187461593557964	31.0584827359409	46.9191433949519	41.829059981583
ENSG00000005073.6	ENSG00000005073.6	451.733265870759	-0.24074910177288	0.117379932997793	4.20590090397969	0.0402835710814879	0.309388984463935	-0.0906183014045568	-55.7351093843399	13.1559130162341	13.9558993970514
ENSG00000005075.16	ENSG00000005075.16	1022.42514362935	-0.234563613453581	0.0879429608902245	7.11134807349788	0.00765974854608497	0.127552362683548	-0.162029592765012	-128.176105725566	90.7447356944174	103.817607589441
ENSG00000005100.13	ENSG00000005100.13	1257.21951381323	-0.10195065094298	0.0794724168785573	1.6454667169846	0.199577059905246	0.611639517924103	-0.0461977932505966	-86.9925515550258	15.8691007053029	16.0810359526763
ENSG00000005108.17	ENSG00000005108.17	99.1284941096022	0.247230316689989	0.292474279979658	0.713532952673681	0.398273446306835	NA	0.0116604813017253	13.8093931602631	0.757828719911578	0.624374124598077
ENSG00000005156.12	ENSG00000005156.12	1008.69223888294	0.18996368126662	0.249364082321902	0.579668675848637	0.446442218725626	0.804308852815617	0.0122178730529234	131.714896251029	20.8906004236019	18.2566278009742
ENSG00000005175.10	ENSG00000005175.10	1069.51122240481	0.0596312948742898	0.0937413029407152	0.404617535852026	0.52471415239012	0.842975085091618	0.0198889584672719	40.4480787999365	41.4923950654374	36.5802512708226
ENSG00000005187.12	ENSG00000005187.12	831.124702877845	-0.146040319419015	0.0992622251388306	2.16479119561028	0.141203802149069	0.534080100778645	-0.0523842023102889	-72.8245398527168	27.4261055517518	29.1751808231546
ENSG00000005189.20	ENSG00000005189.20	123.072325943595	0.339207707515075	0.236604198219962	2.05346611150497	0.151860119636654	NA	0.0250585783517419	18.8217649632939	4.76385181305365	3.83520837125502
ENSG00000005194.15	ENSG00000005194.15	1390.66489487186	-0.0302861540015221	0.0729440067671492	0.172387406687818	0.677998701574757	0.905837084326598	-0.0134492706785633	-24.1258225900201	61.684307712618	60.7012885398828
ENSG00000005206.17	ENSG00000005206.17	497.160809749207	-0.123219913963879	0.351712195623193	0.122666438438259	0.726160324447772	0.92245199787193	-0.00398421775772899	-23.3694006072508	17.7462893528385	17.0526570338207
ENSG00000005238.20	ENSG00000005238.20	131.701792813543	-0.240040076522711	0.20997582349839	1.30629489567836	0.253066581928834	NA	-0.0220079422161026	-18.9260497532352	3.09132943057614	3.28512062869978
ENSG00000005243.10	ENSG00000005243.10	95.6407795197564	0.0417425912846546	0.24514976996711	0.0289967228805992	0.864786603780813	NA	0.00273146749741955	2.83515883012986	10.6232553825528	10.2958810527053
ENSG00000005249.13	ENSG00000005249.13	65.4468619199267	0.227134949033592	0.304830220061126	0.554679286846415	0.456412018288169	NA	0.00987838730114449	7.82859094967837	1.38114428226348	1.136951572466
