gene_id	baseMean	log2FC_MLE	lfcSE	stat	pvalue	padj	log2FC_shr	delta_counts	median_TPM_A	median_TPM_B
ENSG00000067560.14	ENSG00000067560.14	10237.2121977046	-1.11239292518784	0.0637657751567715	297.867248214544	9.60354533369354e-67	1.84316933034074e-64	-1.10629409107992	-6960.42366182421	265.765925251779	533.58516167051
ENSG00000106853.20	ENSG00000106853.20	1550.3260537461	1.51426823902418	0.0874617560677281	292.480656657362	1.43235767476328e-65	2.68282318215302e-63	1.50476746137194	1486.22219221982	133.89546808016	47.4446129137632
ENSG00000162244.12	ENSG00000162244.12	12171.9593680101	-1.02349597861732	0.0593091509409125	292.410792525232	1.48345306326504e-65	2.74544777637123e-63	-1.01795205833369	-7900.21430490755	1009.9694779851	1986.86465178459
ENSG00000137033.12	ENSG00000137033.12	115.534651093594	-8.40016541207958	1.04528482833274	291.97256151082	1.84823824330135e-65	3.3803190271015e-63	-8.14507924384236	-229.631557217848	0	6.01006737003847
ENSG00000130821.17	ENSG00000130821.17	366.358942793726	-2.80552997432769	0.164179171791222	291.75811471747	2.05817810952469e-65	3.72051591751987e-63	-2.78655727230355	-525.390000750754	2.46719093020403	16.1167366081767
ENSG00000141682.12	ENSG00000141682.12	1600.57971066266	1.32444294868696	0.0769905721356758	291.40307938564	2.45946427091543e-65	4.3948082247875e-63	1.31678765139834	1391.18160620388	86.2658123972722	33.9679857312705
ENSG00000182551.14	ENSG00000182551.14	1150.41226835014	-1.42965474252097	0.08340565330664	289.880167974518	5.28039786671355e-65	9.32830286771918e-63	-1.42095180132852	-1089.28195737618	19.5524173101822	52.4818200515732
ENSG00000096696.15	ENSG00000096696.15	2663.4770483572	-1.28283912522897	0.0745828675216685	289.715212851942	5.73599758655144e-65	1.00193054472504e-62	-1.27527504637954	-2158.77535406369	10.710435587897	25.1940758213381
ENSG00000137965.11	ENSG00000137965.11	1092.32756851796	1.57473141002866	0.0917085663806484	289.249451644621	7.2459398737523e-65	1.25161534752615e-62	1.56516991333889	1087.15739440105	113.935530145866	38.2031776171021
ENSG00000197858.12	ENSG00000197858.12	1933.05089757585	-1.16767922858241	0.0682630592036901	288.964356551254	8.36016822601838e-65	1.42821071694156e-62	-1.16091096562948	-1465.77300322573	42.2666630304879	91.7994068694422
ENSG00000119938.9	ENSG00000119938.9	460.521309883381	2.58861974152133	0.15102519583506	284.917481131391	6.36831378215024e-64	1.07610658757943e-61	2.57184996793885	624.944574715478	19.7336870563636	3.25759089042583
ENSG00000271303.2	ENSG00000271303.2	2528.96706759378	1.26485083909232	0.0742842314705711	284.102121912436	9.58728126328046e-64	1.60262230665546e-61	1.25749559494428	2081.43813974257	94.9992707855579	39.0423351910586
