gene_id	baseMean	log2FC_MLE	lfcSE	stat	pvalue	padj	log2FC_shr	delta_counts	median_TPM_A	median_TPM_B
ENSG00000118412.13	515.0357232	0.1208161629	0.1464831034	0.6801724854	0.4095273357	5.67E-01	0.1031623834	23.40631568	5.809941627	5.781845837
ENSG00000118418.15	973.3683633	0.3074313219	0.09927592086	9.577472491	0.001969793958	7.53E-03	0.2897542815	210.5827147	115.3242907	90.87817318
ENSG00000118420.17	94.7197029	-0.2165942109	0.2696711432	0.6438280199	0.4223280056	5.80E-01	-0.1378650626	-25.11998719	2.995312858	4.143102658
ENSG00000118454.13	1098.896702	0.08672297851	0.08466586083	1.049032401	0.3057300389	4.61E-01	0.08198487099	31.70648218	20.77308622	19.44758792
ENSG00000118482.12	1455.40036	-0.2825945403	0.07902695047	12.77832387	0.0003506589861	1.63E-03	-0.2715701655	-289.4626969	12.50604178	15.72861025
ENSG00000118495.21	478.1268454	-0.09372065408	0.1191663088	0.6183192397	0.4316725535	5.87E-01	-0.0838449619	-35.14779073	12.43060351	12.96115058
ENSG00000118496.5	310.9119866	-0.0175221799	0.1401476119	0.01583464356	0.8998619184	9.38E-01	-0.01489019465	-8.933704295	2.088536842	2.189031074
ENSG00000118503.17	1260.370042	0.2330628585	0.08535774674	7.451474039	0.006338451979	2.06E-02	0.2218409773	190.0836799	19.00317347	16.8260785
ENSG00000118507.18	112.6361761	-0.04858410029	0.2255051723	0.04646925838	0.8293250517	8.98E-01	-0.03380187124	0.1814055064	4.725981847	4.805175895
ENSG00000118508.5	325.6706603	-0.02079189141	0.1382639313	0.02272375042	0.880177671	9.27E-01	-0.0177601034	2.91136746	25.35317799	25.7755845
ENSG00000118513.20	191.2266593	0.09467806997	0.1773385941	0.2850885208	0.5933852511	7.29E-01	0.07545514763	23.64938867	4.494001231	4.03535723
ENSG00000118515.12	527.822114	0.3992625189	0.1166983432	11.68365391	0.0006305158611	2.76E-03	0.3724101698	165.9658314	17.52931016	13.42202656
ENSG00000118518.17	369.5836414	-0.2701016716	0.1455776011	3.43735205	0.0637377691	1.40E-01	-0.2357753747	-87.55257294	13.21664994	16.45779741
ENSG00000118523.6	554.7792954	1.370563111	0.1200205862	128.7235176	7.80E-30	5.30E-28	1.351841461	488.5685414	22.8296573	9.252655562
ENSG00000118557.16	9.137480734	1.399150621	1.152205019	1.39940692	0.2368228969	3.82E-01	0.1134379794	12.47806503	0.640821923	0.05400091251
ENSG00000118564.15	797.3366606	-0.5019539872	0.1075482433	21.72975479	3.14E-06	2.29E-05	-0.4781581267	-265.1032994	17.48597404	24.33884045
ENSG00000118579.13	1102.678596	0.2161154741	0.286749745	0.567237942	0.4513585769	6.06E-01	0.1320412013	-87.50139406	19.04476915	21.10432168
ENSG00000118596.12	1358.304139	0.7282860554	0.1207370599	36.05942514	1.91E-09	2.28E-08	0.7003083147	602.8525623	9.515097393	5.737330136
ENSG00000118600.13	555.7857633	0.1856779806	0.112034163	2.745980374	0.09749926134	1.96E-01	0.1698036371	81.5742965	24.42696711	21.91707575
ENSG00000118620.13	215.214145	-0.3818520975	0.1813082201	4.42749329	0.03536440989	8.67E-02	-0.3196208375	-73.50475535	3.31919016	4.809534468
ENSG00000118640.11	837.4070437	0.4180022643	0.09762735647	18.29810336	1.89E-05	1.15E-04	0.3989050783	211.3228607	142.6509208	106.7404452
ENSG00000118655.8	473.7804384	-0.1374738256	0.1174323495	1.369874681	0.2418334163	3.88E-01	-0.123828587	-47.90755323	9.900210454	10.91307662
ENSG00000118680.14	13013.70152	-0.1471157491	0.0682073813	4.649876213	0.03105578691	7.79E-02	-0.1419050203	-1062.33957	856.0383594	968.3714861
ENSG00000118689.15	710.2133836	0.1527266106	0.09857620148	2.400257349	0.1213152916	2.32E-01	0.1421026506	91.6230109	6.425859365	5.826808741
ENSG00000118705.18	7209.645525	0.4286346758	0.05975069474	51.30009916	7.93E-13	1.45E-11	0.4217500218	2037.550349	265.6674913	201.7634619
ENSG00000118707.11	494.9008354	-0.1578948661	0.1355496373	1.356041473	0.2442247088	3.91E-01	-0.1379325778	-53.29279667	9.976087246	11.52552992
ENSG00000118762.8	440.3978236	0.07183884222	0.1434770041	0.2507028005	0.6165806483	7.47E-01	0.06128126379	32.31225514	6.331339223	6.127750921
ENSG00000118777.12	243.0588291	0.0333940241	0.1658256872	0.040665868	0.8401842561	9.03E-01	0.02733398246	11.48885743	5.955406445	5.979182539
ENSG00000118785.15	7.687080173	2.578102424	1.067881451	5.639029377	0.01756492864	4.85E-02	0.3289575943	11.63147762	0.7805712483	0.06805679316
ENSG00000118804.9	300.5079239	-0.02942472454	0.1568874469	0.035686369	0.8501646401	9.09E-01	-0.02419970105	8.806557094	9.216904865	9.330549541
ENSG00000118816.11	2484.787202	0.03335973388	0.08038250502	0.1722473385	0.6781222015	7.94E-01	0.03177519931	123.9094297	63.89615255	59.34997018
ENSG00000118849.10	574.4778211	1.371624361	0.1263341605	116.0790012	4.57E-27	2.59E-25	1.350894823	533.0573684	38.94510515	15.28250529
ENSG00000118855.21	1580.854973	-0.1316267799	0.08946793114	2.163140483	0.1413555271	2.61E-01	-0.1236917362	-129.9280401	48.23292976	54.71752661
ENSG00000118873.17	1382.638943	0.03455490666	0.08397860976	0.169328729	0.6807090777	7.96E-01	0.03252083437	45.68702513	13.39288804	13.20034559
ENSG00000118894.15	490.0975135	-0.1913302669	0.1383608413	1.910353096	0.1669240415	2.95E-01	-0.1669880729	-40.80853963	17.88976057	20.28007645
ENSG00000118898.16	2416.578162	0.3654362024	0.08058807575	20.52377752	5.89E-06	4.05E-05	0.3528170949	588.9775429	27.91691337	22.6618431
ENSG00000118900.15	1423.553345	0.06052233702	0.1132246719	0.285700901	0.592988758	7.28E-01	0.05483124726	127.3138529	17.25728239	15.06571693
ENSG00000118922.19	23.01303349	-0.4151283617	0.5756007523	0.5113155997	0.474569897	6.27E-01	-0.111529901	-0.3229495442	0.209099502	0.2022887273
ENSG00000118939.18	956.233087	0.01345552771	0.09164309242	0.02167212559	0.8829626715	9.29E-01	0.01264513781	35.2945306	92.84063858	92.27886907
ENSG00000118960.13	471.986492	-0.1698838846	0.1394830966	1.482695848	0.2233532077	3.66E-01	-0.1475179067	-22.24931415	13.76848533	14.85470655
ENSG00000118961.15	878.0218304	-0.305924523	0.112824948	7.338622736	0.006748852718	2.17E-02	-0.2830805367	-216.2839945	24.2955575	32.43661008
ENSG00000118965.16	646.6093744	0.1029572378	0.1211774198	0.7217965683	0.3955552338	5.54E-01	0.0921358773	21.52357617	6.442607277	6.539617783
ENSG00000118985.16	587.942978	-0.2050516506	0.1094073707	3.509683753	0.06101110059	1.35E-01	-0.1881566723	-81.85188903	6.839446109	7.738923276
ENSG00000118997.14	20.56632486	-0.9533980098	0.7089687856	1.855475742	0.1731478739	3.04E-01	-0.1951770557	-6.926639816	0.6276420724	0.9245587064
ENSG00000119004.17	208.8750068	-0.1679579189	0.1686881561	0.9913453509	0.3194137811	4.75E-01	-0.1372441233	-35.5753349	6.218749857	7.615216639
ENSG00000119013.10	1584.233226	0.4665781614	0.09469564017	24.20688539	8.65E-07	6.92E-06	0.4485203647	539.956163	514.2653331	349.5952441
ENSG00000119041.11	1769.022936	0.009710435261	0.08608013829	0.01274506175	0.9101145703	9.45E-01	0.009208850054	-2.416361853	30.80341916	31.34007642
ENSG00000119042.18	343.6120247	-0.08070180774	0.1476047022	0.2998767461	0.5839597002	7.21E-01	-0.06819479516	-51.49126656	4.277916506	4.76111603
ENSG00000119048.9	441.0819069	-0.2049092588	0.1651155337	1.537102961	0.2150495393	3.56E-01	-0.1698046122	-43.62236603	23.92975142	27.48096083
ENSG00000119125.17	6455.739793	0.5031554638	0.05861915628	73.38353432	1.07E-17	3.10E-16	0.4961550286	2305.172587	100.8424797	73.92192501
ENSG00000119138.5	91.09167453	-1.294997933	0.2657427011	23.62851708	1.17E-06	9.16E-06	-1.193219393	-65.65422543	0.6759654943	1.538300035
ENSG00000119139.21	5526.964477	-0.4749305752	0.06692210261	50.181882	1.40E-12	2.50E-11	-0.4657129993	-1872.6529	101.3471035	147.8818465
ENSG00000119185.13	1798.813602	-0.8337579283	0.0812535319	104.3893929	1.66E-24	8.02E-23	-0.8217996497	-1038.164102	60.65805325	107.642037
ENSG00000119203.14	1146.659745	-0.5939144184	0.08866030273	44.70699264	2.29E-11	3.53E-10	-0.5779147941	-443.9840501	28.35299408	42.82881178
ENSG00000119227.8	59.09088371	-0.9531394422	0.3163042081	9.036596271	0.002646278828	9.75E-03	-0.7665144565	-36.59396637	1.397836469	2.615571009
ENSG00000119231.11	1389.492577	-0.1987706586	0.09236327084	4.627737193	0.03145902795	7.88E-02	-0.1869629446	-238.6362669	24.58989106	28.80624033
ENSG00000119242.9	174.7928935	-0.02405157732	0.185028245	0.01697923633	0.8963256001	9.36E-01	-0.01846661307	-0.7480374372	6.429649608	6.794516321
ENSG00000119280.17	1231.643088	-0.2757223737	0.08037241428	11.75921756	0.000605426709	2.67E-03	-0.264530709	-237.7575205	19.72853474	24.3714103
ENSG00000119285.11	2702.338202	-0.1472544653	0.107516628	1.875782409	0.1708142797	3.01E-01	-0.1348907655	-541.1775548	18.43295842	23.58012958
ENSG00000119314.16	6128.985984	0.2912732492	0.05677936797	26.27937773	2.95E-07	2.56E-06	0.2855445708	1328.29715	65.30420666	53.89544767
ENSG00000119318.13	9182.73067	0.3365200593	0.06039673447	30.98241119	2.60E-08	2.68E-07	0.3295700051	1770.227091	170.7134746	135.2623666
ENSG00000119321.10	819.6315253	0.7756350717	0.09959888971	60.33261907	8.01E-15	1.81E-13	0.7572459989	440.1484317	10.55182719	6.26116481
ENSG00000119326.15	1714.208242	0.4508086743	0.0810354302	30.87648221	2.75E-08	2.82E-07	0.4374585927	489.3012636	55.39632654	39.41028503
ENSG00000119328.12	643.6149639	0.2618596864	0.1124727845	5.414667553	0.0199682554	5.39E-02	0.2413529046	120.7809446	26.18823113	21.88554325
ENSG00000119333.12	1031.692089	0.592025142	0.08523303612	48.11655117	4.02E-12	6.78E-11	0.5771075331	422.6070958	51.48185622	35.5287172
ENSG00000119335.18	13746.40427	0.1578884532	0.05289061935	8.907082391	0.002840667567	1.04E-02	0.1557815639	1700.81773	454.2007007	408.0574801
ENSG00000119383.21	3068.847632	0.5726908968	0.06240088388	83.87608446	5.27E-20	1.87E-18	0.5650264671	1238.777428	129.7605561	88.01657208
ENSG00000119392.16	1002.676013	0.5054547645	0.09662322126	27.278741	1.76E-07	1.59E-06	0.4863363316	353.5682539	23.281502	16.71964568
ENSG00000119396.12	2623.796314	0.507715276	0.06841174454	54.88139908	1.28E-13	2.51E-12	0.498176567	934.1093487	65.89530235	47.47965158
ENSG00000119397.19	409.0744744	0.2078518129	0.1738492625	1.427103097	0.232237797	3.76E-01	0.1695965562	5.392570528	6.954883036	6.557761856
ENSG00000119401.11	505.399552	0.4891946059	0.1265026685	14.91396751	0.000112526757	5.87E-04	0.4565366937	168.6495195	10.90310077	7.588503185
ENSG00000119402.18	1477.447194	0.5613430247	0.08455757894	43.91126467	3.44E-11	5.18E-10	0.5468951277	564.4132877	16.1508515	10.6926852
ENSG00000119403.15	858.060511	0.9130295861	0.09239352958	97.03718201	6.80E-23	3.02E-21	0.8984329892	528.8452992	52.37424186	28.03333416
ENSG00000119408.17	842.8855909	0.2012844141	0.09230522391	4.753085688	0.02924580636	7.42E-02	0.189582902	121.2767163	22.89047228	19.77680621
ENSG00000119411.11	462.1139749	0.07733174035	0.1242438197	0.3875155154	0.5336082518	6.80E-01	0.06871033044	21.6564491	14.29094672	13.27550382
ENSG00000119414.12	1770.862372	0.3506484991	0.07287188226	23.12066797	1.52E-06	1.16E-05	0.3404676203	410.4116452	32.5074896	26.12741652
ENSG00000119421.7	861.7903982	0.4753396387	0.09943326151	22.79458052	1.80E-06	1.36E-05	0.4551928437	328.2599116	116.2653386	81.99754553
ENSG00000119431.10	494.5780607	-0.01118967053	0.1179655307	0.009063723448	0.924153119	9.54E-01	-0.00989637032	-5.87760914	29.71176662	28.98258143
ENSG00000119446.14	735.0801548	0.2833187173	0.1244843522	5.171845175	0.02295582029	6.06E-02	0.257361468	161.1041646	17.94096421	15.17724339
ENSG00000119471.15	1742.180602	0.3094844255	0.08440680433	13.42427952	0.0002483883983	1.20E-03	0.2966073502	406.4729755	43.68654343	35.71525457
ENSG00000119487.17	1206.212856	0.131683235	0.1131722028	1.35262561	0.2448196282	3.92E-01	0.1196362168	68.51745664	36.99556574	34.60789098
ENSG00000119508.18	19.52790456	0.1806563968	0.5210509533	0.1203485224	0.7286567959	8.30E-01	0.05585992934	0.9205144424	0.2357847014	0.2290808825
ENSG00000119509.13	344.3060098	-0.1769518914	0.1418206043	1.555830031	0.21227683	3.52E-01	-0.1531287606	-33.1737544	6.826870645	7.591349795
ENSG00000119514.7	2143.044085	-0.2034455377	0.07378100483	7.598626387	0.005841278621	1.92E-02	-0.1961169264	-351.1914597	50.74381414	57.76003984
ENSG00000119522.18	480.415831	0.267424793	0.1419861471	3.540919553	0.05987225982	1.33E-01	0.2352066617	44.61058964	12.40801181	11.09875713
ENSG00000119523.10	1162.502371	-0.008867890535	0.08553455446	0.01079373079	0.9172543564	9.49E-01	-0.008263451222	-19.58506101	41.57632841	41.12755395
ENSG00000119537.18	813.8344173	-0.1114275243	0.1014792852	1.205341363	0.2722567195	4.23E-01	-0.1031508238	-78.58741814	19.8601483	22.06851996
ENSG00000119541.10	1455.507924	0.01770144129	0.07665034664	0.05340698173	0.8172374988	8.90E-01	0.01688366905	10.93103787	29.57933517	29.04170698
ENSG00000119547.6	695.6721356	-0.2630104228	0.1111738391	5.59784319	0.01798260233	4.95E-02	-0.2424534986	-153.3605195	2.243064178	2.862989089
ENSG00000119559.17	325.0176068	0.5146883633	0.1384897653	13.79001245	0.0002044200599	1.01E-03	0.4755661975	119.9862428	19.27428491	13.76877341
ENSG00000119574.13	225.4753204	-0.1710351426	0.1798667205	0.9043565693	0.3416162345	4.98E-01	-0.1350701391	-44.24135328	7.160463917	8.38426734
ENSG00000119596.18	1401.850062	-0.5223346612	0.08737855329	35.61797013	2.40E-09	2.82E-08	-0.5065032051	-460.1546836	14.64339262	20.66499764
ENSG00000119599.17	356.2616747	0.02388789643	0.1635252617	0.02229224028	0.8813122903	9.28E-01	0.01968680431	8.395012456	15.98832809	15.23289673
ENSG00000119616.11	1639.63681	-0.8316083927	0.07965598451	108.1931814	2.44E-25	1.23E-23	-0.8200861957	-971.8028592	59.61438095	112.9146336
ENSG00000119630.14	46.64000869	-1.05447264	0.3655052724	8.272472014	0.004025066608	1.40E-02	-0.8114295017	-26.7562666	1.375805803	2.60159664
ENSG00000119632.4	302.1282986	-0.2431153772	0.1512839082	2.580369631	0.1081963939	2.12E-01	-0.2088838591	-51.68528638	88.08150857	108.8516966
ENSG00000119636.16	62.93981441	-0.5898071215	0.3707954254	2.498856733	0.1139289767	2.21E-01	-0.3252641003	-41.49946847	1.960922828	3.803898757
ENSG00000119638.14	1859.372654	-0.8615488182	0.07796844299	121.0813114	3.67E-28	2.26E-26	-0.8507349629	-1108.469072	21.13520874	40.42609008
ENSG00000119640.9	111.4454958	-0.2230722084	0.2643843874	0.7120764617	0.3987553376	5.57E-01	-0.144442396	-26.17614089	17.20857532	22.68490311
ENSG00000119650.13	117.9544807	-0.05299233045	0.2391361797	0.04935074299	0.8241969047	8.94E-01	-0.03555843653	-10.52449426	12.50288243	13.9136106
ENSG00000119655.11	829.0486772	-1.144125445	0.1049614809	117.327037	2.43E-27	1.43E-25	-1.127545053	-665.9812035	79.26826281	175.5148095
ENSG00000119661.15	398.3248131	-0.9946199785	0.142459164	48.25124135	3.75E-12	6.37E-11	-0.9607910124	-250.9842294	12.68945767	24.24864361
ENSG00000119669.5	701.3290021	-0.289760904	0.09787104051	8.761299085	0.003076898047	1.11E-02	-0.2729048428	-147.5723749	9.808414172	12.41948513
ENSG00000119673.16	181.0027776	-0.4578173675	0.1900792772	5.790857352	0.0161097307	4.51E-02	-0.3853504919	-48.67858087	7.080575202	9.137642192
ENSG00000119681.12	67.3737504	-1.617554934	0.4846778651	10.6945505	0.001074515778	4.43E-03	-1.290796228	-20.58087324	0.3839447005	0.5942208662
ENSG00000119682.18	1194.973526	-0.4594066853	0.09349533448	24.08212338	9.23E-07	7.36E-06	-0.4414126095	-431.8900042	12.57864998	17.31284641
ENSG00000119684.16	399.151723	-0.7649351104	0.1836472429	17.1772894	3.40E-05	1.99E-04	-0.6995263529	-208.1264821	5.786417971	9.652300982
ENSG00000119685.20	577.7322232	-0.6210034153	0.1523428147	16.51343843	4.83E-05	2.73E-04	-0.5737196295	-211.0796497	10.55529466	15.45041874
ENSG00000119686.10	35.26415867	-0.3911650643	0.4689405628	0.6935699876	0.4049527436	5.63E-01	-0.1431102508	-16.96727336	0.8172462296	1.344504785
ENSG00000119688.21	318.0611757	-0.6214434832	0.1400751525	19.64558068	9.32E-06	6.12E-05	-0.5815623593	-141.4892545	11.6391394	18.5545581
ENSG00000119689.15	2258.760556	-0.3564098522	0.07236007271	24.2219055	8.59E-07	6.88E-06	-0.3461989171	-618.2801265	52.40599151	65.97543553
ENSG00000119698.12	20.77501035	-0.8573386272	0.6002278736	2.007818231	0.1564902285	2.82E-01	-0.2463378961	-10.19157769	0.4852491827	0.773960641
ENSG00000119699.8	60.08964322	-2.16585485	0.335190789	41.32254026	1.29E-10	1.80E-09	-2.060992931	-66.21353763	0.8002319784	3.25996582
ENSG00000119703.15	58.6453641	-0.01570719846	0.3255373927	0.005134353306	0.9428769449	9.66E-01	-0.007934058548	-3.475543874	1.994377556	2.167628396
ENSG00000119705.10	1863.804002	-0.5731267286	0.09052306123	39.89580163	2.68E-10	3.57E-09	-0.5563596673	-801.1894328	799.0560486	1201.965086
ENSG00000119707.14	2955.365984	-0.3237796872	0.06949956072	21.67625524	3.23E-06	2.34E-05	-0.3146910293	-629.0253933	47.01595336	59.97466891
ENSG00000119711.13	557.3909553	-1.240637594	0.12692436	94.2824474	2.74E-22	1.16E-20	-1.217514123	-400.8477585	5.4801495	11.93700888
ENSG00000119715.15	17.35285692	2.159634377	0.7345529096	8.242522597	0.004092022175	1.42E-02	1.491624105	20.16086178	0.492972447	0.133381558
ENSG00000119718.11	626.7949841	-0.6169316758	0.1389836346	19.58194995	9.64E-06	6.30E-05	-0.5776234367	-256.776234	36.65812834	52.68829818
ENSG00000119720.18	340.7575598	-0.2503841418	0.1603848636	2.435385854	0.1186247025	2.28E-01	-0.2115760496	-74.87022881	4.563023041	5.996063751
ENSG00000119723.17	291.6253538	-0.4979810454	0.1625212373	9.359766933	0.002218003487	8.35E-03	-0.4437259773	-95.88313712	14.80463107	20.78281559
ENSG00000119725.21	798.3301207	-0.6382680982	0.1274647214	24.91668939	5.99E-07	4.94E-06	-0.6054953556	-264.4493687	21.10577895	30.05437673
ENSG00000119729.12	540.9193108	-0.6349326009	0.1104216001	32.96139841	9.40E-09	1.02E-07	-0.6104009751	-229.9123125	7.455604459	11.7404937
ENSG00000119737.6	16.43856491	0.7949143468	0.6865224762	1.33940412	0.2471390802	3.95E-01	0.1764539516	13.78570507	0.7783876819	0.2825894928
ENSG00000119760.16	1231.12406	-0.2848571562	0.08086473086	12.39922081	0.0004295130372	1.96E-03	-0.2732772414	-274.5294141	25.48253676	31.25317569
ENSG00000119771.15	242.6006958	0.3442133307	0.1599963207	4.627199316	0.03146889253	7.88E-02	0.2982563201	66.30424892	3.643753816	2.816077146
ENSG00000119772.19	563.1326225	-0.8454613029	0.1258447472	44.7889673	2.19E-11	3.40E-10	-0.816705073	-303.0199744	6.405153273	11.32701864
ENSG00000119777.20	2229.54621	-0.1783127492	0.07832820584	5.180096259	0.02284705812	6.04E-02	-0.1702724634	-237.3247522	54.14822518	58.45207338
ENSG00000119778.15	546.8060701	-0.1909953913	0.1095659869	3.041350999	0.081168339	1.69E-01	-0.1751884321	-86.42823795	5.165922539	5.875286035
ENSG00000119782.14	45.65328347	-1.17624629	0.3656600185	10.31548954	0.001319182986	5.31E-03	-0.9534259504	-33.8299001	2.785613618	5.700206854
ENSG00000119787.14	2216.298274	-0.1508506305	0.09789441201	2.373479655	0.1234116945	2.35E-01	-0.1402849496	-410.8287197	69.61487456	87.4876017
ENSG00000119801.13	657.3002637	-0.4272498589	0.1087298608	15.41399993	8.63E-05	4.62E-04	-0.4032899381	-218.4603276	18.96354717	25.81894103
ENSG00000119812.20	1890.092551	-0.1098712009	0.07744118556	2.012350948	0.1560233785	2.81E-01	-0.1047901431	-185.8146108	45.92983495	49.6434004
ENSG00000119820.11	1526.057168	-0.4139179874	0.09167688386	20.33884155	6.49E-06	4.41E-05	-0.3968528323	-484.1202774	37.17365456	52.38918647
ENSG00000119844.17	1596.298892	-0.1229562459	0.08308851805	2.18887099	0.1390111775	2.57E-01	-0.1164349155	-183.2852329	25.28978682	29.28956843
ENSG00000119862.13	503.4191892	0.04341331695	0.1442937016	0.0918938079	0.7617832368	8.52E-01	0.03715261729	13.29428632	8.504430489	8.705575908
ENSG00000119866.22	52.34571956	0.2552320109	0.4204666043	0.3676043759	0.544312993	6.89E-01	0.1053064005	7.720302661	1.887923575	1.608614982
ENSG00000119878.6	521.5602659	-0.3978213351	0.1189412924	11.16772623	0.0008323257176	3.54E-03	-0.3696619465	-127.1186821	10.89540572	14.05115775
ENSG00000119888.11	12321.55718	-0.13055441	0.05357816136	5.935441246	0.01483935293	4.22E-02	-0.1274398536	-754.4403304	573.7762608	636.7876675
ENSG00000119899.13	483.6498663	-0.2895523935	0.1175283756	6.063962834	0.01379677525	3.97E-02	-0.2655835882	-87.59809989	8.789763262	10.89296598
ENSG00000119900.9	551.1032219	-0.3489794424	0.1208906143	8.325371149	0.00390951496	1.37E-02	-0.3212512539	-114.8792686	4.002939333	4.831239919
ENSG00000119906.13	518.9435585	0.1496925443	0.1388150059	1.163303361	0.2807815045	4.33E-01	0.1301436276	62.72646404	5.916156741	5.325997285
ENSG00000119912.18	1287.832147	0.2561125455	0.08905985117	8.261606467	0.004049228035	1.41E-02	0.2432480225	171.5842425	17.79848765	16.07173128
ENSG00000119915.5	28.43335791	0.08401862053	0.4529189628	0.03505119418	0.8514884254	9.10E-01	0.0313267568	1.528542367	1.47060396	1.451004387
ENSG00000119917.15	1989.635696	2.190565984	0.09446152906	507.9131847	1.80E-112	9.28E-110	2.182938539	2497.749187	91.81326192	20.62596391
ENSG00000119922.11	3362.983553	2.178202976	0.06777607672	980.9113176	2.53E-215	6.51E-212	2.174235532	4321.110749	104.6116668	23.67756214
ENSG00000119927.14	662.5889959	-0.3103712284	0.1185370933	6.846511864	0.008881450683	2.73E-02	-0.2850682872	-91.27204107	5.893759207	6.938330104
ENSG00000119929.13	136.8125083	0.02183026853	0.2092334524	0.01115496486	0.9158861829	9.48E-01	0.01620228692	9.270281074	9.612287054	9.146908854
ENSG00000119938.9	235.5063277	1.435881553	0.173670184	67.6134713	1.99E-16	5.25E-15	1.397643474	226.8607198	9.068203991	3.25759089
ENSG00000119943.13	25.79071391	0.1233239079	0.5703530287	0.07408851368	0.7854743521	8.69E-01	0.03298362989	-5.854102849	0.9008073141	1.264384092
ENSG00000119946.12	497.4198539	0.3453316976	0.1168892379	8.722702409	0.003142718633	1.13E-02	0.3197177817	137.2325312	6.511710782	5.041274099
ENSG00000119950.21	275.8521747	-0.3449517396	0.1525638181	5.115239514	0.02371659229	6.23E-02	-0.3015320026	-61.53089625	7.92278751	10.25243285
ENSG00000119953.14	1033.448566	0.1545446878	0.1297706877	1.417427272	0.233827326	3.78E-01	0.1369095529	-23.89966762	28.5067852	30.69330856
ENSG00000119965.13	188.559156	-0.4864403667	0.2044455082	5.645506872	0.0175001566	4.84E-02	-0.4015463084	-82.82363071	4.969917806	7.251329236
ENSG00000119969.16	1125.230751	-0.01714741953	0.09158025406	0.03510230316	0.8513814507	9.10E-01	-0.01597627372	-46.96259085	21.91090446	22.65231389
ENSG00000119977.22	666.8308407	0.06558304528	0.1144748286	0.3282615091	0.5666845721	7.07E-01	0.05930632314	21.64517084	20.09535308	20.46861981
ENSG00000119979.18	607.3544816	-0.1614867435	0.1235212625	1.707366179	0.1913274522	3.28E-01	-0.1442746997	-111.9743078	20.81104688	24.86277891
ENSG00000119986.7	316.1046638	0.4391244823	0.1633601667	7.217106124	0.007221203345	2.31E-02	0.3860058078	85.65829574	21.15036919	15.67727815
ENSG00000120008.16	789.8084048	-0.1073187178	0.119751752	0.80290017	0.3702276785	5.29E-01	-0.09598921422	-77.06147681	12.04930662	13.67806974
ENSG00000120029.13	382.8764386	-0.1406411234	0.1941012895	0.5251281426	0.4686623223	6.21E-01	-0.1076576914	-19.70854724	6.706705565	7.465834929
ENSG00000120053.12	1036.510335	0.1274884235	0.105089374	1.471369693	0.2251297112	3.68E-01	0.1172134106	104.095427	38.29918899	35.75510066
ENSG00000120055.7	16.82935892	-0.3294373226	0.5820341573	0.3195540022	0.5718757966	7.11E-01	-0.08688488364	-3.625227507	0.7886089657	0.9891895948
ENSG00000120057.5	17.23139542	1.619136533	0.5895583917	7.512384616	0.006127619344	2.00E-02	1.091329893	20.73842447	1.069599779	0.3130586953
ENSG00000120063.10	1586.297667	0.2517863997	0.08139695304	9.558835008	0.001989893539	7.58E-03	0.2410381987	222.7214023	17.57394853	15.55188543
ENSG00000120068.7	22.81751642	-0.5285987894	0.4853781174	1.184412471	0.2764595314	4.28E-01	-0.1940266676	-9.854457471	0.7951202977	1.273039865
ENSG00000120071.15	1766.263139	0.2153510096	0.07884769112	7.456207735	0.006321804846	2.05E-02	0.2063321841	328.806943	34.58230959	30.24457882
ENSG00000120075.6	167.7142519	0.3760194123	0.210914732	3.176789073	0.07469137136	1.58E-01	0.2955001048	70.35042893	7.925842351	5.362484028
ENSG00000120093.12	938.7249083	0.1226405908	0.1235910825	0.9848118019	0.3210137301	4.77E-01	0.1094049634	50.11252892	26.81128722	26.50038341
ENSG00000120129.6	264.8727492	-0.2218065427	0.1537424147	2.07982344	0.1492574399	2.72E-01	-0.1889301999	-50.70561913	8.24752591	10.0558575
ENSG00000120137.7	5536.471833	-0.4344107493	0.06285301622	47.62528403	5.16E-12	8.58E-11	-0.4262916607	-1761.115233	28.33655079	40.19785913
ENSG00000120149.9	528.7362131	0.6889611669	0.1191819086	33.28499275	7.96E-09	8.76E-08	0.6612555266	240.9572604	22.82772318	13.81191652
ENSG00000120158.12	466.4876655	0.1272310027	0.1208491876	1.107928352	0.2925327226	4.46E-01	0.1140586007	46.92462743	17.45369766	16.35247687
ENSG00000120159.13	720.678086	-0.3036021261	0.1000776148	9.19646886	0.002424824334	9.03E-03	-0.2854121879	-140.2095411	20.83302424	26.00101161
ENSG00000120162.10	606.819346	-0.152527978	0.1099321242	1.924498284	0.1653616192	2.93E-01	-0.1393205033	-62.13144783	5.561124049	6.353709273
ENSG00000120217.14	64.06076674	0.5938628772	0.3235906261	3.353284755	0.06707105057	1.46E-01	0.3848701193	17.78031887	1.734441731	1.327594496
ENSG00000120253.14	1064.838655	0.1168216581	0.09078926706	1.655606537	0.198197566	3.36E-01	0.1096617455	124.8639435	23.44836811	21.12497974
ENSG00000120254.16	940.2827957	0.01075464262	0.1173587384	0.008940726698	0.924667964	9.54E-01	0.00976979109	54.57564427	21.45366735	21.01966492
ENSG00000120256.11	1308.448551	0.1218664782	0.08086227641	2.270930969	0.1318206955	2.47E-01	0.1160188266	119.7105428	25.32514649	24.01115609
ENSG00000120262.10	106.0533792	-1.408983722	0.2902886479	22.92659768	1.68E-06	1.28E-05	-1.292728198	-90.92096375	1.322224013	3.757433626
