baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	expressionh1M8	expressionwt	ensembl	description	gene_biotype	entrezgene_id
FBgn0004507	22209.9435587946	1.07066340111696	0.13955039485664	57.5728970405403	3.25682480607655e-14	2.05459119194772e-12	506.039404088973	279.923182877933	FBgn0004507	Glycogen phosphorylase	protein_coding	33386
FBgn0037974	379.249586751005	3.01050756844147	0.371920222225713	57.4556007576001	3.45695406451108e-14	2.16537718423843e-12	33.369480169052	4.77267147503749	FBgn0037974		protein_coding	41453
FBgn0027586	600.931297456651	2.01972628736087	0.258077952248579	57.3843026064404	3.58456757566249e-14	2.22115594504778e-12	51.277841714956	16.3893296284695	FBgn0027586		protein_coding	34728
FBgn0043576	26717.2551285933	4.17110923173941	0.483891066952891	57.3778751034563	3.59630095269285e-14	2.22115594504778e-12	6083.73380668992	581.178012291129	FBgn0043576	Peptidoglycan recognition protein SC1a	protein_coding	35859
FBgn0033926	31819.0601000822	1.12211392542417	0.146705040299878	57.0945915512718	4.15346328481848e-14	2.54745748135533e-12	914.796663989889	495.735128641414	FBgn0033926	Activity-regulated cytoskeleton associated protein 1	protein_coding	36595
FBgn0002719	10579.779719339	2.29227527646388	0.290338704051893	56.73791981178	4.97940389079995e-14	3.03297208024449e-12	378.110513725254	92.0733544796959	FBgn0002719	Malic enzyme	protein_coding	47173
FBgn0263355	1297.79246642586	1.16774131557304	0.153611082551413	56.4828331272888	5.66911587639161e-14	3.42942680960895e-12	23.5714635771783	13.3277014011657	FBgn0263355		protein_coding	35314
FBgn0264087	146.020343212003	1.7982565388835	0.237051182647391	56.41204879774	5.87691441394719e-14	3.53094612952255e-12	2.95294983347008	1.02588199537416	FBgn0264087	Slowpoke binding protein	protein_coding	34038
FBgn0034819	2774.53463067908	-2.60088811704885	0.326896193706014	56.3956513786893	5.9261287943182e-14	3.53645739942016e-12	248.292996086081	1647.90064348921	FBgn0034819		protein_coding	37666
FBgn0032140	524.129068339614	1.63171647606266	0.214679142977968	55.4892030389018	9.39737541988619e-14	5.57031004754596e-12	82.1918229235607	31.1404470836623	FBgn0032140		protein_coding	34289
FBgn0039873	327.001223707083	3.13584243584132	0.393007001637081	55.4249058098286	9.70983724064408e-14	5.71715216729123e-12	14.0979373079234	1.65514992697716	FBgn0039873	Sodium-dependent multivitamin transporter	protein_coding	43744
FBgn0003086	591.52613661254	3.08480340692758	0.385498630900496	55.3477341907735	1.00986207079204e-13	5.90668993989094e-12	95.2615757892133	18.3856765851501	FBgn0003086	Pre-intermoult gene 1	protein_coding	31303
FBgn0028422	358.488320440174	-1.3543473591849	0.181244576357145	54.8777520935435	1.28264755890664e-13	7.45285739491018e-12	3.22512672821965	10.9356590236807	FBgn0028422	Glutamate receptor IID	protein_coding	44483
FBgn0038136	1354.91406256251	2.88518958399041	0.366286577546918	54.113450080215	1.89241441188351e-13	1.08531195362047e-11	33.0536342740674	7.034472495807	FBgn0038136		protein_coding	41635
FBti0019898	570.138478767217	-2.7757336570824	0.356084865533812	54.037306320752	1.96718876155678e-13	1.12091684787545e-11	0.871502921106412	8.28959096698767	FBti0019898		transposable_element	NA
FBgn0034428	362.924220067522	1.81462804681437	0.241451442829031	53.9168077329346	2.09160773106432e-13	1.18417176158718e-11	30.061941468506	12.3529168972039	FBgn0034428	Arylalkylamine N-acetyltransferase-like 6	protein_coding	37212
FBgn0032024	258.904653816337	2.49136489402213	0.325158709928611	53.8923277081629	2.11783081675753e-13	1.19138100468806e-11	21.7240179216037	6.03133939608973	FBgn0032024		protein_coding	34146
FBgn0029848	403.715005159414	1.16039142225316	0.157098165744199	53.7630752170521	2.26183916588284e-13	1.26433946285299e-11	14.9401659593702	8.61422136188023	FBgn0029848	Biotinidase	protein_coding	31552
FBgn0033518	107.884602125888	3.22812819921963	0.420074185037888	53.6856754760766	2.35272415207223e-13	1.30687167994352e-11	14.7484470476514	1.74576621682634	FBgn0033518	Peroxiredoxin 2540-2	protein_coding	36098
FBgn0028430	208.115514884188	1.98417093249391	0.26502695699827	53.5761552039857	2.4876042960751e-13	1.37315757143345e-11	42.1937737920685	16.5009842611422	FBgn0028430	Hemese	protein_coding	117464
FBgn0032161	88.4209577774487	-2.26839984798125	0.309409029300207	53.4944061672129	2.59330200335322e-13	1.42261138469662e-11	1.57964270319008	8.80882430797579	FBgn0032161		protein_coding	34316
FBgn0053508	40.1766717832038	-4.31527346932018	0.628639015450425	53.4190756777729	2.69467504402686e-13	1.46909691289168e-11	0.142285059506887	2.73497562008466	FBgn0053508	pickpocket 13	protein_coding	3346226
FBgn0043783	677.793477738412	1.82581191434941	0.243241385584723	53.3555814748515	2.78319330736074e-13	1.50804682764479e-11	44.6513422584186	15.6348525156481	FBgn0043783		protein_coding	40406
FBgn0085465	140.609145527979	-2.30533679967027	0.309401435066301	53.27278624535	2.90300474401758e-13	1.5633742621441e-11	2.82004809464635	23.4541687710457	FBgn0085465		protein_coding	5740743
FBgn0267698	2417.04622942724	1.25072970697871	0.169552483538813	52.8882711162996	3.53071624660405e-13	1.88989611454588e-11	52.1574270798064	27.812387105485	FBgn0267698	p21-activated kinase	protein_coding	44039
FBgn0051741	127.384266782387	2.23953147163792	0.301106330487954	52.8704171699444	3.56295654669113e-13	1.89566459158892e-11	4.94263417593861	1.55495382926736	FBgn0051741		protein_coding	35079
FBgn0034317	64.2204378883045	4.72598046930997	0.624178565629601	52.8209775297635	3.65377929986327e-13	1.92084397478526e-11	8.35163281849858	0.467862716500672	FBgn0034317		protein_coding	37086
FBgn0259228	1733.82203342298	1.10788289388353	0.150807182948	52.8246602620283	3.6469348254086e-13	1.92084397478526e-11	21.0258074188024	12.0629376298835	FBgn0259228	C3G guanyl-nucleotide exchange factor	protein_coding	31618
FBgn0052212	187.37381849293	2.67074340973841	0.352146932391901	52.6722622752523	3.94118093464068e-13	2.05967514880157e-11	24.360241855144	5.16768785093739	FBgn0052212		protein_coding	317917
FBgn0033788	2896.0442152682	1.65398342318283	0.223076700625393	52.2906675026618	4.78643751227644e-13	2.4866950652015e-11	653.212386885212	265.421089769901	FBgn0033788		protein_coding	36433
FBgn0010019	2778.38032288348	1.22566900621468	0.169076221425133	51.1244729578851	8.66907252074787e-13	4.47749991247048e-11	83.6143888131476	40.7571359495896	FBgn0010019	Cytochrome P450 4g1	protein_coding	30986
FBgn0034204	3549.08284082031	2.42988701938141	0.323112447998624	50.9945387099262	9.2623311123316e-13	4.72860742104698e-11	346.397051525648	98.2837763591501	FBgn0034204		protein_coding	36941
FBgn0036138	18.797900188956	5.39493142220861	0.96179899378746	50.0018268299106	1.53602906064154e-12	7.79667164573911e-11	5.90974458036773	0.177664432426002	FBgn0036138		protein_coding	39256
FBgn0030593	1347.01536035011	1.96878903055009	0.270501871597537	49.4968234876468	1.98693179197324e-12	9.97078499244754e-11	43.63871765058	16.464362528645	FBgn0030593		protein_coding	32419
FBgn0034497	1419.58165639197	2.08518209894049	0.288750993040869	48.3243184517858	3.61244374560004e-12	1.79242152590672e-10	91.5667004268216	27.0440503169411	FBgn0034497	Mitochondrial phosphate carrier protein 1	protein_coding	37297
FBgn0031466	78.331138895991	3.95306635578495	0.538128631381111	48.1276821249789	3.99348559541211e-12	1.97041702674188e-10	10.5470404130562	0.770533639132946	FBgn0031466		protein_coding	33479
FBgn0010038	204.019924283433	2.61819445419027	0.360921932161816	48.0388410557183	4.17858990483886e-12	2.05029477997427e-10	33.3744802234917	6.97017549609737	FBgn0010038	Glutathione S transferase D2	protein_coding	48335
FBgn0086347	3629.42033767387	1.15777164123312	0.1657616190977	47.5803073832417	5.27961820138373e-12	2.57622032898459e-10	63.7172755701388	37.8013876640157	FBgn0086347	Myosin 31DF	protein_coding	34445
FBgn0037761	58.518376282222	3.48167220449495	0.49079770913905	47.4426957461433	5.66355855127813e-12	2.74838182004882e-10	6.20630901624016	0.467426831356319	FBgn0037761		protein_coding	41210
FBgn0033574	75.7443882473331	-2.78852202150804	0.403061125720484	46.6559319717765	8.46104693014892e-12	4.06130252647148e-10	0.733768101498861	7.02631204732357	FBgn0033574	Serpin 47C	protein_coding	36163
FBgn0012034	8027.67953738917	2.15025489567751	0.302419118811347	46.4978897863741	9.17171705499676e-12	4.35508629192104e-10	263.596954996608	63.8007401191428	FBgn0012034	Acetyl Coenzyme A synthase	protein_coding	40348
FBgn0037807	124.128646763685	2.61496120021602	0.371492921707598	46.077085872483	1.13690417996028e-11	5.34103070074958e-10	4.31502418603377	0.85408043768163	FBgn0037807		protein_coding	41259
FBgn0041789	8833.0151275784	1.04526571797396	0.152373564461181	46.0829132163466	1.13352757794677e-11	5.34103070074958e-10	371.408378689108	234.364974267766	FBgn0041789	Paxillin	protein_coding	35215
FBgn0031182	268.468076245802	-1.38953758023394	0.20314617169387	45.9892841905537	1.18901581579891e-11	5.55628978049522e-10	3.93323311761918	12.7783994348252	FBgn0031182	Cytochrome P450 6t1	protein_coding	33127
FBgn0000116	55420.1924807215	1.30363156432391	0.190384911973613	45.3761458136142	1.62602771034153e-11	7.5188883443646e-10	2568.1980614043	1441.39258934506	FBgn0000116	Arginine kinase 1	protein_coding	39041
FBgn0036713	202.942778886088	1.29073720496851	0.190590021972312	45.3112724054522	1.68078939976405e-11	7.73163123891465e-10	10.4933411038448	5.74036082114821	FBgn0036713	Myoinhibiting peptide precursor	protein_coding	39933
FBgn0053329	363.080551944516	1.01641410198576	0.150378848854366	45.2544651953042	1.73025597040558e-11	7.87712408794951e-10	14.6974293430301	9.45182515968423	FBgn0053329	Serine-peptidase 212	protein_coding	2768666
FBti0019633	338.569514031849	1.54633447344848	0.226110628885771	45.2552299019576	1.72958049879708e-11	7.87712408794951e-10	5.35191164953146	2.56617302066689	FBti0019633		transposable_element	NA
FBgn0033246	7264.32772104227	2.37381585675185	0.336557714355256	45.00905279969	1.96125671788941e-11	8.88298427302528e-10	71.3411078125395	17.3848571761946	FBgn0033246	Acetyl-CoA carboxylase	protein_coding	35761
FBti0062820	51.4830477511437	2.19886983200925	0.329382642428687	44.9814602264827	1.98908758246281e-11	8.96307220832222e-10	3.04253845595169	0.856452857862124	FBti0062820		transposable_element	NA
FBgn0003890	1713.00485075716	1.90668362448297	0.275513182791507	44.8810738538196	2.09371789193067e-11	9.38665808199579e-10	70.8390895105503	29.3722244754782	FBgn0003890	beta-Tubulin at 97EF	protein_coding	43359
FBti0060381	49.873936574603	-4.93579180361076	0.746335294889056	44.8580279855434	2.1185052709791e-11	9.44981745115525e-10	0.0816564198212541	3.42746048011908	FBti0060381		transposable_element	NA
FBgn0004430	17676.4046324489	3.03653999680388	0.419729708766929	44.8393000262215	2.13886461489109e-11	9.49268958729555e-10	4749.16654625838	705.124835173548	FBgn0004430	Lysozyme S	protein_coding	38130
FBgn0023197	208.576637976671	-1.78066746705882	0.262188470747293	44.6243631535294	2.38702786526279e-11	1.04886716945278e-09	6.13326490696215	27.9078441041347	FBgn0023197	Jonah 74E	protein_coding	39959
FBgn0039050	316.97307141179	1.57990287077373	0.232656393618821	44.58300000017	2.43799380784707e-11	1.06595848073789e-09	14.2057699835841	6.32973168822228	FBgn0039050		protein_coding	42729
FBgn0022359	2824.1916973823	1.81321406401896	0.264574745631268	44.2370567769302	2.90921595866735e-11	1.26572390871675e-09	170.719002718844	69.4009867962244	FBgn0022359	Sorbitol dehydrogenase-2	protein_coding	41313
FBgn0051410	572.104971342942	1.94571236346166	0.284097166140365	44.071894517819	3.16533397505156e-11	1.37040341508115e-09	92.465156250496	30.4357862772233	FBgn0051410	Niemann-Pick type C-2e	protein_coding	326136
FBgn0038194	3712.44034693011	-1.06666618876646	0.159281706213524	43.9076071746252	3.44248291988462e-11	1.48312239748395e-09	71.865122827253	198.969911459864	FBgn0038194	Cytochrome P450 6d5	protein_coding	41706
FBgn0260477	36.9294234336415	2.87361861018789	0.438578224497359	43.8780925586684	3.49478791827773e-11	1.49834790748684e-09	4.80546685801775	0.755374027374707	FBgn0260477		protein_coding	37454
FBgn0051769	197.950721551451	2.28184156267882	0.333000716440307	43.8254569906488	3.59004933013032e-11	1.5317543808556e-09	16.1446214133659	3.41291285103163	FBgn0051769		protein_coding	318934
FBgn0033065	578.074953084439	2.31185179632046	0.334499607072306	43.7593919560193	3.71330268985793e-11	1.57672544984737e-09	29.29640505841	5.84952403513471	FBgn0033065	Cytochrome P450 6w1	protein_coding	35543
FBgn0030477	35.71447435619	4.1626889921652	0.632048878385946	43.677484848354	3.87200850620387e-11	1.63624780510969e-09	2.30298180363159	0.235701795181634	FBgn0030477	doublesex-Mab related 11E	protein_coding	32291
FBgn0035623	208.387647945446	1.62428320966959	0.24224607369722	43.6225811648665	3.98217494432229e-11	1.67478900515497e-09	8.1940851044126	3.09800005238042	FBgn0035623	methuselah-like 2	protein_coding	38636
FBgn0011834	282.020420659031	3.21986706106762	0.453061239656072	43.5806478973407	4.06842423277109e-11	1.70295368833338e-09	22.8136770170236	4.66267270365646	FBgn0011834	Serine protease 6	protein_coding	33073
FBgn0039756	1097.39955061594	2.60672431088533	0.373062411552958	43.5476873127374	4.13752877748061e-11	1.72371010201457e-09	50.2619628498749	11.5686426799565	FBgn0039756		protein_coding	43593
FBgn0015568	1526.85480949652	1.81329072667996	0.267219545289419	43.4231258061245	4.4094603429993e-11	1.82837341546337e-09	52.7759198356489	19.2799885971165	FBgn0015568	alpha-Esterase-1	protein_coding	40909
FBgn0034437	998.863357791263	-2.44470601964899	0.353961933604346	43.1575998337397	5.05033450580834e-11	2.0843249698738e-09	4.8367653940534	44.4306310269921	FBgn0034437		protein_coding	37222
FBgn0036597	488.447368147891	1.60983662610619	0.240627889552956	42.9674098878131	5.5659374024592e-11	2.28643530876835e-09	60.1752277194294	23.2818115782929	FBgn0036597		protein_coding	39793
FBgn0025814	1134.15722243202	1.80090926081414	0.268986236813567	42.3400763903706	7.67045481740367e-11	3.10758976822519e-09	172.113243906918	64.8134006155838	FBgn0025814	Microsomal glutathione S-transferase-like	protein_coding	44110
FBgn0031249	30666.0320068574	2.02936908966204	0.30050664272713	42.2831471463599	7.89701381858756e-11	3.18476831259203e-09	2980.50773848403	963.140163012442	FBgn0031249		protein_coding	33206
FBgn0000079	1092.5256788796	1.08037007297336	0.16460028237551	42.2604345459855	7.9892606160312e-11	3.19281220637048e-09	48.8694273111842	28.1287921140398	FBgn0000079	Amylase proximal	protein_coding	47764
FBgn0031561	1263.87444543145	3.20827432862099	0.454429825283258	42.2691675366366	7.95366479020715e-11	3.19281220637048e-09	615.107130180367	91.2802824496595	FBgn0031561	Immune induced molecule 33	protein_coding	33592
FBgn0036742	384.060318279783	1.60774827978312	0.243205806474014	42.0190668164703	9.03877687095193e-11	3.59596744703817e-09	16.3769343235871	7.56564811668855	FBgn0036742		protein_coding	39966
FBgn0024150	736.548629825866	1.54384653034311	0.233561024811054	41.9650962673354	9.29172552904631e-11	3.68002331266982e-09	7.65270114786374	4.02238308459419	FBgn0024150	Adenylyl cyclase 78C	protein_coding	40333
FBgn0037850	100.53270745238	2.07030580629708	0.314464792573447	41.8652545576064	9.7784902114132e-11	3.85551899764292e-09	8.03588545593344	2.23767667831082	FBgn0037850		protein_coding	41314
FBgn0052073	260.000464257708	4.97275905693659	0.663820200114283	41.7952357017446	1.01350076929515e-10	3.96072513027203e-09	81.0461511552744	4.39785524201928	FBgn0052073		protein_coding	326191
FBgn0086355	13489.3690844751	1.35392563863629	0.207063799571027	41.282920933181	1.31714718620077e-10	5.12468896410801e-09	909.213592893336	454.129340074335	FBgn0086355	Triose phosphate isomerase	protein_coding	43582
FBgn0038744	222.726402663728	1.16287612691643	0.180731594310609	41.002561878026	1.52029806012799e-10	5.88915459081158e-09	3.9723804632134	2.3809783684028	FBgn0038744		protein_coding	42368
FBgn0031389	213.135068869451	1.26647688938569	0.19649887698334	40.9681493974346	1.54730407008506e-10	5.96759368864247e-09	12.1063993914521	6.41925364561384	FBgn0031389		protein_coding	33385
FBgn0038301	401.468583630261	-1.21301678632174	0.18820104456341	40.8277064576412	1.66259120988797e-10	6.3843502459698e-09	4.73601176702135	15.8229374710604	FBgn0038301		protein_coding	41831
FBgn0266448	1322.73125670262	1.37910389473077	0.213489124633624	40.3445403905959	2.12899544892756e-10	8.13995143070487e-09	45.7193373500754	24.9307850858987	FBgn0266448		protein_coding	19836061
FBgn0262577	584.320077464542	2.36829964629659	0.356783061511901	40.1733637927032	2.32395397434332e-10	8.8470523712932e-09	558.842359425517	131.460099749445	FBgn0262577		protein_coding	12798272
FBgn0024957	7935.29392872692	1.62470595533493	0.250414721765017	40.060266091246	2.46247184223564e-10	9.33414219340137e-09	202.000428812771	88.5978877973136	FBgn0024957	Iron regulatory protein 1B	protein_coding	41269
FBgn0004780	66.305479245761	2.54167236869383	0.394123416369869	40.0018789884375	2.53718681556785e-10	9.57625382696379e-09	8.77848415169654	2.45500734896637	FBgn0004780	Ccp84Ad	protein_coding	40822
FBgn0041087	372.445640079217	1.13360524118025	0.178069401893855	39.90834789347	2.66163222611542e-10	1.00032067323623e-08	13.6599601935321	7.22647485333398	FBgn0041087	wunen-2	protein_coding	53558
FBgn0028950	857.937920116985	2.31980357894207	0.352367986193191	39.5554014963588	3.18883191813645e-10	1.18834445151819e-08	86.0505467199735	20.3882454828681	FBgn0028950		protein_coding	34913
FBgn0014903	885.64955698128	2.22004828801067	0.339221184284312	39.3583841013372	3.52735057747001e-10	1.30349624687092e-08	48.3031133758566	16.2832302699318	FBgn0014903		protein_coding	44620
FBgn0020765	26.8695912016784	3.73023549969374	0.610711834918477	39.2021720525416	3.82114904869473e-10	1.40618284991966e-08	6.91732612699025	0.474493036131446	FBgn0020765	Adult cuticle protein 65Aa	protein_coding	38710
FBgn0085205	520.534476381797	1.12406560536907	0.17846330450645	38.962859107232	4.31945651615775e-10	1.58296431330727e-08	193.572167586193	110.8968200564	FBgn0085205		protein_coding	5740391
FBgn0028514	275.215489026375	-1.12902729269228	0.180715707802934	38.726383349184	4.87573901515158e-10	1.77944326371152e-08	2.72903578163964	8.26427680301625	FBgn0028514		protein_coding	34941
FBgn0034092	38.6684804686449	3.40035617362402	0.540869088685101	38.6312334280975	5.11931170189373e-10	1.85091835646505e-08	11.4827358358105	0.977500481675284	FBgn0034092		protein_coding	36798
FBgn0038056	202.276099608255	1.65369032819475	0.261577155984122	38.6254686709352	5.13445422705997e-10	1.85091835646505e-08	10.0418887376748	4.18054840574729	FBgn0038056		protein_coding	41541
FBgn0033729	1263.9149114748	2.43853250066862	0.373868768315918	38.4110428317866	5.73072032328034e-10	2.05746836972406e-08	355.769808443716	88.0359931638195	FBgn0033729	Cuticular protein 49Af	protein_coding	36352
FBgn0033137	2914.17456658229	-1.3929357130286	0.220817981607946	38.3935906997533	5.7821986193781e-10	2.06754567637034e-08	85.2781453259673	321.50376385652	FBgn0033137	Tetraspanin 42Ep	protein_coding	35626
FBgn0038482	243.145658359223	2.87396293919263	0.438891053656862	38.0323861005337	6.95800277728392e-10	2.47794679552305e-08	20.1932943249703	4.29223301051165	FBgn0038482		protein_coding	42070
FBgn0031836	1242.87647452181	1.50042817087742	0.238607884967159	37.9794084964376	7.14952295550039e-10	2.53592717843291e-08	39.9890241568421	22.3833966207688	FBgn0031836		protein_coding	33924
FBgn0052407	191.271537038847	1.36370066465346	0.219367974984886	37.9714861306198	7.17861338949322e-10	2.53606053824016e-08	16.2788787018166	8.16039696552724	FBgn0052407		protein_coding	38667
FBgn0032069	13272.0567207002	1.58319189965036	0.251738132944375	37.7230127642087	8.15369633223774e-10	2.84638126507208e-08	252.666680202246	135.663418280608	FBgn0032069	Lysosomal alpha-mannosidase VI	protein_coding	34206
FBgn0086611	89.9440064420516	6.10309818264104	0.898750907333291	37.4436178657161	9.40940932900353e-10	3.27180721235272e-08	12.4781287175495	0.394194357652035	FBgn0086611	Larval cuticle protein	protein_coding	59159
FBti0019250	647.021117116529	-2.81844900727452	0.433453604995643	37.2310643057964	1.04928918412995e-09	3.62004768524831e-08	1.40466627428197	13.5062094308465	FBti0019250		transposable_element	NA
RR51475_transposable_element	647.021117116529	-2.81844900727452	0.433453604995643	37.2310643057964	1.04928918412995e-09	3.62004768524831e-08	1.40466627428197	13.5062094308465	RR51475_transposable_element		transposable_element	NA
FBgn0038294	15202.8482213882	1.03422544244529	0.168065778251111	37.0915295735038	1.12712273881769e-09	3.873442812933e-08	895.147226591373	570.954502781997	FBgn0038294	Myofilin	protein_coding	41824
FBgn0043470	308.421534349795	3.36190940202601	0.509042565960683	36.9924027647376	1.18590419912836e-09	4.059653444458e-08	31.0644526569288	3.96189510656273	FBgn0043470	lambdaTry	protein_coding	36214
FBgn0030828	483.848977974454	1.75405059377876	0.281989904520297	36.7884325900952	1.31669173079011e-09	4.48996963951283e-08	27.0918327573556	9.42556395266649	FBgn0030828		protein_coding	32709
FBgn0033320	809.232323421081	-1.74428957535848	0.280439171219283	36.7286775847038	1.35767469711648e-09	4.61191650958951e-08	13.059680502116	46.6218963642891	FBgn0033320		protein_coding	35854
FBgn0032820	2201.29183207711	1.04247674818836	0.170595590237846	36.6057373125722	1.44605482845146e-09	4.87463978812339e-08	136.599285581551	87.5285804316854	FBgn0032820	fructose-1,6-bisphosphatase	protein_coding	35265
FBgn0039452	46.4712390632633	-2.36342646926688	0.394556870524839	36.546541359752	1.49064222994067e-09	5.00583732883499e-08	4.13474157289494	27.2977258337221	FBgn0039452		protein_coding	3772449
FBgn0030105	884.16017337746	-1.35370647139035	0.221408368136276	36.2496441663382	1.73591703043417e-09	5.78551668407344e-08	113.095123528859	355.754557685149	FBgn0030105		protein_coding	31862
FBgn0032981	73.6671883813206	-2.69472401319443	0.437366790164333	36.2518271907163	1.73397362672716e-09	5.78551668407344e-08	0.720965632776999	6.17669883549292	FBgn0032981		protein_coding	35447
FBgn0037714	119.949755550211	2.43776510389269	0.392160257648804	36.0062079282782	1.96689886603461e-09	6.53069578376605e-08	17.1995873359421	4.37189436348558	FBgn0037714		protein_coding	41156
FBgn0039152	2771.62656062032	1.11592783200101	0.184374213354112	35.7939478909817	2.19328163515123e-09	7.22800873196107e-08	26.7050654553091	13.596075071502	FBgn0039152	Rootletin	protein_coding	42860
FBgn0052284	140.754727790598	2.4584293962385	0.396726701275947	35.5476484446874	2.48887325266011e-09	8.17164630761863e-08	54.1188940271389	11.1063756931639	FBgn0052284		protein_coding	317956
FBgn0032387	83.5214851439866	4.31776668119127	0.66455081155276	35.5215817640865	2.5224029485486e-09	8.25106031169676e-08	3.80403980963492	0.0970617315986681	FBgn0032387		protein_coding	34607
FBgn0014869	5387.51775235288	1.1003224429192	0.182664943970716	35.4589970746315	2.60476435019724e-09	8.48903274573506e-08	398.382054816318	248.637675026026	FBgn0014869	Phosphoglyceromutase 78	protein_coding	43447
FBgn0020644	33544.5209815589	1.55423448579317	0.255300784490482	35.4007842672956	2.68378797181159e-09	8.71441741435292e-08	12674.9105274041	5917.94001053394	FBgn0020644	Lcp65Ab1	protein_coding	48382
FBgn0033294	482.056959326919	1.80397551373843	0.295606217923965	35.3029812724354	2.8219974933363e-09	9.09630724859349e-08	18.6378212103687	7.87618952174627	FBgn0033294	Maltase A4	protein_coding	35827
FBgn0035309	136.635262187963	1.97623609255605	0.326609794938888	34.9886016919309	3.31641020173896e-09	1.06511036006394e-07	8.08782619013481	2.69391014495894	FBgn0035309		protein_coding	38274
FBgn0031150	381.75330344049	1.12376149705738	0.188427237769001	34.9730672458778	3.34297461452013e-09	1.06975187664644e-07	6.63448087275273	3.8998910869564	FBgn0031150	bves	protein_coding	33083
FBgn0015038	121.977986566667	1.92787543754013	0.31996626908759	34.9061393511627	3.45988181543821e-09	1.10316520555777e-07	5.66829075215906	1.84105100870643	FBgn0015038	Cytochrome P450 9b1	protein_coding	35634
FBgn0025620	4101.46938274064	1.84799605507654	0.303773187101837	34.7544222588028	3.74028121110305e-09	1.18827926821806e-07	196.207079866468	70.9633433071715	FBgn0025620		protein_coding	31025
FBgn0040259	478.124929458036	1.30377014732287	0.218412248528438	34.7065724687353	3.83335210859376e-09	1.21348264598925e-07	16.9242540993793	7.45650716298132	FBgn0040259	UDP-glycosyltransferase family 302 member C1	protein_coding	53510
FBgn0031418	1499.87224395691	1.67557776775431	0.277654520671998	34.6145126625512	4.01898798087244e-09	1.26770363739519e-07	95.1060050484664	42.7517892313309	FBgn0031418		protein_coding	33421
FBgn0034540	546.480165200278	-1.01255780326672	0.171690052979849	34.3142518305115	4.68935163115094e-09	1.46866502150089e-07	4.54020946400769	12.0680319775928	FBgn0034540	Leucine-rich tendon-specific protein	protein_coding	37342
FBgn0010395	678.735100719935	1.14523060395804	0.194033981044389	34.111705564392	5.20372897939833e-09	1.61260822266828e-07	13.9243052530486	7.2600730837465	FBgn0010395	Integrin betanu subunit	protein_coding	35368
FBgn0039094	415.588911120844	1.97930720887686	0.329278850272325	33.8942445802401	5.8190585440954e-09	1.79699038676401e-07	25.970181722759	7.92338708292134	FBgn0039094		protein_coding	42783
FBgn0011286	2265.66860081866	1.39296563195892	0.235145110830438	33.8524436784732	5.94543665291594e-09	1.82962008775448e-07	8.97670528146383	3.917046609689	FBgn0011286	Ryanodine receptor	protein_coding	49090
FBgn0040260	464.923131252132	2.47434311368766	0.404747381644254	33.8126157397307	6.06840626378533e-09	1.86097792089417e-07	19.4021894226559	5.45496265352342	FBgn0040260	UDP-glycosyltransferase family 37 member D1	protein_coding	53511
FBgn0053519	5990.76001646989	1.48776670993003	0.250679933716173	33.7824777141188	6.16314827834668e-09	1.88349223509889e-07	35.2911344177963	14.2049806632862	FBgn0053519	Unc-89	protein_coding	3346201
FBgn0053497	51.5448070742459	-2.02646796009634	0.352252079324205	33.5744174768016	6.8588917046366e-09	2.08888729432243e-07	0.465461823923858	2.56911474244121	FBgn0053497	Sperm-specific dynein intermediate chain 2	protein_coding	2768883
FBgn0039667	252.375123162798	1.71463924981664	0.289772416527923	33.5434091033911	6.9691126919563e-09	2.11516162527003e-07	9.59401889801241	4.09934205929409	FBgn0039667	F-box involved in polyQ pathogenesis	protein_coding	43475
FBgn0037973	841.902317784587	1.34028744582173	0.227917615062669	33.5220133822681	7.04619755972876e-09	2.13123345368234e-07	60.0274565760477	28.8510919152165	FBgn0037973		protein_coding	41452
FBgn0035189	1693.0530757296	1.49644403345088	0.253466028372483	33.4563521258789	7.28813554730829e-09	2.19688782094972e-07	109.04882624054	47.4284625619973	FBgn0035189		protein_coding	38124
FBgn0261932	42.1071949216327	-3.97797757593578	0.678011071026715	33.3823089740635	7.57095352926753e-09	2.27437624389425e-07	0.589524058099153	16.4152403470547	FBgn0261932		protein_coding	10178954
FBgn0263006	27705.1121118609	1.04367422888948	0.178750861287195	33.3752810675389	7.59836218320031e-09	2.27487236617034e-07	497.374252741746	314.652548407403	FBgn0263006	Sarco/endoplasmic reticulum Ca(2+)-ATPase	protein_coding	49297
FBgn0011556	1575.99017502591	1.80782471752179	0.305298365955209	33.0525378029449	8.97018880410799e-09	2.67651038911763e-07	138.535274582999	52.4222609117936	FBgn0011556	zetaTrypsin	protein_coding	36216
FBgn0033821	519.426747104167	-1.32917104559235	0.228371461422358	32.9553101747284	9.43018199959601e-09	2.80311264401731e-07	35.7323867632433	110.922942179481	FBgn0033821		protein_coding	36472
FBgn0038130	339.022179355132	2.18591392256823	0.366485356384324	32.9495905964841	9.45796612225043e-09	2.80311264401731e-07	11.1390432581144	3.75065293260144	FBgn0038130		protein_coding	41629
FBgn0052241	5366.9788315494	1.77543378721515	0.300484708521961	32.9281648278974	9.56277736492639e-09	2.82469731394749e-07	337.67451436617	110.21260837117	FBgn0052241		protein_coding	317934
