baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	expressionh2M8	expressionh2F14	ensembl	description	gene_biotype	entrezgene_id
FBgn0051875	53.7995774234524	1.86680625281811	0.481898383330095	14.425858648239	0.000145786659014035	0.00438711010432289	1.46699290731304	5.16706652637046	FBgn0051875		protein_coding	318996
FBgn0085359	5262.85409433971	1.12207503428456	0.29186319309412	14.4240670020624	0.000145925418952975	0.00438711010432289	451.99682052872	868.78316115768	FBgn0085359		protein_coding	2768869
FBgn0040941	7074.21024670581	-1.34849082662741	0.34968850130548	14.3608386381518	0.000150908455163817	0.00452083201852457	1707.32601070066	609.127178791383	FBgn0040941		protein_coding	50415
FBgn0062412	4607.85732955623	1.72714966269845	0.443539141598646	14.340523244654	0.000152545612552437	0.00455372909838511	153.77299225938	315.300269184326	FBgn0062412	Copper transporter 1B	protein_coding	40989
FBgn0034576	1033.42640018537	1.27461969810026	0.332176695162238	14.2786350553008	0.000157644069814034	0.0046729021115402	69.1137044619812	127.932839243777	FBgn0034576	NADH dehydrogenase (ubiquinone) B14.7 subunit	protein_coding	37385
FBti0019103	19.2924089085293	-4.2081327875677	1.07764154990574	14.2834542446138	0.000157240968009706	0.0046729021115402	3.91794998672452	0.371467700229835	FBti0019103		transposable_element	NA
FBgn0014454	185.79637996643	3.60475164570446	0.869191578347073	14.2431041867352	0.000160648353848306	0.00472877105683098	1.04685609066701	33.0861092113701	FBgn0014454	Adult cuticle protein 1	protein_coding	34052
FBgn0259209	6071.30573552806	1.50541368098791	0.390348372949217	14.2467870104048	0.000160334295725368	0.00472877105683098	668.336346431649	1817.84564305794	FBgn0259209	Muscle LIM protein at 60A	protein_coding	37853
FBgn0039474	4215.59137115222	-2.08955827420808	0.532226793612625	14.2344678309021	0.000161387263612424	0.00473402639929778	455.93152108374	113.873074371595	FBgn0039474		protein_coding	43250
FBgn0035083	2540.82702907865	1.14098192471302	0.299342831546459	14.1729429711608	0.000166751207438884	0.00487444360015119	115.006136182656	227.698109219242	FBgn0035083	Troponin C-akin-1	protein_coding	37989
FBgn0030853	1009.49327831921	1.0392344421589	0.273554161192275	14.1499691021035	0.000168799876965312	0.00488363479658547	49.7181574059985	86.3125848012853	FBgn0030853	NADH dehydrogenase (ubiquinone) 24 kDa subunit	protein_coding	32740
FBgn0032436	95.2581025629957	1.70883126957741	0.446026316375313	14.1574059935131	0.000168133940505607	0.00488363479658547	2.63112755818574	6.86851637566143	FBgn0032436		protein_coding	34663
FBgn0086355	14045.8297893262	1.49507872424146	0.389041687559394	14.1531521857275	0.000168514523172288	0.00488363479658547	405.761632682891	1048.90750859826	FBgn0086355	Triose phosphate isomerase	protein_coding	43582
FBgn0000071	2289.03748904456	-1.92764515049531	0.495606645911328	14.1330557275262	0.000170324292957807	0.00491092022835344	161.560873883155	25.7067296471753	FBgn0000071	Amalgam	protein_coding	40831
FBgn0027785	1478.77522615717	1.09544515394982	0.28838104717044	14.1055892804674	0.000172829465500617	0.00496620178418099	116.569123670919	216.775448617095	FBgn0027785	NP15.6	protein_coding	42282
FBgn0000422	5448.51511977822	-2.56612379519363	0.648863161958326	13.9360754222089	0.000189133452735312	0.00540774132518442	353.200835091966	20.8532316572531	FBgn0000422	Dopa decarboxylase	protein_coding	35190
FBgn0040793	1403.50551048114	1.12910098528732	0.298861318770683	13.9326760963155	0.000189475785068015	0.00540774132518442	247.368251391783	461.975136623492	FBgn0040793		protein_coding	50266
FBgn0263934	558.574755556006	-1.30538243952029	0.344684768284614	13.9194457576695	0.000190814111610417	0.00542760139691852	10.1018556560418	3.79176405923516	FBgn0263934	espinas	protein_coding	53557
FBgn0033570	911.663442095581	1.05126550716093	0.279534995614866	13.8494410851036	0.000198055635772666	0.00561467788928685	97.2882310496595	179.41926277864	FBgn0033570	NADH dehydrogenase (ubiquinone) B14 subunit	protein_coding	36159
FBgn0039226	477.270266608396	1.27858783620265	0.338887313742699	13.8172518743877	0.000201477708094875	0.00569258755179098	11.9221018603242	22.7502205368888	FBgn0039226	Uracil-DNA degrading factor	protein_coding	42953
FBgn0034761	444.765412304976	1.6499607597749	0.433414728418681	13.7856006813076	0.000204900667816793	0.00577000280572088	25.4455199951752	81.5832192917723	FBgn0034761		protein_coding	37599
FBgn0032715	2850.12290996958	1.09466508564491	0.292214892705239	13.7158187627092	0.0002126557663445	0.00596849140889813	81.7553877763254	156.920277656642	FBgn0032715		protein_coding	35140
FBgn0004429	44.0255749270536	-2.5703720920255	0.672291176156976	13.5592383195328	0.000231150880402061	0.00642356130801518	10.3033180502959	1.91602842917337	FBgn0004429	Lysozyme P	protein_coding	38129
FBgn0051374	2331.47956107776	-1.0859651253645	0.291599913373395	13.5597192317768	0.000231091662775261	0.00642356130801518	63.1257793166112	28.3301857341	FBgn0051374	sarcomere length short	protein_coding	41377
FBgn0021906	2287.91615660318	1.23186782646659	0.32997068410854	13.5370328828567	0.000233901888996085	0.00646396763267652	111.524696409709	222.307710386901	FBgn0021906	Rieske iron-sulfur protein	protein_coding	44390
FBgn0032222	502.995303156997	1.20069118838816	0.322111760763161	13.5351618484951	0.000234135191240414	0.00646396763267652	12.0575059387615	24.519860195658	FBgn0032222	Cytochrome c oxidase assembly factor 10	protein_coding	34394
FBgn0036551	1249.63421571403	1.46242784729677	0.389881072283357	13.5200522091394	0.000236027850066837	0.00647390674469038	34.8709237540215	107.74504102191	FBgn0036551		protein_coding	39740
FBgn0051454	67.8894472882804	1.99293769021709	0.529003020009651	13.526004560643	0.000235280414879994	0.00647390674469038	0.872491265441637	3.04169520254573	FBgn0051454		protein_coding	318744
FBgn0034063	556.675179332338	-1.08187065214264	0.291336639343139	13.5037621711242	0.000238085643933408	0.00650921527491726	22.5924623259257	9.57924725350067	FBgn0034063		protein_coding	36764
FBgn0028342	2150.27115072382	1.11691400701155	0.300415273595948	13.4951963361975	0.000239174942597682	0.00651790295182327	151.406240456153	289.710649251086	FBgn0028342	ATP synthase, delta subunit	protein_coding	31950
FBgn0032085	180.435103925826	1.87658540947518	0.496177685890865	13.4820564082189	0.000240855688638529	0.00654260082835463	3.85984270980814	9.62686815274414	FBgn0032085		protein_coding	34223
FBti0019368	11.4867396198139	5.00521583609894	1.36145222928182	13.3952373546118	0.000252264016381054	0.00683053336662547	0.615693412227575	10.1801450711791	FBti0019368		transposable_element	NA
FBgn0262007	674.380850953253	-1.83330293722434	0.486385869199669	13.3609723866832	0.000256915063402148	0.00693424426716085	33.7434520348366	7.0962562355979	FBgn0262007		protein_coding	39179
FBgn0003360	17770.4954749339	1.2655653818	0.341962076818001	13.2798226769587	0.00026827787061796	0.00719495698723977	358.401568721881	821.90943810709	FBgn0003360	stress-sensitive B	protein_coding	32007
FBgn0260458	177.719892242931	1.15864882241123	0.314735449044226	13.284797054567	0.000267566992409198	0.00719495698723977	1.90069230190593	3.82332255351995	FBgn0260458	Peptidoglycan recognition protein LD	protein_coding	3771920
FBgn0028684	2898.14078493609	-1.15946866578332	0.314539204751194	13.2426649408042	0.000273648583957049	0.00731576973819351	155.389430861259	53.955068978462	FBgn0028684	Regulatory particle triple-A ATPase 5	protein_coding	42805
FBgn0039052	242.757795542615	2.09957290608497	0.557192703308341	13.2142969727466	0.000277821689978366	0.00740390421746763	5.20646391177125	12.2430856690653	FBgn0039052		protein_coding	42731
FBgn0037974	905.569182502456	-2.41165020640503	0.632010776874314	13.1560149265934	0.000286597757331226	0.00761376683627106	88.2862275048464	17.3528889689068	FBgn0037974		protein_coding	41453
FBgn0263864	683.703589827583	-1.46363419989495	0.396171563286344	13.1285310946768	0.000290832702383085	0.00770205225621412	13.013876442048	2.90478644701096	FBgn0263864	Death-associated APAF1-related killer	protein_coding	36914
FBgn0029753	359.334873519498	1.58381364308146	0.42806548469611	13.0881987477681	0.000297161957953644	0.00784507568997619	5.80664434587613	11.1830102959989	FBgn0029753		protein_coding	31445
FBgn0037001	3225.76937374071	1.1014657305968	0.30101027067538	13.0818808125872	0.000298165920782125	0.00784705825161181	78.8267743252194	157.788342583832	FBgn0037001	NADH dehydrogenase (ubiquinone) 39 kDa subunit	protein_coding	40272
FBgn0052284	471.886807458754	1.87077236464344	0.501557542896458	13.0708792660031	0.000299922310291983	0.00786876918430644	42.6177295186386	128.273207743712	FBgn0052284		protein_coding	317956
FBgn0033137	2343.4655669238	-2.18443976512426	0.580312608093205	13.0029043302093	0.000311008217404525	0.00813435733942239	309.386872400973	57.0447092179144	FBgn0033137	Tetraspanin 42Ep	protein_coding	35626
FBgn0003082	173.785846121558	-1.79552273273268	0.48563105742413	12.9893302457049	0.000313271004887822	0.00814311830551483	9.49348572505138	2.36498257548362	FBgn0003082	photorepair	protein_coding	35735
FBgn0033887	66.9276622981104	-2.2196689112858	0.596765448911708	12.9910590589846	0.000312981893356549	0.00814311830551483	5.71930955001543	1.13646926678004	FBgn0033887	Sulfotransferase 4	protein_coding	36548
FBgn0038511	198.926919265683	-1.55259363836269	0.42290351695299	12.966108443428	0.000317180617339529	0.00821945354381699	4.70625856482871	1.45367842269778	FBgn0038511	Curly Su	protein_coding	42100
FBgn0003374	29450.2373449769	-1.62264296410029	0.440455828023748	12.9122490772498	0.000326438813243345	0.00840094828760844	3252.82228397935	973.48626886031	FBgn0003374	Salivary gland secretion 4	protein_coding	31304
FBgn0037873	978.742946083419	1.09534199282995	0.301408480080062	12.9080749142912	0.000327167612052933	0.00840094828760844	79.7283092639052	130.651272862859	FBgn0037873	Succinate dehydrogenase, subunit C	protein_coding	41340
FBgn0037356	405.811388836807	1.16075935001997	0.320483548117241	12.8158639663098	0.000343692662081937	0.00879853214929758	9.91201741720656	19.8798856778596	FBgn0037356		protein_coding	40692
FBgn0029969	1770.65126337185	1.02212895623378	0.282957359988098	12.79142080167	0.000348212556476848	0.0088180605989547	42.0191741505723	81.7107657752891	FBgn0029969	Acetyl-CoA acetyltransferase 1	protein_coding	31695
FBgn0031466	113.745622090666	1.85850427165928	0.506706229841924	12.7891756575884	0.000348630710233294	0.0088180605989547	3.05100200316022	12.0009325145535	FBgn0031466		protein_coding	33479
FBgn0086687	16897.7118330802	1.36758394691526	0.375463147218302	12.7989829433574	0.000346807839520644	0.0088180605989547	221.391416247979	572.032806791227	FBgn0086687	Desaturase 1	protein_coding	117369
FBti0063624	623.168597122538	-1.90684599365078	0.516058262345119	12.7967013637014	0.000347231054704629	0.0088180605989547	21.832779303642	3.81271957353967	FBti0063624		transposable_element	NA
FBgn0001235	1319.3720958187	-1.06644576580429	0.295357583706571	12.7617685563241	0.000353776240817087	0.00886855098641765	23.1391287305807	9.34386292228989	FBgn0001235	homothorax	protein_coding	41273
FBgn0020638	231.464614020607	3.1074112575084	0.806523490259735	12.7641380193831	0.000353328378672697	0.00886855098641765	4.82532625467194	26.1224362520235	FBgn0020638	Lcp65Ag1	protein_coding	38703
FBgn0051548	1027.0628132441	1.32626823323158	0.365106296100487	12.7720236578176	0.000351841995026165	0.00886855098641765	38.5817894831561	101.058905742836	FBgn0051548		protein_coding	318794
FBgn0004919	192.155803181919	-1.3986917554156	0.385984387404278	12.7504106048263	0.000355931017778465	0.0088961693437647	4.29847104482161	1.34093495572481	FBgn0004919	goliath	protein_coding	38006
FBgn0039852	145.409970938672	-1.8363919400599	0.501939303870704	12.7112952494133	0.000363453603495198	0.00905739245524317	2.95671343293142	0.843621432683314	FBgn0039852	nyobe	protein_coding	43716
FBgn0033679	6909.54966323792	-1.06870064833436	0.296530363369795	12.7044470247696	0.000364787041277717	0.00906388507268868	327.030166488122	143.810088871629	FBgn0033679		protein_coding	36293
FBgn0033725	30077.903174345	-2.09117071352625	0.56411082135504	12.6853116672908	0.000368539157489503	0.0090770227477298	2514.53871170011	274.418730664021	FBgn0033725	Cuticular protein 49Ac	protein_coding	36348
FBgn0034566	538.094230346784	1.58699801732704	0.43536508571937	12.6962174019971	0.000366395984485733	0.0090770227477298	5.33698388858142	10.4438350737064	FBgn0034566		protein_coding	37374
FBgn0085282	200.865298527204	-2.64034169602664	0.700534425415649	12.6897780951303	0.00036765989948109	0.0090770227477298	49.7548194918292	11.7899463461404	FBgn0085282		protein_coding	5740501
FBgn0085256	15659.0417233023	-1.36171201632662	0.375781817554886	12.6715923917857	0.000371253210033854	0.00911728813478488	4551.08413173946	1632.76452460795	FBgn0085256		protein_coding	36186
FBgn0038492	349.234222213986	-2.91345271788252	0.764742089179469	12.6500025737233	0.000375565160437977	0.00919644775472471	4.1195582646256	0.251915445519105	FBgn0038492	Mucin related 89F	protein_coding	42080
FBgn0031974	81.4522763476929	2.50259669943467	0.671469122210293	12.5804947344526	0.000389793533399344	0.00943546065947753	1.03895567749407	6.70883254645707	FBgn0031974		protein_coding	34092
FBgn0034841	42.6564991923098	2.00634825684885	0.553202793395192	12.5857733522481	0.000388694165174642	0.00943546065947753	0.980219228191269	2.82723114600367	FBgn0034841	atlas	protein_coding	37689
FBgn0051097	37.9792337013252	2.49081040455667	0.675557255630278	12.5835244186743	0.000389162163593003	0.00943546065947753	0.442364056761104	2.07138591149068	FBgn0051097		protein_coding	43058
FBgn0052571	1481.41974612172	1.98196506459242	0.539036599243782	12.5884530864824	0.000388137259232055	0.00943546065947753	24.1263572250004	103.127993998689	FBgn0052571	TweedleX	protein_coding	318094
FBgn0032473	123.328530524219	1.55285060170967	0.430079512681809	12.5736698666682	0.000391219587113918	0.00944292306268109	1.50574446003819	3.09897324843756	FBgn0032473	kumgang	protein_coding	34706
FBgn0010359	40046.5141587753	1.65531430238191	0.455373463728061	12.5473446179028	0.000396769717193151	0.00949549736784063	1882.5310781603	5454.94690299666	FBgn0010359	gammaTrypsin	protein_coding	36221
FBgn0027657	3223.36532157431	2.33834836466834	0.628701297625664	12.5487268871005	0.000396476328420947	0.00949549736784063	73.5848775377096	240.269576455059	FBgn0027657	globin 1	protein_coding	41930
FBgn0053460	207.616768391685	1.76952545363957	0.486710378033544	12.5390650173418	0.000398531665817047	0.00951072178763394	6.74670522976976	14.4802539555292	FBgn0053460		protein_coding	3885588
FBgn0020508	53102.4577374069	1.40034556094156	0.388303079134785	12.5253049590591	0.000401477366104421	0.00955403039112718	2318.45328639378	5744.67426141875	FBgn0020508	Antigen 5-related 2	protein_coding	44079
FBgn0004865	482.262833088673	-3.00971696356354	0.790309724152541	12.5043857061427	0.000405997816336525	0.00962484187549202	7.06478158544447	0.870350808881484	FBgn0004865	Ecdysone-induced protein 78C	protein_coding	40345
FBgn0030876	1862.2982139912	-2.12218042389167	0.576427271431172	12.4946540866005	0.000408118191790459	0.00962484187549202	220.016005166147	53.044641878879	FBgn0030876	Sulfiredoxin	protein_coding	32768
FBgn0033879	4302.96613466515	1.3198041540474	0.367231107478734	12.493561172814	0.000408357018203091	0.00962484187549202	138.625063173897	329.151094439302	FBgn0033879	Enoyl-CoA hydratase, short chain 1	protein_coding	36536
FBgn0034899	8590.50690329949	1.6264665555004	0.448864912483136	12.490575348129	0.00040901020754044	0.00962484187549202	580.084842806876	1502.36613756889	FBgn0034899		protein_coding	37758
FBgn0032713	919.228877916188	-2.52489524488788	0.676456662718933	12.4751384883964	0.000412404078767955	0.00967774904842134	45.2404213668781	4.12294595384614	FBgn0032713	UDP-glycosyltransferase family 36 member D1	protein_coding	35138
FBgn0039099	357.626151775492	-1.82712481156618	0.502907874883167	12.4578851900101	0.000416230939527595	0.00968682913809676	73.2783806395028	14.0372901763772	FBgn0039099	Gamma-interferon-inducible lysosomal thiol reductase 2	protein_coding	42788
FBgn0051267	733.803866873005	1.75973450555507	0.484608971078336	12.4668429613137	0.000414239613947935	0.00968682913809676	19.4785883703224	71.2090853150586	FBgn0051267		protein_coding	318651
FBti0020127	818.88381053058	3.21578301668015	0.837140059822897	12.4615784263235	0.000415408760293849	0.00968682913809676	0.931343108682015	6.05585407137236	FBti0020127		transposable_element	NA
FBgn0264832	13.5543821623028	4.29915045452416	1.2066124550321	12.4516547761627	0.000417621661684736	0.00969249395030948	0.682161640043273	14.6508795563471	FBgn0264832		protein_coding	14462475
FBgn0032422	747.595317643683	1.76845878677628	0.487309728829405	12.4353448777512	0.000421284517418033	0.00975071672095218	38.9627519718678	88.9756113263416	FBgn0032422	atilla	protein_coding	34647
FBgn0026593	623.161984009335	1.2684301395675	0.355918659472195	12.3550257858755	0.000439800915532652	0.0101238096305718	15.2520301389197	30.4810427115282	FBgn0026593		protein_coding	48422
FBgn0250838	2511.99271234388	1.3153525135591	0.368106160874545	12.3564196947165	0.000439472669664009	0.0101238096305718	190.172477962414	424.780340120011	FBgn0250838	reduction of Rh1	protein_coding	246602
FBgn0038959	36.8917461784478	-3.64551630980886	0.967841016557926	12.3286347887446	0.000446062516797226	0.0102400438638667	6.11717882654188	0.353940553569004	FBgn0038959		protein_coding	42628
FBgn0030836	7404.79470523472	1.09040941812019	0.307662277463923	12.2741807686124	0.000459268225345839	0.010514628638812	508.23627656375	882.081112204557	FBgn0030836		protein_coding	32719
FBgn0001255	211.169048508681	-2.26863966763291	0.621499410225064	12.2356966423261	0.00046883835727052	0.0107047201141118	21.9465347367569	2.86553409481103	FBgn0001255	Ecdysone-inducible gene E3	protein_coding	48239
FBgn0038731	56.1722676679019	2.73872195011656	0.747454231642206	12.2286176187226	0.000470620543144904	0.0107164483786743	0.431215410032253	2.09069769103153	FBgn0038731	Acyl-CoA synthetase X1 R	protein_coding	42352
FBgn0000153	466.662190592598	-2.23865313742934	0.613642569608582	12.2026168365201	0.000477225269281027	0.0108269313097341	24.9012877681786	2.87154178580214	FBgn0000153	black	protein_coding	34791
FBgn0021967	1425.57607849965	1.00098966661565	0.283846321069715	12.1994515621035	0.000478035674542002	0.0108269313097341	114.21619588511	201.428528117803	FBgn0021967	NADH dehydrogenase (ubiquinone) PDSW subunit	protein_coding	44228
FBgn0029769	56.0629618408915	2.40046047467921	0.661710240442233	12.1758966458643	0.000484110228316596	0.0109351957455043	0.543776649783071	2.11842334427454	FBgn0029769	fra mauro	protein_coding	31464
FBgn0033388	56.7635139361951	-2.6486240305643	0.728845716495175	12.0435595038348	0.000519716336835625	0.011708169636233	2.11303724918937	0.476484609892197	FBgn0033388		protein_coding	35936
FBgn0033128	443.55185427684	1.63561878461718	0.460669551883413	12.0225959859252	0.000525594458836083	0.0118091010325724	11.9316637339126	24.300472055713	FBgn0033128	Tetraspanin 42Eg	protein_coding	35616
FBgn0027586	678.029431539907	1.24865828739177	0.355515076460579	11.9919962171962	0.000534295263316951	0.0119115675118046	26.7011821502273	44.5832218700427	FBgn0027586		protein_coding	34728
FBgn0030494	471.843132730899	-1.58585457688114	0.448066220867343	11.9834924891861	0.000536738949691939	0.0119115675118046	63.3960522502844	17.5734606927126	FBgn0030494	Cuticular protein 12A	protein_coding	32309
FBgn0032434	54.4852065631615	1.80226328003659	0.511087126548876	11.9818753836902	0.000537204926846302	0.0119115675118046	0.958873320110206	2.83233431500559	FBgn0032434		protein_coding	34661
FBgn0035718	435.402846820416	1.44564312556903	0.409719061616537	12.0006665460226	0.000531815264062655	0.0119115675118046	9.86166910518682	20.0314018458169	FBgn0035718		protein_coding	38754
FBgn0260764	29.3019924728941	3.12443028702763	0.859446616683755	11.9885904186485	0.00053527262445875	0.0119115675118046	0.966567340062857	7.03698373794477	FBgn0260764		protein_coding	37008
FBgn0034407	182.405823356308	-2.65853263314228	0.726068678467421	11.9697047839253	0.000540725075308085	0.0119582341261851	84.3602001245536	6.36004334556684	FBgn0034407	Diptericin B	protein_coding	37184
FBgn0038943	2791.92654872731	-3.24201918471303	0.860945983661092	11.9369295271286	0.00055032102321798	0.0121070625107956	321.223430477957	31.007741079586	FBgn0038943		protein_coding	42611
FBgn0265836	17.177145700541	-4.79415422380208	1.33727235645458	11.9256911289127	0.000553650837196414	0.0121486812276242	6.38477190845716	0	FBgn0265836		protein_coding	19836231
FBgn0025686	178.932113872414	-1.30467528292835	0.372816026067606	11.9013212084127	0.000560941425612078	0.0122767698538104	8.35711627913511	3.07018605231099	FBgn0025686	Amnionless	protein_coding	33199
FBgn0038180	652.491498728623	-1.64526346646681	0.466138104588062	11.8584907264671	0.0005739904365246	0.0124825012057717	30.7820483734405	7.79319733470797	FBgn0038180	Chitinase 5	protein_coding	41687
FBgn0038535	3187.13665323912	-1.08597703959855	0.311843791479207	11.8559493817714	0.000574774262434328	0.0124825012057717	65.1854631501438	28.8932933157113	FBgn0038535	aluminum tubes	protein_coding	42127
FBgn0040260	596.952125274736	2.0018944482731	0.561063949057164	11.8645512073445	0.000572125557746116	0.0124825012057717	9.70333099251571	29.76518324825	FBgn0040260	UDP-glycosyltransferase family 37 member D1	protein_coding	53511
FBgn0039316	248.160917921698	2.27067028394688	0.6322587662759	11.8191470825739	0.000586247090683417	0.0126990139028039	2.87692007547098	8.484184353668	FBgn0039316		protein_coding	43056
FBgn0015037	688.894789764375	1.94423769502551	0.546926723219788	11.8063751427783	0.000590282463024201	0.0127268016115852	9.78748064651674	25.0780482315914	FBgn0015037	Cytochrome P450 4p1	protein_coding	45524
FBgn0031785	489.422527403457	1.64268932265784	0.466787053428316	11.8055539616945	0.0005905428778103	0.0127268016115852	2.30213880438469	4.35265077162956	FBgn0031785		protein_coding	33868
FBgn0027546	154.686194348904	-1.5549591442473	0.445604757475545	11.7384719602161	0.000612212674344993	0.0131602358088206	5.03832119151581	1.20594569437868	FBgn0027546		protein_coding	31533
FBgn0051106	127.127005284628	1.66970023419563	0.476624822059966	11.7292027096034	0.00061526945811534	0.0131923766044629	2.0584197255971	5.52220713588947	FBgn0051106		protein_coding	318594
FBgn0051373	324.071119163574	1.30790324553756	0.376258749950402	11.7190890357401	0.000618622299642967	0.0131972757257166	19.4815598729912	37.666872030404	FBgn0051373		protein_coding	318700
FBti0018951	2263.74227217548	1.60121195042222	0.456645528643416	11.7191975543044	0.000618586226287621	0.0131972757257166	11.3784720891652	28.8355699666907	FBti0018951		transposable_element	NA
FBgn0023549	4236.460487225	-1.24187921383741	0.357558151820191	11.7128543974705	0.000620698367028871	0.0132082110948612	105.87128774744	36.1349104919311	FBgn0023549	Monocarboxylate transporter 1	protein_coding	31198
FBgn0038598	530.708092286841	1.55795732114013	0.446027902112521	11.6757648449417	0.000633195049083846	0.0134402808408551	7.27881887740934	12.7632114907639	FBgn0038598		protein_coding	42197
FBgn0005626	1646.79073537697	-2.89525961553943	0.790425574158038	11.643677890769	0.000644211043517891	0.013605098803545	37.7683635503669	4.79925574157464	FBgn0005626	pale	protein_coding	38746
FBgn0033782	1012.55516636821	2.04746486651422	0.577686586146497	11.638066159122	0.000646157439192965	0.013605098803545	14.6804234133408	70.1130741748543	FBgn0033782	sugarbabe	protein_coding	36424
FBgn0045064	1150.98356304989	-1.93601738873227	0.548399005493828	11.6423157277068	0.000644682956747378	0.013605098803545	66.3196874281072	9.72181103525136	FBgn0045064	brain washing	protein_coding	250736
FBgn0265726	3173.02401483004	-2.08607085538698	0.587826984953249	11.6344876655537	0.000647401718634601	0.013605098803545	73.3453862239628	7.09165329001401	FBgn0265726	Nna1 carboxypeptidase	protein_coding	32329
FBgn0030718	1724.22269982	1.06495355557282	0.30916309850657	11.6134770695605	0.000654756294826014	0.0136941507953068	78.4399060742906	141.796394915976	FBgn0030718	NADH dehydrogenase (ubiquinone) 20 kDa subunit	protein_coding	32565
FBgn0262613	119.754435620872	2.09185905225672	0.592481204354758	11.613122119005	0.000654881264358895	0.0136941507953068	8.91756847076981	30.8076268873872	FBgn0262613		protein_coding	12798276
FBgn0036728	2172.26529320507	1.1530664789963	0.334276604731124	11.6024894483331	0.000658635962030948	0.0137386582894752	358.954094615273	675.958868627175	FBgn0036728	Ubiquinol-cytochrome c reductase ubiquinone-binding protein	protein_coding	39950
FBgn0031182	291.049017940666	-1.36886534248975	0.39619346387252	11.5555222197258	0.000675483332286309	0.0140553773181151	14.6345652017071	5.64832947269917	FBgn0031182	Cytochrome P450 6t1	protein_coding	33127
FBgn0037140	197.380872989409	-1.1545932648528	0.336419208505833	11.5484475585164	0.000678058503040726	0.014074295414467	7.361222197717	2.96203203949272	FBgn0037140	SLC22A family member	protein_coding	40437
FBgn0260226	31254.7824815743	-1.80653677774103	0.516247283132112	11.5207254724161	0.000688245249077162	0.0142507251573624	18935.7564024533	6109.40899857591	FBgn0260226		protein_coding	50032
FBgn0038299	417.405184300265	-1.15596212682723	0.336677542960804	11.5091716873052	0.000692536310773441	0.0143045152895209	24.9457848776616	9.36059627331348	FBgn0038299	Serpin 88Eb	protein_coding	41829
FBgn0035426	113.773279383772	-2.32104495805099	0.65728994917816	11.5029872327972	0.00069484430425933	0.0143171821521532	7.54432529378744	1.83850672120423	FBgn0035426		protein_coding	38401
FBgn0028690	2725.11153396931	-1.34912599507581	0.391405848736804	11.475018203541	0.000705379564956523	0.0144988967512231	120.397866469792	46.3296454113318	FBgn0028690	Regulatory particle non-ATPase 5	protein_coding	40717
FBgn0004592	22781.777525801	-1.69434768196904	0.486969802713406	11.4689437713532	0.000707688904142052	0.0145110579179419	1413.98741905553	297.693463584431	FBgn0004592	Ecdysone-induced gene 71Ee	protein_coding	39706
FBgn0053126	224.97288466028	-2.5720275800149	0.720232898179454	11.4354126646378	0.000720574695430572	0.0146783602433984	18.6683898649645	4.41834389614944	FBgn0053126	Neural Lazarillo	protein_coding	33324
FBgn0262023	983.125524809749	-2.11277089091717	0.600258696206307	11.4341602737676	0.000721060546994596	0.0146783602433984	257.516135380113	57.435422236064	FBgn0262023		protein_coding	10178910
FBti0020099	322.642799671712	2.79212734156843	0.773449624813097	11.4352957552544	0.000720620035168888	0.0146783602433984	0.849157864043322	5.68560315604733	FBti0020099		transposable_element	NA
FBgn0000052	2577.98284357374	-1.12572962188564	0.329099143686007	11.4217011875201	0.00072591197590306	0.0147415970491083	42.8268637811973	18.7860425586326	FBgn0000052	Phosphoribosylformylglycinamidine synthase	protein_coding	33847
FBgn0051901	4208.86283070872	-1.40561470272825	0.408488772396396	11.4028459042832	0.000733316808653192	0.0148562599508445	192.122926264736	54.3451689167186	FBgn0051901	Mucin related 29B	protein_coding	319014
FBgn0037370	3514.69338254797	-1.42376628928497	0.413811730182818	11.3908063780786	0.000738084838160072	0.0149170830449193	317.812585436003	98.1883034415208	FBgn0037370		protein_coding	40708
FBgn0034440	119.170855072188	2.44074618615539	0.690509156720122	11.3830036846749	0.000741191665214768	0.0149441221664304	0.708121843964315	2.18119120029251	FBgn0034440		protein_coding	37225
FBgn0035711	176.673884784529	-1.76738304672708	0.512462696549128	11.3216674924006	0.000766078881926736	0.0154091295107549	17.6860755503613	5.58246734508014	FBgn0035711		protein_coding	38745
FBgn0034636	205.791152735434	-1.44592976415309	0.422620879558766	11.3136853061315	0.000769379166806209	0.0154387534469807	7.9611869454461	1.86190042359284	FBgn0034636	tiwaz	protein_coding	37456
FBgn0003060	3855.96402837801	2.01795919783178	0.578947122949806	11.27587566354	0.000785208079566304	0.0155676327366723	189.111679625976	703.065031710517	FBgn0003060		protein_coding	41662
FBgn0020378	305.116246078285	-1.16040800036222	0.341603041586242	11.2820735608999	0.00078259097167482	0.0155676327366723	5.79795388910339	2.69400106974355	FBgn0020378	Sp1	protein_coding	31913
FBgn0027528	1440.87440572788	-1.50885636349947	0.439870131864471	11.2750414322626	0.000785561014557288	0.0155676327366723	34.5804739768094	12.5048506841805	FBgn0027528	gone early	protein_coding	32660
FBgn0030586	333.802467799121	-2.51092404254623	0.709405442197595	11.2719782215944	0.000786858330795345	0.0155676327366723	19.069097057639	2.49877868501515	FBgn0030586		protein_coding	32412
FBgn0033382	888.568431232807	1.13490903626116	0.333882800394239	11.2858206524642	0.000781013011835979	0.0155676327366723	16.6655767551749	32.8405189402516	FBgn0033382	alpha/beta hydrolase 1	protein_coding	35930
