baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	expressionh2M8	expressionko	ensembl	description	gene_biotype	entrezgene_id
FBgn0002562	278698.710905006	-1.43894721741263	0.414345556783583	11.5914635051103	0.000662552502706274	0.0103097765160999	2669.59694710988	7054.47670354652	FBgn0002562	Larval serum protein 1 alpha	protein_coding	32199
FBgn0032286	1135.67812702599	-1.26062598072546	0.364940387394567	11.5773049266889	0.000667616310967463	0.010321216472861	11.5312957452949	29.1266250994835	FBgn0032286		protein_coding	34472
FBgn0035282	51.5356312803277	2.18729080466107	0.625664659969534	11.5759565102162	0.000668100605554534	0.010321216472861	3.19188433894928	0.291481105400821	FBgn0035282	CNMamide	protein_coding	38242
FBgn0037398	78.2466221104822	1.83122647855113	0.527158946570632	11.5746137886679	0.000668583207370273	0.010321216472861	2.01558184727597	0.460457901164953	FBgn0037398		protein_coding	40743
FBgn0050412	110.225221302066	1.55510563259398	0.449734451022011	11.5715721424495	0.000669677740438232	0.010321216472861	5.88772465779496	2.31168639832681	FBgn0050412		protein_coding	37691
FBgn0053225	172.113547498365	1.99987958389549	0.568225269245245	11.5840125800704	0.000665212467453426	0.010321216472861	9.85156514845862	4.06497656046935	FBgn0053225		protein_coding	2768860
FBgn0052081	162.118901551353	1.49400124069327	0.432190127341659	11.5632473224265	0.000672682682659061	0.0103477816098182	8.36445318211416	2.27083159318005	FBgn0052081		protein_coding	326194
FBgn0032338	95.7320898436281	1.47383465941974	0.427550217316245	11.5589700250883	0.000674231916637763	0.0103518953588718	2.21988861273909	1.08848443625616	FBgn0032338		protein_coding	34539
FBgn0039129	85.7605704732272	1.37750587257448	0.401041635174309	11.5536078414587	0.000676179187881433	0.0103620932093557	11.3026127734729	4.36311704575693	FBgn0039129	Ribosomal protein S19b	protein_coding	42830
FBgn0030796	462.287482860119	-1.00478962215128	0.29310343084565	11.5430300978222	0.000680037156768905	0.0104014774205789	5.86092383838121	9.14322548195792	FBgn0030796		protein_coding	32672
FBgn0267689	201.94129305108	1.63875874622162	0.472057469536312	11.538942200637	0.000681534065634194	0.0104046675124041	7.71864699951309	2.52623831732593	FBgn0267689		protein_coding	26067063
FBgn0002673	128.755783304169	1.28591515263585	0.37471412735764	11.5318787526132	0.000684128412282895	0.0104245680332013	4.42225585116076	1.77328669978635	FBgn0002673	twine	protein_coding	34954
FBgn0050362	131.672047836	1.61137235029914	0.465806621934856	11.5274980353884	0.000685742423621008	0.0104294836406088	7.01311332689865	2.16980428546799	FBgn0050362	borrelly	protein_coding	35809
FBgn0031463	73.4125002851979	1.65215394631179	0.479519332282753	11.5145928446022	0.00069051954439923	0.0104560077828263	5.88629074835133	1.3863911817251	FBgn0031463	Glucose-6-Phosphatase	protein_coding	33476
FBgn0036226	2450.22197848378	1.2209752810482	0.354662692004867	11.5172374879772	0.000689537844409656	0.0104560077828263	136.273256428103	52.8861216440533	FBgn0036226		protein_coding	39353
FBgn0046873	93.7032640932421	1.87177457211725	0.53826322360903	11.512303490926	0.000691370499755975	0.0104560077828263	6.26536297090964	2.15413921029542	FBgn0046873	PFTAIRE-interacting factor 2	protein_coding	170876
FBgn0022702	1471.52927440552	-1.14686691419689	0.333993648376949	11.500138353882	0.000695910097707448	0.0104667217425743	30.9351491557245	61.816558957225	FBgn0022702	Chitinase 2	protein_coding	38223
FBgn0034901	5527.96623178817	1.45255876191062	0.419710711849628	11.5063295011496	0.000693596030741297	0.0104667217425743	1160.72122664017	290.704413824322	FBgn0034901		protein_coding	37760
FBgn0085256	19866.6102957399	-1.89879826695664	0.541496616778503	11.4999863496221	0.000695967010371771	0.0104667217425743	1632.76452460795	3705.09095999382	FBgn0085256		protein_coding	36186
FBgn0029890	114.119691821976	1.62968938063421	0.471748239852019	11.4842511899897	0.000701883997479921	0.0105082546348567	4.11898945585396	1.4826937263427	FBgn0029890	Fumarase 2	protein_coding	31606
FBgn0032779	1799.30435192115	1.14096855574303	0.332540723455655	11.4816913996115	0.000702851365730154	0.0105082546348567	62.1858866837791	26.7845958849125	FBgn0032779	Alkaline phosphatase 12	protein_coding	35218
FBgn0035240	775.384856290657	1.47653511263386	0.427239304179034	11.4788325251672	0.000703933352830296	0.0105082546348567	9.85871838330316	4.3428221816003	FBgn0035240		protein_coding	317974
FBgn0036882	181.403301166583	1.28200552961419	0.373654865362027	11.4798188370502	0.000703559877217762	0.0105082546348567	2.47115025849216	1.00297338243267	FBgn0036882		protein_coding	40124
FBgn0031853	381.491161037093	1.47364133367582	0.42714085760791	11.4609737508665	0.000710730485491846	0.0105901464960003	6.91314341743082	2.53746730680793	FBgn0031853	Tubulin tyrosine ligase-like 3B	protein_coding	33946
FBgn0032431	52.747718261407	1.74988897566137	0.509511375327178	11.4484415847484	0.000715539841079416	0.0106421726640099	3.96119427065757	1.51417421865261	FBgn0032431		protein_coding	34657
FBgn0030661	69.8159521369998	1.83786898369383	0.532304662560557	11.4296817260661	0.000722800660860232	0.0106888783569668	3.10228658837141	0.778818387375569	FBgn0030661	Alkaline phosphatase 11	protein_coding	32496
FBgn0031343	194.992375537592	1.39022084215713	0.405037804023861	11.4361458517878	0.000720290416863518	0.0106888783569668	8.23750349279357	2.90424423491228	FBgn0031343		protein_coding	33331
FBgn0032424	64.8585540570941	1.99873386291691	0.577219243545911	11.4200182587503	0.000726569812815839	0.0106888783569668	2.46886653152299	0.652311232323755	FBgn0032424		protein_coding	34650
FBgn0036723	201.983967739079	1.38330902884821	0.403228073539479	11.4256099775749	0.000724386397080051	0.0106888783569668	6.28950181025905	2.37425610770204	FBgn0036723		protein_coding	39945
FBgn0037147	161.144065831023	1.52422987643012	0.443270629754902	11.4173539570954	0.000727612488505347	0.0106888783569668	4.08974593474447	1.44073632151915	FBgn0037147		protein_coding	40445
FBgn0051361	307.081882202416	1.43297741789196	0.416687926385304	11.4236050842782	0.000725168490626512	0.0106888783569668	6.09811761012924	2.85671224324666	FBgn0051361	defective proboscis extension response 17	protein_coding	41470
FBgn0264086	236.027627566843	1.66534748126077	0.48184435258859	11.4157628027524	0.000728235908366137	0.0106888783569668	7.45673645893103	2.25391602856231	FBgn0264086		protein_coding	319026
FBgn0036415	317.012584852986	1.21602195969857	0.355790647946868	11.4035405531436	0.000733042657418232	0.0107208331646059	44.7814720443271	18.0216968500757	FBgn0036415		protein_coding	39573
FBgn0283479	2349.74077491833	-1.37200607612648	0.399129936396193	11.400853754822	0.00073410360822524	0.0107208331646059	42.1616083728283	85.4744849611478	FBgn0283479	Alkaline phosphatase 1	protein_coding	40372
FBgn0031920	139.705014298364	1.64129698506935	0.477163225607848	11.3780610442911	0.000743166527058806	0.0108335972428284	5.26698397357648	1.32472300526115	FBgn0031920		protein_coding	34029
FBgn0039347	152.722637174018	1.63997918175975	0.476770191320396	11.3541616427553	0.000752790945991169	0.0109541255492337	3.81316229751306	1.61369916824661	FBgn0039347		protein_coding	43090
FBgn0037460	81.048280365057	1.57843181327753	0.461790425956259	11.3464485137913	0.000755923869433525	0.0109799301610524	8.11618940632305	2.66539595360564	FBgn0037460	solwind	protein_coding	40809
FBgn0030041	5401.36689396629	1.20185097831765	0.352145618768981	11.3283120455827	0.000763342561855956	0.0110677819201951	235.471394136125	113.373504747654	FBgn0030041		protein_coding	31782
FBgn0035608	100.461514066358	1.46075709371814	0.428466054506657	11.3180245193434	0.000767583313743436	0.011109324089233	6.62399352281739	2.47875054132152	FBgn0035608	blanks	protein_coding	38620
FBgn0039651	178.979952270352	1.36757044653102	0.400946727987667	11.3100066818816	0.000770904949480997	0.0111374389481369	8.56448854926484	3.62871643699473	FBgn0039651	Cytochrome c1-like	protein_coding	43457
FBgn0015570	1434.60862307632	-1.23508812127386	0.362171240061375	11.2999188354523	0.00077510479233388	0.0111646923400529	22.8103707316443	46.0403974327698	FBgn0015570	alpha-Esterase-2	protein_coding	40908
FBgn0037296	119.299545505316	1.74412493725337	0.507555923827244	11.2986984343989	0.000775614443494254	0.0111646923400529	4.85903450419544	1.61711965710233	FBgn0037296	Proteasome beta2 subunit-related 2	protein_coding	40621
FBgn0051546	73.8191355561948	1.90545635882554	0.553648126908392	11.2955311335176	0.000776938719057666	0.0111646923400529	4.62040886351099	1.72865671026422	FBgn0051546		protein_coding	40691
FBgn0032637	163.588002435467	1.45045409571082	0.425006610962039	11.2860663674019	0.000780909649766852	0.0112018229689469	10.7653523043476	3.3962154033412	FBgn0032637		protein_coding	35048
FBgn0003435	1456.81141949733	1.28447923788314	0.376687244521133	11.2738446106109	0.00078606762923442	0.0112358976525614	46.7915474003754	18.7116028725818	FBgn0003435	smooth	protein_coding	37254
FBgn0037626	65.6514831746834	1.87937779899922	0.548094900960227	11.2741041470331	0.000785957739423313	0.0112358976525614	2.56532121232452	0.854164747811329	FBgn0037626		protein_coding	41047
FBgn0028513	271.452464032566	1.61822206118264	0.471757549854615	11.2612819235631	0.000791405378704872	0.0112850248756822	11.1773354888607	3.02763171408698	FBgn0028513		protein_coding	34773
FBgn0085217	28.0577709851138	2.20936828034971	0.648129319837608	11.2559155396617	0.000793696648017271	0.0112850248756822	4.59471438233979	0.521255639518816	FBgn0085217		protein_coding	5740108
FBgn0285943	240.116637732408	1.47895319133197	0.433306706862591	11.2454674926058	0.000798176870169776	0.0113287810254677	7.3618232829631	2.15131685730618	FBgn0285943	knotted onions	protein_coding	36845
FBgn0004882	418.573743322385	1.4522423021313	0.425478214480921	11.2324380883735	0.000803799830683037	0.0113885744431512	6.86093710525933	2.63217044904002	FBgn0004882	oo18 RNA-binding protein	protein_coding	42752
FBgn0038135	8522.57612189557	1.33995428317581	0.393422544377311	11.2068669601101	0.000814951945159746	0.0115263606114012	197.270277557179	82.6915981601387	FBgn0038135		protein_coding	41634
FBgn0030033	190.764921135517	1.49735899713359	0.439795339025814	11.1949074904398	0.000820221267860008	0.0115603960894196	3.15358392376721	1.14504746617647	FBgn0030033		protein_coding	31770
FBgn0037985	322.06109757673	1.52905399940404	0.447960563810845	11.1977519314257	0.000818964899205388	0.0115603960894196	7.31214791478136	2.88545197506572	FBgn0037985	short spindle 5	protein_coding	41465
FBgn0250844	161.078646315564	1.61240395529685	0.47272173095305	11.1821894954156	0.000825862582032741	0.0116196275479032	10.7328759210343	3.74624272920466	FBgn0250844		protein_coding	34848
FBgn0034506	88.3911472559785	1.83790423273364	0.537566774011269	11.1753819835371	0.000828898282581897	0.011621844670367	3.28673453478794	0.850480968848927	FBgn0034506		protein_coding	37308
FBgn0038334	129.855679727464	1.40732072382771	0.415038161167451	11.1757614252799	0.000828728780226849	0.011621844670367	5.25102976482234	2.48804492593753	FBgn0038334	heineken-cup	protein_coding	41879
FBgn0032878	56.1360123325911	1.76541821571444	0.519957361615838	11.1689206376741	0.000831790047898475	0.0116421775161665	2.05836004036262	0.583204405045218	FBgn0032878		protein_coding	35333
FBgn0031971	1202.64396620066	1.44325512715584	0.423661311783941	11.1630847580171	0.00083441064970642	0.0116586512232336	144.261397938838	63.9961941517024	FBgn0031971	Starvation-upregulated protein	protein_coding	34089
FBgn0038129	1111.37582135901	-1.08942306306889	0.323346894508661	11.1005200745675	0.000863035136526914	0.0120377750649246	15.9875265184026	30.5031684459009	FBgn0038129	TBC1 domain family member 5	protein_coding	41628
FBgn0039797	321.611744533409	1.40674336014875	0.415553252582736	11.0813510071341	0.00087200246154079	0.0121418825506955	9.84476435402179	4.54774374928689	FBgn0039797	eukaryotic translation initiation factor 4H2	protein_coding	43645
FBgn0038355	132.71404870315	1.65140033199765	0.486426129816881	11.0751648646874	0.000874916406263265	0.0121614886350811	6.81043511815597	2.58850550370361	FBgn0038355		protein_coding	41902
FBgn0034937	129.279086277805	1.62992162136583	0.480542734060137	11.0715751094294	0.000876611849796475	0.0121641190703717	5.54665099966863	1.7125367439825	FBgn0034937	fizzy-related 2	protein_coding	37808
FBgn0004554	145.996735831638	-1.25714881440749	0.373434881208134	11.0642094973249	0.000880101038569184	0.0121915883147251	13.2994230724856	25.9099630827775	FBgn0004554	Ecdysone-dependent gene 91	protein_coding	42117
FBgn0033865	102.197947961177	1.52554942538005	0.45165628140682	11.0587095052821	0.000882715610915976	0.0122056731623272	5.48966442398591	1.66672964007939	FBgn0033865		protein_coding	36520
FBgn0039491	113.921521129103	1.72043062397161	0.506660023157968	11.0557190178624	0.000884140515101711	0.0122056731623272	2.19226162287567	0.757558109897934	FBgn0039491		protein_coding	43270
FBgn0031808	116.075297618289	-1.52279410568795	0.450335841877417	11.0447352381925	0.000889394037658004	0.0122572461572117	1.5734307214831	3.72050991437043	FBgn0031808	Neprilysin-like 5	protein_coding	33892
FBgn0028848	269.899492433518	1.48004749198471	0.437825106955404	11.0181134901906	0.000902258491118657	0.0123815210405539	6.85146179659471	2.55155558930988	FBgn0028848	Glycerophosphate oxidase 3	protein_coding	34776
FBgn0031240	259.059591032491	1.54860677824178	0.457426841218665	11.0165683861409	0.000903010883220192	0.0123815210405539	6.39831867082437	2.30329071369063	FBgn0031240		protein_coding	33192
FBgn0034658	61.1441310721275	2.12960880962368	0.623784609021957	11.020348873659	0.000901171087354463	0.0123815210405539	8.88984560074294	2.06581519199894	FBgn0034658	Glutaredoxin 1, testis-specific	protein_coding	37483
FBgn0033063	80.8554459624107	1.61951170556733	0.480566436321228	11.0092527997534	0.000906581845758382	0.0124094152310927	9.22280673011155	2.14856380271204	FBgn0033063		protein_coding	35541
FBgn0032061	373.467219666676	1.45162131505871	0.429739337946653	11.0045649631129	0.000908877624733659	0.0124197896740254	12.1015439486326	4.34958258492965	FBgn0032061		protein_coding	34198
FBgn0026602	858.975304234301	-1.27079290214046	0.377663717357271	10.9895344151096	0.000916278260354682	0.0124997689706493	10.6057413394877	26.439396712513	FBgn0026602	Adenosine kinase 3	protein_coding	44750
FBgn0037023	107.590745163434	1.8126026540265	0.53397790973662	10.9858332180925	0.000918109959075327	0.0125036358001557	5.46976050193306	1.69047999405917	FBgn0037023		protein_coding	40298
FBgn0030721	59.7699195617764	1.62597715300807	0.484196786765638	10.9780674596944	0.000921965224789426	0.0125350019451168	2.91345842963548	0.817278375960826	FBgn0030721		protein_coding	32570
FBgn0032624	129.334296993831	1.54423861440131	0.458474160157083	10.9728622021396	0.00092455850275226	0.0125491335600458	6.98333531431142	1.72005734184312	FBgn0032624		protein_coding	35032
FBgn0051068	126.517426734234	1.42398701710512	0.42452765708954	10.9380037232607	0.000942116230944339	0.012744607506041	3.17228258594789	1.35552273540345	FBgn0051068		protein_coding	318578
FBgn0035196	335.266623980791	1.6070328600506	0.47544339696768	10.9283547699598	0.000947035582236451	0.0127897313748187	17.7925916687045	6.28354120959191	FBgn0035196	Booster for Crq	protein_coding	38138
FBgn0035231	206.992014701277	1.30848771292546	0.390895137638094	10.9133685266187	0.000954727606496957	0.0128720870618855	7.49363933059347	3.2262018888549	FBgn0035231	Phosphocholine cytidylyltransferase 2	protein_coding	38180
FBgn0051533	130.216810214429	1.60186014863019	0.476113314560641	10.9037804397024	0.000959682013470888	0.0129173199013182	2.59049512668802	1.04528096700736	FBgn0051533		protein_coding	318788
FBgn0031859	570.498397834198	1.50746325961996	0.447948996834307	10.8732726084689	0.000975619816018547	0.0131099927357168	41.737356507299	15.3531090488372	FBgn0031859		protein_coding	33954
FBgn0036222	86.5639361768433	1.76580226861777	0.524757701776342	10.8608917837634	0.000982163873223907	0.0131760057145453	2.26972741791418	0.860382277708061	FBgn0036222	Succinate dehydrogenase, subunit A (flavoprotein)-like	protein_coding	39348
FBgn0031128	147.23752061433	1.55124286408935	0.462875375629707	10.8426145418941	0.000991905788337913	0.013181048609403	7.52468426754183	2.20950773608145	FBgn0031128	hydra	protein_coding	33058
FBgn0033475	116.475948277824	1.80938523327356	0.535672719872589	10.8444175352786	0.000990940449979005	0.013181048609403	5.2915591835753	2.4291847758709	FBgn0033475		protein_coding	36044
FBgn0040732	2702.5902462488	-1.4161912603342	0.422002891583666	10.8418180585717	0.00099233253522994	0.013181048609403	72.3609289120425	217.350681722501	FBgn0040732		protein_coding	50205
FBgn0041627	225.302081889022	1.13950839350477	0.342512109459977	10.8489324959393	0.000988527266847959	0.013181048609403	7.07039390078539	2.6346237172548	FBgn0041627	Ku80	protein_coding	34930
FBgn0052440	45.0215628750488	1.97501134527762	0.588231634957041	10.8457834608526	0.000990209754078197	0.013181048609403	5.90973697253459	1.96291910145508	FBgn0052440		protein_coding	318030
FBgn0063667	58.6718300030839	-2.15709534784683	0.633363350862933	10.856886197602	0.00098429057087192	0.013181048609403	1.0984616517607	5.63666513909987	FBgn0063667	meep	protein_coding	261663
FBgn0037915	364.719933126798	1.42068977301011	0.424174537353996	10.8349308143788	0.000996030396605472	0.0132084425007977	7.50433269464848	3.40614281712638	FBgn0037915		protein_coding	41388
FBti0020159	72.4239867896183	-1.53529905662072	0.459164816207148	10.812596364784	0.00100811823102514	0.0133468243176377	1.33722532740496	4.79064014077225	FBti0020159		transposable_element	NA
FBgn0053489	64.5857615174122	1.51472653930182	0.455635987163576	10.8035887484375	0.00101303521037545	0.0133899711276467	2.86061680145345	0.851993748031805	FBgn0053489		protein_coding	2768971
FBgn0260226	24263.9965809758	-1.40885018242311	0.420707156223398	10.7955939825438	0.00101741961913865	0.0134259490917708	6109.40899857591	13425.1834906906	FBgn0260226		protein_coding	50032
FBgn0011555	5236.21754786335	1.06163992757126	0.31978186561893	10.7840478623427	0.00102378552055246	0.0134879149493992	388.089759546032	147.358354163214	FBgn0011555	thetaTrypsin	protein_coding	36218
FBgn0028520	76.1415306993	1.79010490553293	0.534265579714222	10.7741236396265	0.00102928938099552	0.0135189195848949	5.17941879829802	1.61262839390366	FBgn0028520		protein_coding	34948
FBgn0051988	528.64772717314	1.44179784670763	0.431233968873946	10.7737686307136	0.00102948681831481	0.0135189195848949	35.3372355497939	11.5909730634075	FBgn0051988		protein_coding	326182
FBgn0063497	2567.41628027154	-1.55923811022919	0.464466941428752	10.7643083558633	0.00103476226027532	0.0135661363863368	108.292211203266	318.460113531912	FBgn0063497	Glutathione S transferase E3	protein_coding	37108
FBgn0038115	1078.27430895099	-1.05769457966213	0.319533336450853	10.7284997822263	0.00105497943861592	0.0138087746292742	22.4631878834795	43.4664249790739	FBgn0038115		protein_coding	41610
FBgn0037174	104.137025637203	1.33562800831396	0.402736816502129	10.7204436650938	0.00105958262748287	0.0138242153466102	4.65681759071341	2.27108976812102	FBgn0037174		protein_coding	40479
FBgn0052064	1476.0188965046	1.48935341617674	0.445530068302902	10.722348734954	0.00105849225793155	0.0138242153466102	37.7030472613077	14.300060835735	FBgn0052064	Sperm-Leucylaminopeptidase 4	protein_coding	326188
FBgn0052087	62.5472956532439	1.76565675635898	0.529432221047508	10.715007013812	0.00106270055422506	0.0138425317353575	2.24049915971807	1.14844413409893	FBgn0052087		protein_coding	39323
FBgn0030195	46.7447577279181	1.87913672606539	0.56426592240436	10.7058546635563	0.00106797041547501	0.0138887746785445	2.41288424282048	0.697478246620882	FBgn0030195		protein_coding	31966
FBgn0031948	347.577610086617	-1.06637570710551	0.32279478247583	10.696641326441	0.0010733020921229	0.0139356715369526	5.6621115480067	10.0503109227686	FBgn0031948		protein_coding	34063
FBgn0035852	160.790576081408	1.43173421429926	0.431872978064713	10.6618487768032	0.00109368021106319	0.014097274508275	6.67459730492787	2.22732083937922	FBgn0035852		protein_coding	38915
FBgn0037388	71.3296411385594	1.74297726658533	0.523589680951981	10.663863623872	0.00109248950217566	0.014097274508275	5.05899686269641	2.04902058506482	FBgn0037388		protein_coding	40729
FBgn0037910	35.3703145366488	1.73899261434949	0.527086990214961	10.6581352436843	0.00109587822858359	0.014097274508275	4.68414327383715	1.48126912314219	FBgn0037910		protein_coding	41383
FBgn0039518	139.203035709965	1.50445079049351	0.453328374190028	10.6619858949142	0.0010935991371194	0.014097274508275	3.60969062888972	0.917589310033396	FBgn0039518		protein_coding	43303
FBgn0052392	226.14423408625	1.56642758074019	0.470201161764488	10.6575552264881	0.00109622194046517	0.014097274508275	6.89082752625898	2.51957312266035	FBgn0052392	Radial spoke head protein 3	protein_coding	38751
FBgn0037276	229.773199697937	1.33216088953273	0.402479602686253	10.6501631042047	0.00110061199494216	0.0141312280940428	4.20578683690066	1.86978350388577	FBgn0037276		protein_coding	40595
FBgn0035143	282.940049869781	1.48691097343721	0.447481852527309	10.6373604421597	0.00110825739424342	0.0141842895656257	10.4130736371146	4.62304393172806	FBgn0035143	Ppm1	protein_coding	38071
FBgn0042710	136.947052470052	1.56108401042696	0.470079427644109	10.6385305137172	0.0011075564344532	0.0141842895656257	4.9831729716462	1.79288132883122	FBgn0042710	Hexokinase testis 2	protein_coding	43191
FBgn0038345	85.4812796342607	1.71186661263176	0.51493617944382	10.6343073198554	0.00111008855538484	0.0141852455273544	5.06783030446653	2.00743280351931	FBgn0038345	maca	protein_coding	41892
FBgn0032625	91.4228821067021	1.61378877674223	0.486446267516908	10.6251878516692	0.00111557635442306	0.0142328509294165	9.5117852258349	2.98698793387269	FBgn0032625		protein_coding	35033
FBgn0025686	155.677251299466	-1.11850657170687	0.339872810259606	10.620090597386	0.0011186556649945	0.0142434380812936	3.07018605231099	6.7530832181968	FBgn0025686	Amnionless	protein_coding	33199
FBgn0028534	10278.5196136404	1.37248325530388	0.413998198168829	10.6000839965037	0.00113082522602793	0.0143593467380528	1010.78003106424	407.784371649215	FBgn0028534		protein_coding	34800
FBgn0035455	150.911826026456	1.4756776587967	0.446219108102188	10.5912106095837	0.00113626549776892	0.0144057773312117	8.01270853655856	3.14548611800423	FBgn0035455		protein_coding	38437
FBgn0051320	210.617543590957	1.21624816663214	0.369667202919682	10.5825587103223	0.00114159547122974	0.0144506661844065	3.59703502881232	1.78815358911355	FBgn0051320	HEAT repeat containing 2	protein_coding	318680
FBgn0028379	139.088330003747	1.49414102966425	0.452264750219806	10.5668430101119	0.00115134186602018	0.0145284951718421	12.2132324116589	3.88925759605351	FBgn0028379	farinelli	protein_coding	43926
FBgn0038607	179.914805847943	1.64553320571136	0.495414109068142	10.5681231119192	0.00115054484639567	0.0145284951718421	5.13961034236371	1.79770822203343	FBgn0038607	hemingway	protein_coding	42207
FBgn0017556	78.2191947865079	1.94171676317638	0.582758727702478	10.5606552258694	0.00115520240039969	0.0145544689323369	3.75828178549139	1.16991507465026	FBgn0017556	Proteasome alpha4 subunit, Testis-specific 2	protein_coding	37910
FBgn0038218	21.4546398397365	2.55296538411044	0.771604102329604	10.5552347929955	0.00115859494738585	0.0145628752880038	2.36762816953017	0.198856739230804	FBgn0038218		protein_coding	41735
FBgn0046294	932.666091591111	1.40674562939209	0.425275944111447	10.5509572321086	0.00116127930726529	0.0145628752880038	92.6218103669342	33.2522925979079	FBgn0046294		protein_coding	36944
FBgn0050376	241.194928324387	1.72921203418977	0.519193853027772	10.5526238763429	0.00116023266637386	0.0145628752880038	15.4547232689791	5.62171665332457	FBgn0050376		protein_coding	246576
FBgn0038127	46.8806664350245	1.76634962885988	0.536536715093044	10.5186776285894	0.00118174017028696	0.0147964862251743	3.54533625536618	1.1615712954118	FBgn0038127		protein_coding	41624
FBgn0020399	89.6801345001908	1.69838971362159	0.514183295989169	10.5064044572521	0.00118961506140057	0.0148406576697803	4.85714823991232	1.30671144658221	FBgn0020399	Mst89B	protein_coding	41972
FBgn0033538	369.660992783658	-1.2167157309611	0.370462645393259	10.5017452164874	0.00119261847792068	0.0148406576697803	3.86640777126008	6.31606662562897	FBgn0033538		protein_coding	36121
FBgn0034844	257.672203150419	1.52104355603733	0.460366627440879	10.5029514283123	0.0011918402004035	0.0148406576697803	4.30069603107283	2.11814030063247	FBgn0034844		protein_coding	37692
FBgn0038508	207.969160908224	-1.52019595842089	0.460510713236809	10.4963124573674	0.00119613020671858	0.0148614577683988	13.7512401186887	28.1530643704829	FBgn0038508		protein_coding	42097
FBgn0020642	1079.18687235583	-1.11876226696165	0.341918206990512	10.4579915728449	0.00122119980691479	0.0151263951543617	102.765292192677	202.300792789132	FBgn0020642	Lcp65Ac	protein_coding	38708
FBgn0027611	6267.92749211895	-1.13034555154291	0.345215190910922	10.4588613731102	0.00122062492588374	0.0151263951543617	66.0527040485848	133.2963582143	FBgn0027611	Lysosomal alpha-mannosidase II	protein_coding	34437
FBgn0037086	153.921231712466	1.47871009619239	0.45003463714353	10.4533640976081	0.00122426287462043	0.0151411132855047	11.081561846923	3.49642223947771	FBgn0037086		protein_coding	40376
FBgn0033397	153.313701370693	1.41854519775471	0.43214589551911	10.4438197734299	0.00123060513335558	0.0151962799036386	6.63887665684293	2.80046776564708	FBgn0033397	Cytochrome P450 4p3	protein_coding	35948
FBgn0010359	42097.7696025967	1.17225573076558	0.358117888348088	10.4327946685612	0.00123797278043904	0.0152639208775964	5454.94690299666	2122.2257294106	FBgn0010359	gammaTrypsin	protein_coding	36221
FBgn0002842	67.4121637115925	1.50198581966072	0.459527793475786	10.423668963815	0.00124410488897893	0.0153036680031411	5.5875136283317	2.31999529102605	FBgn0002842	spermatocyte arrest	protein_coding	40367
FBgn0033954	534.252288337924	1.53872328196722	0.466694812176304	10.4204363575006	0.0012462844364297	0.0153036680031411	25.5222851863617	10.4884627675689	FBgn0033954		protein_coding	36629
FBgn0045827	170.543273415149	1.47124424094702	0.448325476640534	10.4167475741563	0.00124877627712605	0.0153036680031411	14.0661308064451	5.19697800614978	FBgn0045827		protein_coding	50456
FBgn0264364	170.543273415149	1.47124424094702	0.448325476640534	10.4167475741563	0.00124877627712605	0.0153036680031411	14.0661308064451	5.19697800614978	FBgn0264364		protein_coding	14462783
FBgn0039022	451.721309141493	-1.26384335264817	0.386003657984818	10.4087122822222	0.00125422173252341	0.0153471131997865	6.24914913219574	13.3197787381655	FBgn0039022	Neprilysin-like 13	protein_coding	42699
FBgn0035479	31.3081458375651	1.75775774702907	0.540118480547587	10.4041331768069	0.0012573357002504	0.0153619411728022	5.26970667982015	1.71213003628687	FBgn0035479		protein_coding	38466
FBgn0024989	1158.61816712662	-1.38847625399488	0.423372424804745	10.3715087791262	0.00127974919362126	0.0154233729005968	11.5078720697438	28.5785094761894	FBgn0024989		protein_coding	30979
FBgn0033065	437.328197009498	1.2159887809637	0.372541286438244	10.3764081559171	0.00127635761157611	0.0154233729005968	21.638788857701	8.1993024636411	FBgn0033065	Cytochrome P450 6w1	protein_coding	35543
FBgn0035943	62.9065968484916	1.84571835012776	0.561035411611788	10.3732149155786	0.00127856709079131	0.0154233729005968	3.13532328183754	1.11658702775351	FBgn0035943		protein_coding	39024
FBgn0036311	190.91711105502	1.65299196407491	0.501814839254392	10.3757643676714	0.00127680275280533	0.0154233729005968	8.53722360916006	3.42303559420022	FBgn0036311		protein_coding	39452
FBgn0039577	24.6374948414732	2.10570480056895	0.646442083412115	10.3721858311033	0.00127927996337805	0.0154233729005968	2.6345097677546	0.516322727179804	FBgn0039577		protein_coding	43370
FBgn0051542	67.402591161048	2.06036119849225	0.622487662102675	10.3919274049135	0.00126567437451884	0.0154233729005968	3.82272957872581	1.36833682923633	FBgn0051542		protein_coding	318791
FBgn0051910	45.9011362127208	1.80794098644002	0.55225006872008	10.3765610674694	0.00127625190543086	0.0154233729005968	4.4394550061211	1.57241471859702	FBgn0051910		protein_coding	319021
FBgn0052119	282.605266699812	1.37130746696975	0.419050699374403	10.3768326282883	0.00127606420013732	0.0154233729005968	8.22571936612327	4.25717696164309	FBgn0052119		protein_coding	317866
FBgn0052445	254.343007549123	1.73676984711235	0.525618603417927	10.3748520961676	0.00127743380331119	0.0154233729005968	9.76419981646858	3.59180563372639	FBgn0052445		protein_coding	261603
FBgn0037987	127.937454099146	1.60367456460071	0.488656753368739	10.3645534307497	0.00128457968961624	0.0154378951984237	9.06060578556016	4.02102218246604	FBgn0037987		protein_coding	41467
