baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
FBgn0000559	96467.8944150874	0.371336360858482	0.139354534419939	7.08106825761901	0.00779025550263953	0.0489704886827846
FBgn0000562	2344.07516758307	0.0911059725874414	0.103390523493304	0.776398314366403	0.378244931658814	0.625708791236307
FBgn0000565	1571.9915480573	0.296238290334727	0.322029508602714	0.844876284503371	0.358005864788251	0.607670262517863
FBgn0000566	2478.93655207387	-0.126010795805858	0.127611637842652	0.974883575909203	0.323465241718321	0.573604281539247
FBgn0000567	4070.65001854192	-0.153152219357576	0.294411621566919	0.270492605415882	0.603001519739356	0.805472102461917
FBgn0000568	5246.67271747937	-0.257603661240664	0.283497634399292	0.824616799475791	0.363833770884963	0.614530477042646
FBgn0000575	1451.13684803499	-0.330961195694442	0.161484152647004	4.19321749479089	0.0405859995850295	0.165644892945925
FBgn0000576	182.712940088716	-0.205011919939401	0.254852371804945	0.647144363162298	0.421135498197461	0.664084440378386
FBgn0000577	189.18935798709	-0.501973032603935	0.289455068461462	2.99972082491529	0.0832788657677014	0.260176491850138
FBgn0000578	1314.08885821885	-0.155003101140038	0.345746652371223	0.200884054328014	0.654008207164586	0.834683776611815
FBgn0000581	2444.12787125142	-0.222490514287221	0.144600958267603	2.36546559741726	0.124046898050718	0.328390204525859
FBgn0000588	132.77891118957	-0.0448095359751817	0.227470331101285	0.0388155752709025	0.843814478746453	0.936398146366567
FBgn0000591	79.706481656179	-0.4550874740261	0.303850497277559	2.24482309759696	0.134062239384548	0.34429709166744
FBgn0000594	684.020552822378	0.0231719884915796	0.249524228719505	0.00863661473124466	0.925956480189702	0.970572944817879
FBgn0000611	1750.66766643005	-0.0692358750434219	0.125248352240263	0.305558969491159	0.580418252001437	0.790234931659734
FBgn0000615	1423.46752438634	-0.317520055464097	0.368039882561178	0.742975867733705	0.388709266018215	0.635402598088631
FBgn0000617	320.733310159496	0.121128740716193	0.252270063470731	0.230495264970415	0.631156839930538	0.821331547114559
FBgn0000625	177.46075756646	0.199422387161978	0.289281950775466	0.474882623628346	0.490749467485497	0.725041702380714
FBgn0000629	498.310569111591	-0.197595546489428	0.124437688189756	2.5221770220607	0.112255513335493	0.309535027717475
FBgn0000635	2067.58410352642	0.161176793419808	0.227942552224344	0.499694017906293	0.479634598916102	0.717380656668418
FBgn0000636	2475.67547412196	0.0186918627916759	0.1971956282632	0.0089852743496408	0.924481084228176	0.970177867859227
FBgn0000640	79852.178653482	-0.422622811928681	0.26209140173417	2.59092667725852	0.107477437567475	0.302534417563137
FBgn0000658	674.620123060734	0.22290830524981	0.136824556846215	2.6528010650233	0.103367610999446	0.29631377486112
FBgn0000659	944.049497224744	-0.0312996922095952	0.212916482231622	0.0216089795935517	0.883132075106232	0.95313172248734
FBgn0000662	813.114187200246	-0.0121202778309661	0.123782264756013	0.00965318429393847	0.921733288067427	0.968444967905248
FBgn0000667	11755.3285226927	0.893315431132798	0.17590025409913	25.3939753729322	4.67375466436371e-07	9.68981248724421e-06
FBgn0000709	1137.04987161344	-0.0816051757073773	0.145933135898943	0.312624066560247	0.576074399570456	0.78784284561881
FBgn0000711	578.870197513507	-0.0373322027937331	0.169625844953135	0.048436436622282	0.825806673980386	0.926423114250247
FBgn0000715	35.9825474959056	-0.582008818818294	0.51758328698198	1.25788903625112	0.262051045751117	0.509675145578918
FBgn0000719	515.290787444064	-0.0177561499233354	0.237364109976568	0.00559655798434733	0.94036576888911	0.976994712141375
FBgn0000721	3398.94759078788	-0.141324179789246	0.154650626797599	0.834771292658075	0.360896478480121	0.61120569471456
FBgn0000723	1800.64331903946	-0.164192338718314	0.137786556469662	1.41965174463218	0.233460732695747	0.47619519426532
FBgn0000810	292.927816472982	-0.0736323939017959	0.155271262021713	0.225564598856735	0.634832294690742	0.824166238928634
FBgn0000996	286.851873991606	-0.23447443522036	0.180796158746303	1.6831894205125	0.194501192072343	0.427690831353832
FBgn0001075	2827.44606202365	-0.0374179709480335	0.195366245424641	0.036682033338792	0.848113871092049	0.937635817683333
FBgn0001078	345.872503221783	0.61947471622157	0.236935720783169	6.79283936771628	0.00915242239424369	0.0555943566615958
FBgn0001079	385.551583153699	0.0198839698848223	0.200947057906445	0.00983564237336054	0.920999477209997	0.968146846172266
FBgn0001083	1111.62576509463	-0.228834932042433	0.168234348170554	1.84805473056603	0.174009810310631	0.403903980200655
FBgn0001084	135.198009339163	-0.0410786484345456	0.227995498794198	0.0325103638212312	0.856912105687003	0.942475414240549
FBgn0001085	257.375828488113	-0.253009169437742	0.227001802402669	1.2428128985534	0.264929627565085	0.512813957471457
FBgn0001086	494.757415924993	-0.157095545062732	0.142522282181214	1.21610801062339	0.27012581101999	0.518754329838781
FBgn0001087	801.394048814252	-0.0946642280838983	0.157136768508711	0.362779395509122	0.546966667808508	0.767517849058597
FBgn0001089	1436.87764624386	-0.9618594134497	0.483257707000691	3.89117873824921	0.0485403444147359	0.186557146157941
FBgn0001090	2610.69849193195	-0.351249929650479	0.211203029487586	2.75950407438874	0.0966782026400723	0.285859352432916
FBgn0001092	24137.1379900734	0.99538629366516	0.139864808159134	49.6834841562009	1.80660334854118e-12	9.11766901389471e-11
FBgn0001098	10446.8986535976	0.665551976314441	0.180893045856147	13.4196820573306	0.000248997898585782	0.00274550491923798
FBgn0001099	50.1319397502286	-0.735330566062497	0.468501690646806	2.454145397926	0.11721494854195	0.3178515276397
FBgn0001104	1355.9684868713	0.0717380698504559	0.212200384941167	0.114273472733842	0.735330334794127	0.878835940523252
FBgn0001105	3486.91128868272	0.29340688727047	0.15544003897441	3.55687859198363	0.0592991492589452	0.211181486393147
