baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	expressionh2M8	expressionwt	ensembl	description	gene_biotype	entrezgene_id
FBgn0039993	1225.99335566975	1.78850187991879	0.434840596282055	15.9541485891462	6.4895397481297e-05	0.00076554876973062	59.415319479697	32.9066421544517	FBgn0039993		protein_coding	3355069
FBgn0033836	341.662682810318	-1.65387267836801	0.404611338473977	15.9439092472498	6.52473855168034e-05	0.000768630535921175	5.72474265629549	18.3374117547892	FBgn0033836		protein_coding	36487
FBgn0032343	158.741120889071	-1.20018941649372	0.297912219803928	15.9403810642108	6.5369114788245e-05	0.000768995003133938	1.97353107938994	6.1765452858599	FBgn0032343	alpha-L-iduronidase	protein_coding	34544
FBgn0004919	197.848080343523	-1.17851090000273	0.293473241145079	15.8563263163532	6.83376961790793e-05	0.000801690147696401	1.34093495572481	4.62878336771534	FBgn0004919	goliath	protein_coding	38006
FBgn0035742	501.85418781493	1.57275454424276	0.386608935055862	15.8318535908935	6.92272278581883e-05	0.000811002240606991	249.643060625214	127.277158755839	FBgn0035742	Acyl-CoA binding protein 4	protein_coding	38781
FBgn0002578	4191.80171458651	1.30388733234369	0.322907610074791	15.7837067036235	7.10114089486779e-05	0.000829609150062486	509.467147215564	291.740194350271	FBgn0002578	Kazal-type protease inhibitor m1	protein_coding	43154
FBgn0035574	1127.14049599053	-1.42161751826448	0.351380717037469	15.7696832182532	7.15397243220483e-05	0.000834630117090563	3.89540687514383	12.8837469717999	FBgn0035574	Rho guanine nucleotide exchange factor at 64C	protein_coding	38578
FBgn0039688	1809.68123146375	-1.82529379767736	0.445939189603285	15.7582930575422	7.19717414902952e-05	0.000838515337582944	5.13709763071393	18.2423266783403	FBgn0039688	Kuzbanian-like	protein_coding	43501
FBgn0036024	52128.7047576024	1.4042611292585	0.347534806332481	15.7206029527841	7.34200873231467e-05	0.000854214477509688	5400.76097829252	2197.19263371469	FBgn0036024		protein_coding	39125
FBgn0040959	9898.25719014783	1.04533843740815	0.261042662166304	15.6988596500651	7.42689331707797e-05	0.000862905163177647	4331.41159937551	2851.55638766531	FBgn0040959	Peritrophin-15a	protein_coding	50433
FBgn0033731	462.551510280005	2.13363944836952	0.518697902719701	15.6289615475009	7.70651804869826e-05	0.000894167231129784	36.904782223176	14.7823735416436	FBgn0033731	Cuticular protein 49Ah	protein_coding	36354
FBgn0000055	24440.5339056995	1.08819144428994	0.272252523749558	15.6118935631165	7.77639188705542e-05	0.000899809279827314	1643.10282558919	1155.9505601217	FBgn0000055	Alcohol dehydrogenase	protein_coding	3771877
FBgn0030641	1197.24484697632	1.28747042077573	0.320805228175923	15.6130736513002	7.7715403338624e-05	0.000899809279827314	62.1407774326608	42.6523615499066	FBgn0030641		protein_coding	32475
FBgn0264979	702.081327709896	-1.19288178297802	0.298437693441874	15.5768663755771	7.92179075442967e-05	0.000915382915279937	14.5513777363177	47.5325898084117	FBgn0264979		protein_coding	33405
FBgn0000406	2418.71963970166	1.85095457209082	0.45443231241244	15.5731342871873	7.93744310897125e-05	0.000915942004536601	115.265751994823	47.0196793802229	FBgn0000406	Cytochrome b5-related	protein_coding	35008
FBgn0032521	207.998331402972	-1.07525408831888	0.270622130110447	15.5613563591402	7.98704399366157e-05	0.000920411736412428	1.95700102449608	5.89896013590387	FBgn0032521		protein_coding	34757
FBgn0053087	3999.05082798168	-1.66346225091718	0.41092078437452	15.5587612552902	7.99801472011812e-05	0.000920423704883159	5.99078067379403	19.4056438511929	FBgn0053087	LDL receptor protein 1	protein_coding	35799
FBgn0004431	318.265233078778	-2.5313125888279	0.61001122102448	15.5211637222828	8.15866879677432e-05	0.000936367543478029	8.48220510856288	69.8540340448054	FBgn0004431	Lysozyme X	protein_coding	38122
FBgn0038509	1268.05659971326	-1.48378472569143	0.369298369302135	15.5016011053223	8.24353989977272e-05	0.000944827915440797	103.833940279266	350.54740224898	FBgn0038509		protein_coding	42098
FBgn0062412	5348.35029383509	1.68023399380067	0.415709538154826	15.4932270276468	8.28014124841724e-05	0.000947740491541811	315.300269184326	195.842642700175	FBgn0062412	Copper transporter 1B	protein_coding	40989
FBgn0085428	862.122329307883	-1.3831244731757	0.345458938446948	15.4801418112202	8.3376616411794e-05	0.000953036357635486	4.76500899951943	15.5464105448275	FBgn0085428	NADPH oxidase	protein_coding	5740310
FBgn0036575	80.2633959834377	2.16684679060338	0.533576155295423	15.474255408768	8.36366820911717e-05	0.000954720616323752	3.68662177076652	1.36114191872217	FBgn0036575		protein_coding	39771
FBgn0085224	54.7574644507862	2.21239332321907	0.547307150121279	15.4338498833023	8.54439942564327e-05	0.000974038534794058	2.86459683051224	1.06442152175161	FBgn0085224		protein_coding	37018
FBgn0033782	1139.27472110764	2.03051426189102	0.498266896449994	15.4178277842471	8.61714859983492e-05	0.000981011406459701	70.1130741748543	19.1672600907679	FBgn0033782	sugarbabe	protein_coding	36424
FBgn0039321	1488.14305881128	1.33076611886248	0.334051377916388	15.3497156596928	8.9334371543482e-05	0.00101565386170912	70.7319936300613	40.3425593686114	FBgn0039321		protein_coding	43061
FBgn0025640	515.492341572761	1.1122630806934	0.280930623987126	15.342227841441	8.96891302213123e-05	0.00101734729615511	29.8979066101675	17.2433591248128	FBgn0025640		protein_coding	31007
FBgn0038071	848.738995834292	-1.93873020445903	0.478655811781612	15.3415030320305	8.97235454814482e-05	0.00101734729615511	4.96660346010356	24.8061859425089	FBgn0038071	Dpp target gene	protein_coding	41558
FBgn0037230	93.5801609660162	2.1088174276175	0.521685404723669	15.3118105278596	9.11448806531632e-05	0.00103208173680788	3.47492734263786	0.76026123736447	FBgn0037230	Neprilysin-like 11	protein_coding	40540
FBgn0033708	445.736982078537	-1.54731630302151	0.387446554951797	15.2977005428684	9.1828224064038e-05	0.00103843131885501	4.04190232397477	15.2907498364155	FBgn0033708		protein_coding	36331
RR48347_transposable_element	507.763260531901	7.33462477993885	1.44778170962641	15.2669057522239	9.33375667666361e-05	0.00105409225401788	3.06035920043252	0.0898645028812684	RR48347_transposable_element		transposable_element	NA
FBgn0025692	1257.13172249128	1.689357618262	0.421739383930127	15.2223278675189	9.55667977569409e-05	0.00107783059520811	75.4272535539141	40.7574761344825	FBgn0025692	Lifeguard	protein_coding	36418
FBgn0085317	135.162791317401	1.88699011286361	0.470810805478931	15.2059275438847	9.64003532026198e-05	0.00108290582443792	30.5385322628894	17.261866798823	FBgn0085317		protein_coding	5740644
FBgn0262782	15305.7687805372	1.05021302502168	0.266932053232825	15.1503512830188	9.92798395327383e-05	0.0011137751534335	824.501871060267	599.371352478383	FBgn0262782	Malate dehydrogenase 1	protein_coding	34414
FBgn0050359	5762.56349740577	-1.23341732477556	0.312443546258015	15.1361914616236	0.000100027216018693	0.0011206752905798	63.2998706501901	242.234406769369	FBgn0050359	Maltase A5	protein_coding	35828
FBgn0037057	2493.62489752559	1.04967724901742	0.267094882247843	15.1228242297061	0.000100737953450266	0.00112714724666281	85.18048655087	57.072686549232	FBgn0037057		protein_coding	40339
FBgn0036226	2918.49630833674	1.17227530055511	0.297563266550784	15.1176229643432	0.000101015876952669	0.00112719097426297	136.273256428103	77.6391204151533	FBgn0036226		protein_coding	39353
FBgn0038479	87.8178554033189	2.16405092410613	0.53851979497082	15.1128017276864	0.000101274183165776	0.00112719097426297	9.2666066446522	3.23839679044921	FBgn0038479		protein_coding	42067
FBgn0040773	1347.11025541564	1.19948038340021	0.304365677158205	15.1177243990115	0.000101010449539725	0.00112719097426297	353.93150791004	237.284956664248	FBgn0040773	Cytochrome c oxidase subunit 7C	protein_coding	50246
FBgn0261502	25.0588217543855	-2.84974235448227	0.723526143296044	15.1131105439927	0.00010125761788307	0.00112719097426297	0.31038267408091	3.95046501589734	FBgn0261502		protein_coding	10178825
FBgn0030679	2313.34818461952	1.07363200290151	0.273374179193937	15.088212645536	0.000102601963639097	0.00113897592663585	157.7052162211	105.056458382642	FBgn0030679		protein_coding	32516
FBgn0004169	21398.552228159	1.22782226902945	0.311570064321474	15.0832682420696	0.00010287106374214	0.00114046846845017	950.937677050283	584.715051363768	FBgn0004169	upheld	protein_coding	32314
FBgn0038038	4474.48884121655	1.25110949103581	0.317771563382797	15.0428410653032	0.000105098137846112	0.00116363559157722	154.053942336389	104.736180830739	FBgn0038038	Saccheropin dehydrogenase 2	protein_coding	41521
FBgn0261574	1270.90535789671	-1.29457054398358	0.328651675962595	15.0376243090193	0.000105389034312568	0.00116533305564942	2.48203250890681	7.09261681391383	FBgn0261574	kugelei	protein_coding	40191
FBgn0013301	70.1328549945368	2.64011777448188	0.650453188912769	15.0225580795564	0.000106233714249151	0.00117161401001343	10.0906996277698	1.96492905692274	FBgn0013301	Protamine B	protein_coding	34867
FBgn0040342	415.775525093528	1.72884508002628	0.434814729323894	14.9906416072031	0.000108045668926732	0.00119004787491472	16.7266446789186	6.89794792922035	FBgn0040342		protein_coding	53540
FBgn0019982	408.536729999085	1.04953940170181	0.268951087615987	14.9449949089684	0.000110691307770404	0.00121760438547444	28.1947688536587	20.9324777203925	FBgn0019982	GS1-like	protein_coding	33653
FBgn0032187	932.514434833004	1.31074627179854	0.334446889106249	14.8760799436227	0.000114809622686889	0.00125963407274346	14.3763788448013	7.77125948889328	FBgn0032187		protein_coding	34348
FBgn0037515	1189.84776081999	-1.82228499963532	0.458655090085983	14.8577425392772	0.000115931203424266	0.00127029404010806	18.2490771473751	59.1619454499655	FBgn0037515	Serine protease 7	protein_coding	40918
FBgn0032336	85.4712660341234	1.69711348020358	0.432713091461226	14.8264317047915	0.00011787183925018	0.00128824845865752	4.34724787302272	2.59059977807021	FBgn0032336	Allatostatin C	protein_coding	34537
FBgn0033214	172.510201844824	1.52922974830767	0.39013414824324	14.8263975567157	0.000117873973489915	0.00128824845865752	10.370199296707	5.80551067254597	FBgn0033214		protein_coding	35718
FBgn0030968	1536.58097110034	1.16984006570325	0.300108682566416	14.8091534539988	0.000118956707150847	0.00129840632676247	119.828012981652	80.0590256889587	FBgn0030968		protein_coding	32880
FBgn0020503	2551.75534091036	1.2205788388233	0.313064181021663	14.7753241790159	0.000121109974241235	0.00131851090208646	66.7134621826493	47.6641436106973	FBgn0020503	Cytoplasmic linker protein 190	protein_coding	35042
FBgn0250906	6791.51053011096	1.22799036498302	0.31490783194068	14.7711451108947	0.000121378684759194	0.00131973999988495	253.527547794581	183.691886461217	FBgn0250906	Phosphoglycerate kinase	protein_coding	33461
FBgn0033792	201.345024753225	1.78963747406019	0.453337968348927	14.7679257152654	0.000121586098339155	0.00132030032427262	5.50531703786828	2.64053356261207	FBgn0033792		protein_coding	36437
FBgn0038972	341.963492017775	1.16587809462298	0.300270587845112	14.739853581635	0.000123409867593353	0.00133667721037813	27.0915428629127	17.3521474274132	FBgn0038972		protein_coding	42643
FBgn0001226	7596.08887393073	-1.65136399530885	0.419798440050117	14.700689642609	0.000126000346920397	0.00136299225851311	105.380766468308	522.241282866053	FBgn0001226	Heat shock protein 27	protein_coding	39078
FBgn0266579	249.092761065697	1.09232141885219	0.282388746210418	14.6967996013699	0.000126260621879908	0.00136406564709543	7.27017253376111	4.8385421505674	FBgn0266579	tau	protein_coding	326116
FBgn0037007	5175.98692555103	-1.05500919694562	0.272526092884502	14.6692011544141	0.000128122787252882	0.00138066158782685	98.2991423114811	263.552080449488	FBgn0037007		protein_coding	40278
FBti0020031	569.720013126281	7.34217319697669	1.47434255468273	14.6663905965716	0.00012831397004532	0.00138096483644709	4.46953310965465	0.0749532689334934	FBti0020031		transposable_element	NA
FBgn0041182	3722.52004743218	-1.08966250504111	0.281615868927712	14.6328725981182	0.000130616225739023	0.00140395867006284	20.2716862692756	67.3394706962557	FBgn0041182	Thioester-containing protein 2	protein_coding	34044
FBgn0001089	1255.51041195464	-1.66842471895465	0.42578278413516	14.5911045590035	0.000133543447124994	0.00143178860398569	8.34720363045504	38.9181477545805	FBgn0001089	beta galactosidase	protein_coding	33839
FBgn0036240	321.22013421549	-1.14087849298634	0.295846794547506	14.5770469629188	0.000134543426140535	0.00144068624451369	3.52995203281878	11.3974047713604	FBgn0036240		protein_coding	39367
FBgn0036362	4299.6163296622	1.165467733759	0.301649049585906	14.5421620674801	0.000137057633492288	0.0014657552470703	391.62405320992	251.980940764258	FBgn0036362		protein_coding	39510
FBgn0039704	446.69846469045	-1.92486869498492	0.489474158929477	14.5020785145745	0.000140004980557007	0.00149538737114483	2.52405214151616	11.9322895218283	FBgn0039704	neyo	protein_coding	43523
FBgn0040259	516.029322748366	1.4523923820715	0.374539422438382	14.4739874156013	0.000142108477142901	0.00151594307481155	14.5549329040526	7.45650716298132	FBgn0040259	UDP-glycosyltransferase family 302 member C1	protein_coding	53510
FBgn0031148	947.018215906638	1.00732534725276	0.262571114120924	14.445827360895	0.000144249079235058	0.0015368423913471	33.3794054951482	22.8281436443524	FBgn0031148	Cystathionine beta-synthase	protein_coding	33081
FBgn0033710	292.450328479201	-1.86262420496317	0.477420138920614	14.3608933159088	0.00015090407280416	0.00160572549830557	1.7451415292182	7.07721073805975	FBgn0033710		protein_coding	36333
FBgn0034476	809.848756702646	-1.30411681854163	0.339034325691797	14.3460057365999	0.000152102040769703	0.00161441639764334	3.14837132827115	10.083131181871	FBgn0034476	Toll-7	protein_coding	37272
FBgn0030183	995.083851302746	-1.289215534169	0.335500283027834	14.3280423288735	0.000153560269864943	0.00162785417491372	17.6091494257044	49.9275669232423	FBgn0030183	Yippee-like	protein_coding	31949
FBgn0053225	197.346631019051	2.48109151214803	0.623643895424615	14.3255936878072	0.000153760132381598	0.00162793540159017	9.85156514845862	3.47482976091888	FBgn0053225		protein_coding	2768860
FBgn0033448	2271.54354061651	1.08581822869276	0.283995600921743	14.2922355836273	0.000156509118566933	0.00165497157835446	77.910715371215	47.2900206229349	FBgn0033448	hebe	protein_coding	36011
FBgn0038074	1403.68614245283	1.43614514875716	0.372873883806609	14.272263920679	0.000158178582102598	0.00167053938953742	110.788452657928	44.1134072092526	FBgn0038074	Glycine N-methyltransferase	protein_coding	41561
FBgn0037356	472.293121607019	1.05190527458771	0.275920392561151	14.2678768325326	0.000158547701662071	0.00167235246958623	19.8798856778596	15.7916038258768	FBgn0037356		protein_coding	40692
FBgn0031010	165.181043669294	1.33060153490709	0.347922231541737	14.2356151770745	0.000161288902102342	0.00169703975255508	6.1891083287999	2.94350678576333	FBgn0031010		protein_coding	32923
FBgn0030010	236.747452210562	1.4895793923039	0.387842619635123	14.2142685056711	0.000163128871031397	0.00171214564762817	10.6891179484481	4.327256455361	FBgn0030010		protein_coding	31743
FBgn0262737	1696.89299076258	-1.14213006557478	0.299250411958856	14.2158068125142	0.00016299557327637	0.00171214564762817	12.5073185472192	36.2761136301205	FBgn0262737	mushroom-body expressed	protein_coding	40436
FBgn0040931	253.313198007743	1.14066385910125	0.299519562120551	14.2116524482691	0.000163355810452776	0.0017124055872958	97.5590164795181	58.3218824995413	FBgn0040931		protein_coding	50405
FBgn0031957	53.7187639586841	-1.69816793409554	0.446320559804685	14.2038212683707	0.000164037056939755	0.00171742135016035	0.844032136496267	3.99286281680241	FBgn0031957	TweedleE	protein_coding	34075
FBgn0031869	323.785472996659	1.2820687526511	0.33552525688293	14.1927602585903	0.000165004148923566	0.00172541375479334	3.22732969386164	1.56906281709598	FBgn0031869		protein_coding	33969
FBgn0030876	1487.53442613733	-1.46797621011424	0.382427144860424	14.158973764259	0.000167993892509268	0.00175235008565702	53.044641878879	217.667802560652	FBgn0030876	Sulfiredoxin	protein_coding	32768
FBgn0032161	96.9308713779054	-1.61476732755408	0.422696643740662	14.1357017950297	0.000170084889009502	0.00177197910198091	1.79031596324751	8.80882430797579	FBgn0032161		protein_coding	34316
FBgn0083167	1022.59477533224	1.17659505850461	0.309056103916011	14.126077233734	0.00017095730390607	0.00177888005415776	292.725895358132	214.425772276181	FBgn0083167	Neb-cGP	protein_coding	50417
FBgn0051633	165.414952844035	1.14760749572178	0.302733855955006	14.1159825913177	0.000171877172236654	0.00178625723784596	7.22331068966114	4.92543367001678	FBgn0051633		protein_coding	33931
FBgn0036462	369.843710038982	1.11131311642123	0.292888343543162	14.105077192121	0.000172876523026481	0.00179444136033615	22.3905333653187	14.9014580692601	FBgn0036462	mitochondrial ribosomal protein L39	protein_coding	39627
FBgn0036468	25.8984217450686	3.77076824929418	0.94701672640976	14.0547356179248	0.000177566140420058	0.00184086316934871	4.72431274730032	0.302185196461755	FBgn0036468		protein_coding	39635
FBgn0032467	4408.35877465567	-1.40335025648573	0.367528818224327	14.0439839745178	0.000178584210182971	0.00184464421981678	21.7074087074814	76.7816882695184	FBgn0032467	Ubiquitination factor E4B	protein_coding	34699
FBgn0034245	306.602058710129	1.20380651406456	0.317366627699881	14.048382435183	0.000178167012597324	0.00184464421981678	194.750601361687	112.489621220227	FBgn0034245	Ubiquinol-cytochrome c reductase 6.4 kDa subunit	protein_coding	36991
FBgn0035611	81.9217848858952	1.42629864651712	0.37636858415648	14.0443307156455	0.000178551285806312	0.00184464421981678	6.56562083574838	3.64970532806643	FBgn0035611		protein_coding	38623
FBgn0001227	875.357844072042	-1.54255351273832	0.402897779701336	14.0393502857562	0.000179024783737808	0.00184694265317812	11.9533496777231	37.0196565758608	FBgn0001227	Heat shock gene 67Ba	protein_coding	39076
FBgn0003366	1528.98965639704	-1.18760796671897	0.31297481332892	14.022583436097	0.000180628152681541	0.001858955593211	5.02911976631665	14.2269443652921	FBgn0003366	sevenless	protein_coding	32039
FBgn0032889	3225.62092171727	1.06401859057037	0.281040155160945	14.0247153473492	0.000180423483753341	0.001858955593211	184.093418553675	113.080712834787	FBgn0032889		protein_coding	35347
FBgn0042104	703.433769770653	1.17208503990457	0.30916973735655	14.0168240990675	0.000181182233763874	0.00186239504851943	32.6472978475997	21.1227305386462	FBgn0042104		protein_coding	59143
FBgn0003890	1418.99872109358	1.54818442618587	0.404680381861938	13.9948977978369	0.000183307380848501	0.00187967737988717	73.2668104297161	29.3722244754782	FBgn0003890	beta-Tubulin at 97EF	protein_coding	43359
FBgn0031747	6622.97154642422	-2.62986536252868	0.662047650524449	13.9881232199028	0.000183969052219736	0.0018819056428758	33.1802759945717	648.222704303628	FBgn0031747		protein_coding	33818
FBgn0032136	2846.97222373168	1.61778903880153	0.422022236082231	13.9894117757455	0.000183843014270962	0.0018819056428758	12.3847071068608	6.55319925483177	FBgn0032136	Apolipoprotein lipid transfer particle	protein_coding	34283
FBgn0003162	4442.23257335035	-2.06614639666243	0.532862067987094	13.9093209971542	0.00019184471939938	0.00196010225972587	23.4464642741663	310.32405388301	FBgn0003162	Punch	protein_coding	37415
FBgn0032282	2741.41185965022	2.04214161735385	0.527911552637327	13.8663010586689	0.000196286660672692	0.00200306989867193	441.464590210625	126.630052848919	FBgn0032282		protein_coding	34468
FBgn0031538	1178.77464711646	1.30090796339473	0.343970211488104	13.8560292718678	0.000197362488998863	0.00201162488787048	52.8584189159122	24.8394780138821	FBgn0031538		protein_coding	33564
FBgn0039099	380.064707507393	-1.70006026997954	0.445784668378447	13.8440973603035	0.000198619652961811	0.00201957798389741	14.0372901763772	52.2871332407885	FBgn0039099	Gamma-interferon-inducible lysosomal thiol reductase 2	protein_coding	42788
FBgn0053178	293.50152884144	1.77059393069633	0.463112385436745	13.8448867737762	0.00019853623053203	0.00201957798389741	42.3064485063218	22.8180043377908	FBgn0053178		protein_coding	318913
FBgn0030460	249.235315361116	1.01200719057942	0.270087620139278	13.8318921613419	0.000199913958315494	0.00202786973285297	13.1180118588124	9.993220698611	FBgn0030460	Coenzyme Q5	protein_coding	32272
FBgn0263911	852.171926803698	1.15506368762749	0.306786556258716	13.8334672242156	0.000199746453775306	0.00202786973285297	278.050699966276	151.46853491606	FBgn0263911	Cytochrome c oxidase subunit 8	protein_coding	40390
FBgn0003319	124.657346009855	-2.29829447149054	0.595264755012271	13.8093078989279	0.000202331366792023	0.00204993621618234	0.299545616038744	2.98678626865036	FBgn0003319	Stubble	protein_coding	41958
FBgn0003089	184.632140070686	1.26593936807497	0.33669781917401	13.7851148974462	0.000204953657548305	0.00207154830481401	8.57593612823547	4.74229113153595	FBgn0003089	pipe	protein_coding	40104
FBgn0031307	2850.17351016052	1.02972424144489	0.274576815194722	13.7796744151692	0.000205548054135182	0.00207260954586309	83.3638325259064	58.9589641521019	FBgn0031307	Major Facilitator Superfamily Transporter 3	protein_coding	33292
FBgn0035300	401.122680986511	-1.20559044275697	0.320959149999577	13.7799685330528	0.000205515876102455	0.00207260954586309	5.70491112115438	26.3959634899079	FBgn0035300		protein_coding	38264
FBgn0027547	2362.19908502937	1.16898548645133	0.311234195191584	13.7439630205647	0.000209493033121823	0.00210237676604483	198.42729479343	137.021511600651	FBgn0027547		protein_coding	38262
FBgn0033654	198.722907376949	-1.20752618004896	0.322637215084297	13.7392894636203	0.000210014927271571	0.00210512004022509	1.53435789476677	5.70786728203648	FBgn0033654	Sine oculis-binding protein	protein_coding	36260
FBgn0000071	2789.04607690219	-2.06071845353805	0.535503109558467	13.7085510986703	0.000213480262681366	0.00213228517088582	25.7067296471753	109.574231522903	FBgn0000071	Amalgam	protein_coding	40831
FBgn0053281	699.643156355364	1.15582507141579	0.308637845616726	13.685471007256	0.000216120052370137	0.00215610935638994	29.2512124484174	15.4069016992889	FBgn0053281		protein_coding	2768938
FBgn0015609	723.270463520614	-1.24429222431406	0.33169797679742	13.675708699829	0.000217246492967393	0.00216479740639273	1.8828877499981	5.6761369523926	FBgn0015609	Cadherin-N	protein_coding	35070
FBgn0262613	124.968239992477	2.34704918300814	0.608436435509354	13.6526040798111	0.000219936085135873	0.0021890230800245	30.8076268873872	11.5381745953481	FBgn0262613		protein_coding	12798276
FBgn0030186	260.558358913229	-2.548227056217	0.654957157924294	13.6380512413951	0.000221647367400122	0.00220346619938854	1.04784761232782	24.9394209964806	FBgn0030186		protein_coding	31952
FBgn0011603	790.08965594755	1.25611313128509	0.335252568577077	13.6321941121862	0.000222339893677232	0.00220517435532336	16.5841868035893	9.67060247358989	FBgn0011603	inebriated	protein_coding	33659
FBgn0036040	34.78363139368	-2.59419435121284	0.686201709955913	13.6280022780682	0.000222836859516654	0.00220751836269715	0.17480225367778	2.12755183344437	FBgn0036040		protein_coding	39144
FBgn0038224	1361.49355429232	1.06480823407938	0.285663689130905	13.6011045232502	0.000226052485250261	0.0022367576519506	222.621130501169	165.673432089481	FBgn0038224	ATP synthase, subunit E	protein_coding	41745
FBgn0015035	189.699222570482	5.75414327988359	1.29490209466603	13.5721364721788	0.000229567934904642	0.0022688919587425	3.66864371131445	0.251688121774087	FBgn0015035	Cytochrome P450 4e3	protein_coding	34291
FBgn0010482	3047.1747116382	1.13810718043696	0.305243519168241	13.5604459927209	0.000231002201320729	0.0022804063463713	30.803929375826	21.4045615974427	FBgn0010482	hulk	protein_coding	46017
FBgn0051414	228.375028112645	-1.07137579628196	0.289038521069695	13.5297567070622	0.000234810484977802	0.0023126102415837	3.45502623937536	9.36078296899192	FBgn0051414	Glucocerebrosidase 1b	protein_coding	318721
FBgn0031289	110.90590182141	1.3682996438407	0.367537629819876	13.5100401788297	0.000237290459384521	0.00233432077931114	7.03325414250585	4.09723209948507	FBgn0031289		protein_coding	33267
FBgn0050088	20.8232275793557	-2.77172586376492	0.746658413939777	13.4881744692277	0.000240071643401698	0.00235894062600044	0.241732923923528	2.43079426445098	FBgn0050088		protein_coding	246447
FBgn0261671	4047.68523494389	-1.15296023189742	0.310324528967256	13.4551975230168	0.000244328370539828	0.00239798528212322	7.10631183659823	19.7402973086798	FBgn0261671	tweek	protein_coding	35026
FBgn0037844	60.9237888033032	1.54839394097589	0.417125305215523	13.4405125625632	0.000246248333521067	0.00241403169551324	3.5509408152258	1.71173329296726	FBgn0037844		protein_coding	41306
FBgn0032002	134.591730667601	1.55880411226826	0.41744738810902	13.4329479239038	0.000247243287186981	0.00242098340170373	12.3669548276758	6.58434277985997	FBgn0032002		protein_coding	34123
FBgn0038271	6198.01219752794	1.18187920773624	0.318348386765746	13.4162331345734	0.00024945612267617	0.00243701656178449	304.106604418378	154.514293748727	FBgn0038271	Ubiquinol-cytochrome c reductase core protein 1	protein_coding	41800
FBgn0046113	440.955354822136	1.09203219759872	0.295280731919695	13.3921216418958	0.000252683405369509	0.00246570097175085	7.60266476525665	5.3796468195004	FBgn0046113	Glutamate receptor IIC	protein_coding	33275
FBgn0034366	482.234298305357	-1.25391820737848	0.338760480888075	13.3324448883005	0.000260853193002151	0.00254249314698299	4.80064395986353	15.3937518867408	FBgn0034366	Autophagy-related 7	protein_coding	37141
FBgn0038977	65.6047115597824	1.63936225763219	0.44219909204433	13.3296978277151	0.000261235612874789	0.00254329384028673	6.00033242169497	2.90288564630394	FBgn0038977		protein_coding	42648
FBgn0014184	21430.6165099365	1.40131149608359	0.37688746137013	13.3136434255486	0.000263481884117814	0.00256221763315487	650.320998367193	476.485849950149	FBgn0014184	Ornithine decarboxylase antizyme	protein_coding	36307
FBgn0039207	1237.71463149833	-1.36455902899369	0.367850280006388	13.2900854074344	0.000266813326695511	0.00259163862054011	6.63942925466945	19.982624826687	FBgn0039207	CF transmembrane conductance regulator	protein_coding	42928
FBgn0264750	3285.44601664625	1.22532920637252	0.331603934356319	13.2673857663209	0.000270063545667459	0.00262020416014133	312.783718552747	226.609902726555	FBgn0264750		protein_coding	14462750
FBgn0053307	718.009673084903	2.06387994554564	0.54606363579131	13.2366439147151	0.00027452900012934	0.00265744072125201	86.3387782395385	46.2723347789715	FBgn0053307		protein_coding	2768914
FBgn0260945	1287.41350166888	-1.31339597855708	0.35531842743354	13.2308267334344	0.000275382321273985	0.00266265783240942	8.70007653482067	27.5899006759676	FBgn0260945	Autophagy-related 1	protein_coding	39454
FBgn0031220	819.387893016421	-1.34220418557857	0.36309933737366	13.222733326184	0.000276573991121085	0.00266808850204509	6.76810064949448	27.1996627869121	FBgn0031220		protein_coding	33170
FBgn0243486	167.496906353548	-1.37236341586374	0.373213275221412	13.1641872410589	0.000285350528231049	0.00274962340627643	0.987935533079298	3.51835143269172	FBgn0243486	reduced ocelli	protein_coding	35077
FBgn0011591	338.770101377644	-1.12398111405885	0.306665152984013	13.1613093747804	0.000285789112401698	0.00275072020686634	5.02739702611333	14.8422001797049	FBgn0011591	fringe	protein_coding	40314
FBgn0031257	97.6079165657844	-1.57603797290733	0.42789266372304	13.1309338427012	0.000290459963064712	0.00279250384467436	1.01657974241966	3.46614824892302	FBgn0031257		protein_coding	33221
FBgn0037020	756.523245236904	1.01381210966291	0.277473649953898	13.1040405252943	0.000294659552134935	0.00282646252161143	37.3371213028202	27.3434830179354	FBgn0037020	Peroxin 14	protein_coding	40294
FBgn0039323	122.372511779709	2.0880432374544	0.557376312472276	13.105751639763	0.000294390534762253	0.00282646252161143	3.69753730391934	1.93367522652653	FBgn0039323		protein_coding	43063
FBgn0037846	326.516886645108	1.88916352041689	0.505991579431513	13.0907280914545	0.000296760984006365	0.00284339992594334	13.2427864978723	4.38676241546196	FBgn0037846		protein_coding	41308
FBgn0036393	180.98740606847	2.2813208011936	0.6044841249625	13.0779497151064	0.000298792324006088	0.00285962823088313	30.4368469577414	12.3753299916295	FBgn0036393		protein_coding	39545
FBgn0038858	318.670717270124	1.47003760941188	0.399080588638355	13.0696478717796	0.00030011954954113	0.00286585409764754	26.757948048209	17.6419723476063	FBgn0038858		protein_coding	42505
FBgn0035587	164.934039953844	1.23618509184307	0.338181524398917	13.0598174182969	0.00030169884439067	0.00287769055404164	7.01166328417359	3.35924336552694	FBgn0035587	Gdap1	protein_coding	38597
FBgn0032803	151.543842974271	-1.93281979191434	0.52044431767211	13.021577409071	0.000307922333419302	0.00293374821604217	2.12140434975679	9.77090047931314	FBgn0032803		protein_coding	35244
