median FE,median P,gene
1.65496386529815,19.84038748019182,GFAP
1.87723112282033,19.802489921426524,APOC2
1.87723112282033,19.802489921426524,APOC4-APOC2
1.02427857811994,19.787965445060824,PEPD
1.98403191143545,19.710149229462367,AP1B1
1.19746853809129,19.70953380044899,LINGO1-AS1
1.47375106762519,19.593055742372634,ANKRD2
1.34026228993548,19.517236949586703,TNNT3
1.7496243077838,19.42964130493315,BOC
1.21270570430976,19.42450766889437,EHBP1L1
1.76835518285583,19.39263869495595,C10orf105
1.04819406926732,19.245875753930385,C15orf39
1.02841713267773,19.227910308669024,RAC2
1.30124462570033,19.147125863741252,GGA3
1.30090706343251,18.94077688971353,ZDHHC1
1.25519626448797,18.86734467609596,TCF20
1.19338559227825,18.79942137097674,LOC101928965
1.19338559227825,18.79942137097674,CACNA2D2
1.33455164614407,18.784639743312397,ESPNL
1.21275140787429,18.71499969951984,ESPNP
1.277244923237265,18.706947236325163,ALS2CL
1.17921181128579,18.687191104475605,EVL
1.15935939920713,18.687158056128986,KRT73
1.30723877111575,18.646699079778077,ACE
1.55051557618115,18.633424901365387,ACY1
1.55051557618115,18.633424901365387,ABHD14B
1.19259765871963,18.581689085831133,LOC124902613
1.56400113281188,18.524892656382207,PLEKHG3
1.44533788898475,18.485527926495905,E4F1
1.44533788898475,18.485527926495905,DNASE1L2
1.17937774806809,18.440516978662256,PEMT
1.16711161643385,18.43204990362622,UQCRC1
1.64541603651294,18.3813950990453,KRT77
1.33371395841067,18.26987571796193,TSNARE1
1.07194400560309,18.25234244208154,FLYWCH1
2.28358452586318,18.216716541336325,LOC124905960
1.29268784925892,18.10037737063836,BGN
1.29268784925892,18.10037737063836,HAUS7
1.23915112961644,18.10037737063836,ARMC9
1.48037205086091,18.074440189642264,FNDC5
1.92625836626378,18.058526947839667,STAG3L5P-PVRIG2P-PILRB
1.92625836626378,18.058526947839667,MIR6840
1.92625836626378,18.058526947839667,PILRB
1.16898697963094,18.044939883571892,LINC01398
1.23783307517149,17.965630582308357,AIFM3
1.49025010550166,17.934282370842507,MYOZ3
1.19473076692243,17.90145477639707,TRMU
1.05648560363597,17.8520859596084,LRRC45
1.41668117970593,17.766930626681052,LOC124901308
1.44229854275762,17.74256453916567,HES2
1.44229854275762,17.74256453916567,ESPN
1.57812795304369,17.708175286102456,USH1C
1.5953488341412,17.690827362625598,COL16A1
1.31233863692719,17.647418216197163,LOC124903824
1.09620204727333,17.617889451488193,SEMA3G
1.24447777912097,17.580571188898322,LOC107984128
1.08472791361048,17.578726939718113,LOC105372708
1.58398012351967,17.551802513944747,PTPN7
1.00289293765447,17.470715746321513,TMEM105
1.004514657158,17.44888082657064,TMEM204
1.004514657158,17.44888082657064,IFT140
1.29813762721352,17.412027687736504,TMEM86B
1.2583781535596,17.393172103715084,GNB1
1.49646066470332,17.30090084484454,CCDC88B
1.14905574991589,17.181835273746707,MIR3659HG
1.01686524069356,17.1684447055126,CCM2
1.06362893820854,17.16694516504322,LOC100128253
1.197709097370385,16.984970290577298,LINC01270
1.14243396776949,16.968195770493825,CAPN5
1.53101625993623,16.892817337653142,CHRDL2
1.07987696653119,16.77609270621645,PROM2
1.23512887856469,16.748788099291442,KCNQ2-AS1
1.29373550456755,16.748158021821173,SLC23A1
1.17507934119117,16.715411134416527,LOC124907872
1.17507934119117,16.715411134416527,PSD4
1.45461179216061,16.674729626869468,FAM193B
1.23570617267758,16.66945309762908,MAP3K14
1.17187219105778,16.626341537063567,PLXNB1
1.17895048395008,16.62261067236249,C1QTNF5
1.29663511380762,16.586629201244286,LOC107985260
1.11092507701357,16.43909600489317,LDB3
1.1608440670289,16.428098136323065,KCNQ2
